"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"73","M","Willian - CHE","FA","@TOT Sun 12:00PM","266.94","266.94","1","1","89","0","1","4","1","1","1.0","0","0","2","1","0","13","2","4","1","0","0","0","0","0","0","33","31","93.9","13","3","1","2","2","0","0","1","2","0","0","0","5","3","0","0","0","9","9","0","2","2","0","0","0","0","13","0","1","0","0","0","0","0","0","0","10","1","1","0","0","0"
"74","F","Joselu - STK","FA","@SUN Sat 3:00PM","266.81","266.81","1","1","90","0","0","0","1","0","0.0","0","0","3","3","0","12","3","3","0","0","0","0","0","0","1","43","35","81.4","5","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","11","13","5","6","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","14","1","1","0","0","0"
"75","D","Coleman, Seamus - EVE","FA","@BOUR Sat 3:00PM","266.78","266.78","1","1","90","0","0","1","1","0","0.0","0","1","4","4","0","14","0","0","1","0","0","0","0","0","0","37","29","78.4","8","5","1","4","0","2","0","0","1","0","2","2","4","4","0","0","0","8","5","0","2","0","0","0","0","0","14","0","0","0","0","0","0","0","3","10","10","0","0","1","0","0"
"76","M","Ramires - CHE","FA","@TOT Sun 12:00PM","266.76","266.76","1","1","90","0","0","0","0","0","0","0","0","6","5","0","11","5","3","0","0","0","1","0","0","0","37","28","75.7","5","0","0","0","0","0","0","0","3","0","2","2","2","1","0","0","0","15","14","5","6","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","10","1","1","0","0","0"
"77","M","Mané, Sadio - SOU","FA","@MCI Sat 3:00PM","266.17","266.17","1","1","90","0","0","1","3","1","0.3","0","1","1","1","0","14","2","4","0","0","0","0","0","1","0","24","20","83.3","7","2","0","2","0","1","0","0","0","0","3","2","6","5","0","0","1","12","10","2","1","0","1","0","0","0","15","0","0","0","0","0","0","0","2","0","27","0","0","0","1","0"
"78","D","Bassong, Sebastien - NOR","FA","ARS Sun 4:15PM","265.89","265.89","1","1","90","0","0","0","1","1","1.0","0","0","3","3","0","6","1","1","0","0","0","0","0","0","0","45","40","88.9","3","1","0","1","0","0","1","0","3","1","8","6","1","1","0","0","0","9","2","4","2","0","0","0","0","0","8","0","0","0","0","0","0","0","6","11","11","0","0","1","0","0"
"79","D","Dann, Scott - CRY","FA","NEW Sat 3:00PM","265.76","265.76","1","1","90","0","0","0","0","0","0","0","0","3","1","0","9","0","0","0","0","0","0","0","0","0","34","26","76.5","4","0","0","0","0","0","1","0","5","2","6","5","0","0","0","0","1","8","3","5","2","0","0","0","0","0","10","0","0","0","0","0","0","0","3","24","24","0","0","1","0","0"
"80","M","Bolasie, Yannick - CRY","FA","NEW Sat 3:00PM","264.78","264.78","1","1","90","0","0","0","0","0","0","0","0","1","1","0","21","1","2","0","0","0","0","0","0","1","27","21","77.8","9","3","1","2","0","0","0","0","1","0","1","1","9","3","0","0","0","6","11","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","3","0","24","0","0","1","0","0"
"81","M","Westwood, Ashley - AVL","FA","WAT Sat 3:00PM","263.77","263.77","1","1","90","0","0","1","1","0","0.0","0","1","2","1","0","16","3","0","0","0","0","0","0","0","0","44","34","77.3","8","4","1","3","3","0","1","0","2","0","0","0","2","1","0","1","0","3","9","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0","2","0","10","0","0","1","0","0"
"82","M","Barry, Gareth - EVE","FA","@BOUR Sat 3:00PM","262.79","262.79","1","1","90","0","0","0","0","0","0","0","0","4","3","0","14","1","1","0","0","0","0","0","0","0","48","38","79.2","13","1","0","1","0","0","0","0","4","1","1","1","1","0","0","0","0","5","5","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","3","0","10","0","0","1","0","0"
"83","D","Zabaleta, Pablo - MCI","FA","SOU Sat 3:00PM","261.86","261.86","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","12","2","0","0","0","0","0","0","0","0","49","42","85.7","13","1","0","1","0","0","1","0","5","1","1","1","1","0","0","1","0","1","7","1","3","0","0","0","0","0","12","0","0","0","0","0","0","0","1","5","5","0","1","0","0","0"
"84","F","Dieumerci Mbokani - NOR","WW","ARS Sun 4:15PM","261.38","261.38","1","1","90","1","0","0","3","2","0.7","0","1","2","2","0","17","0","2","0","0","0","0","0","0","0","28","20","71.4","9","0","0","0","0","2","0","0","0","0","0","0","6","4","0","0","0","13","9","5","3","0","0","1","0","0","17","0","0","0","0","0","0","0","6","0","11","0","0","1","0","0"
"85","D","Walker, Kyle - TOT","FA","CHE Sun 12:00PM","261.25","261.25","1","1","90","0","0","0","2","1","0.5","0","0","2","2","0","20","1","1","0","0","0","0","0","0","0","32","24","75.0","5","1","0","1","0","1","0","0","2","0","5","1","2","0","0","0","0","5","5","2","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","12","12","1","0","0","1","0"
"86","M","Herrera, Ander - MUN","FA","@LEIC Sat 5:30PM","260.93","260.93","1","1","81","1","1","2","2","2","1.0","0","0","4","3","0","8","2","2","0","0","0","0","0","0","0","43","40","93.0","11","1","0","1","1","1","1","0","0","0","1","0","3","2","0","0","0","8","6","0","1","1","0","1","0","0","9","0","1","0","0","0","0","0","0","0","11","1","1","0","0","0"
"87","M","Montero, Jefferson - SWA","FA","@LIV Sun 4:15PM","259.81","259.81","1","1","90","0","0","2","0","0","0","0","0","3","3","0","22","1","1","0","0","0","0","0","0","0","21","17","81.0","7","11","1","10","0","1","0","0","0","0","1","1","11","5","0","0","0","9","7","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","1","0","9","0","0","1","0","0"
"88","D","Dawson, Craig - WBA","FA","@WHU Sun 2:05PM","259.6","259.6","1","1","90","0","0","1","1","0","0.0","0","0","1","1","0","20","2","2","1","0","0","0","0","0","0","40","24","60.0","5","4","1","3","0","0","1","0","2","0","3","2","0","0","0","0","0","4","3","1","1","0","0","0","0","0","21","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"89","D","Moreno, Alberto - LIV","FA","SWA Sun 4:15PM","258.8","258.8","1","1","90","0","0","2","2","0","0.0","0","1","3","2","0","17","0","4","0","0","0","0","0","0","0","30","24","80.0","5","3","0","3","0","0","0","1","1","0","1","0","2","1","0","0","1","8","5","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","13","13","1","0","0","1","0"
"90","D","Alderweireld, Toby - TOT","FA","CHE Sun 12:00PM","258.73","258.73","1","1","90","0","0","0","0","0","0","0","0","2","2","0","13","0","0","0","0","0","0","0","0","0","49","36","73.5","1","0","0","0","0","0","1","0","2","1","6","5","0","0","0","1","0","2","1","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","12","12","1","0","0","1","0"
"91","M","Howson, Jonny - NOR","FA","ARS Sun 4:15PM","258.1","258.1","1","1","90","0","0","1","3","1","0.3","0","2","3","2","0","13","0","1","0","0","0","0","0","0","0","38","29","76.3","10","0","0","0","0","3","0","0","1","1","0","0","2","2","0","0","0","10","5","4","3","0","0","0","0","0","13","0","0","0","0","0","0","0","6","0","11","0","0","1","0","0"
"92","D","Cresswell, Aaron - WHU","FA","WBA Sun 2:05PM","256.86","256.86","1","1","90","0","0","1","1","0","0.0","0","0","1","1","0","11","0","0","0","0","0","0","0","0","0","51","44","86.3","14","2","0","2","0","1","0","1","2","0","2","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","6","6","0","1","0","0","0"
"93","D","Whittaker, Steven - NOR","FA","ARS Sun 4:15PM","256.82","256.82","1","1","90","0","0","1","2","0","0.0","0","1","1","1","0","12","1","0","0","0","0","0","0","0","0","44","36","81.8","12","3","1","2","0","0","0","0","0","0","1","1","1","0","0","0","1","1","8","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","6","11","11","0","0","1","0","0"
"94","D","Wollscheid, Philipp - STK","FA","@SUN Sat 3:00PM","256.81","256.81","1","1","90","0","0","0","0","0","0","0","0","2","2","0","9","0","0","0","0","0","0","0","0","0","48","39","81.3","1","0","0","0","0","0","0","0","0","0","5","5","0","0","0","1","2","3","3","1","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","14","14","1","1","0","0","0"
"95","M","Puncheon, Jason - CRY","FA","NEW Sat 3:00PM","256.78","256.78","1","1","90","0","0","1","3","0","0.0","0","1","2","2","0","15","0","0","0","0","0","0","0","0","0","36","28","77.8","10","2","1","1","0","0","2","0","0","0","2","2","1","1","0","1","1","3","6","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","3","0","24","0","0","1","0","0"
"96","F","Borini, Fabio - SUN","FA","STK Sat 3:00PM","256.62","256.62","1","1","90","0","0","2","0","0","0","0","0","0","0","0","24","4","4","1","0","0","0","0","0","0","24","15","62.5","5","4","0","4","1","0","0","0","0","0","4","2","4","2","0","1","0","8","13","2","2","1","0","0","0","0","26","0","0","0","0","0","0","0","1","0","9","0","0","1","0","0"
"97","M","Dembélé, Mousa - TOT","FA","CHE Sun 12:00PM","255.91","255.91","1","1","90","0","0","0","1","0","0.0","0","0","9","7","0","7","0","1","0","0","0","0","0","0","0","32","29","90.6","6","0","0","0","0","0","2","0","6","0","3","2","5","5","0","0","0","16","6","1","3","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","12","1","0","0","1","0"
"98","M","McClean, James - WBA","FA","@WHU Sun 2:05PM","255.54","255.54","1","1","90","0","0","1","1","0","0.0","0","0","0","0","0","23","0","4","0","0","0","0","0","0","1","24","13","54.2","8","7","2","5","0","0","0","0","0","0","4","2","5","2","0","0","0","10","9","4","2","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"99","D","Taylor, Neil - SWA","FA","@LIV Sun 4:15PM","254.85","254.85","1","1","90","0","0","0","1","0","0.0","0","0","1","0","0","12","0","1","0","0","0","0","0","0","0","46","39","84.8","10","5","1","4","0","0","1","0","0","0","1","1","1","0","0","2","0","3","1","1","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"100","D","Baba Rahman - CHE","WW","@TOT Sun 12:00PM","254.81","254.81","1","1","90","0","0","0","0","0","0","0","0","4","4","0","17","2","0","0","0","0","0","0","0","0","37","30","81.1","5","0","0","0","0","0","2","0","0","0","1","1","0","0","0","2","0","5","8","1","1","0","0","0","0","0","17","0","0","0","0","0","0","0","0","10","10","1","1","0","0","0"
"101","M","Lallana, Adam - LIV","FA","SWA Sun 4:15PM","254.34","254.34","1","1","81","0","0","0","2","1","0.5","0","1","2","2","0","20","0","1","0","0","0","0","0","0","1","31","26","83.9","10","2","0","2","0","3","2","0","0","0","5","2","2","1","0","0","0","5","9","1","1","0","0","0","0","0","23","0","1","0","0","0","0","0","0","0","12","1","0","0","1","0"
"102","F","Diego Costa - CHE","FA","@TOT Sun 12:00PM","253.63","253.63","1","1","90","1","0","1","2","2","1.0","0","0","1","1","0","18","2","2","0","0","0","0","0","0","1","30","19","63.3","9","0","0","0","0","2","0","0","1","0","0","0","3","3","0","0","0","9","11","3","5","0","0","1","0","0","18","0","0","0","0","0","0","0","0","0","10","1","1","0","0","0"
"103","F","Ayoze Pérez - NEW","FA","@CRY Sat 3:00PM","253.04","253.04","1","1","90","1","1","1","4","1","0.3","0","2","0","0","0","18","1","1","0","0","0","0","0","0","1","24","19","79.2","8","3","1","2","2","1","0","0","1","0","0","0","7","3","0","0","0","4","12","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","2","0","18","0","1","0","0","0"
"104","D","Evans, Jonny - WBA","FA","@WHU Sun 2:05PM","251.83","251.83","1","1","90","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","0","0","0","0","0","0","46","38","82.6","5","0","0","0","0","0","1","0","1","0","4","3","0","0","0","0","1","6","4","6","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"105","F","Pellè, Graziano - SOU","FA","@MCI Sat 3:00PM","251.58","251.58","1","1","90","0","0","0","4","0","0.0","1","0","0","0","0","23","0","1","0","0","0","0","0","0","1","31","18","58.1","5","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","5","7","4","2","0","0","0","0","0","23","0","0","0","0","0","0","0","2","0","27","0","0","0","1","0"
"106","F","Origi, Divock - LIV","FA","SWA Sun 4:15PM","251.36","251.36","1","1","90","0","0","2","2","1","0.5","1","0","0","0","0","20","1","0","0","0","0","0","0","0","3","28","24","85.7","9","1","0","1","0","1","0","0","0","0","0","0","4","2","0","0","0","2","17","0","3","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","13","1","0","0","1","0"
"107","D","Smalling, Chris - MUN","FA","@LEIC Sat 5:30PM","249.77","249.77","1","1","90","0","1","2","0","0","0","0","0","3","2","0","10","0","1","0","0","0","0","0","0","0","35","27","77.1","5","0","0","0","0","0","3","0","3","1","6","4","1","0","0","1","1","5","3","1","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0","12","12","1","1","0","0","0"
"108","D","Kelly, Martin - CRY","FA","NEW Sat 3:00PM","249.73","249.73","1","1","90","0","0","1","0","0","0","0","0","3","3","0","11","0","0","0","0","0","0","0","0","0","33","24","72.7","5","0","0","0","0","0","2","0","4","0","1","1","0","0","0","0","2","3","5","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","3","24","24","0","0","1","0","0"
"109","D","Jenkinson, Carl - WHU","FA","WBA Sun 2:05PM","249.4","249.4","1","1","90","1","0","1","2","1","0.5","0","0","2","1","0","8","2","0","0","0","0","0","1","0","0","40","36","90.0","8","3","1","2","0","1","0","0","2","0","6","5","0","0","0","1","0","2","2","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","1","6","6","0","1","0","0","0"
"110","F","Rooney, Wayne - MUN","FA","@LEIC Sat 5:30PM","249.22","249.22","1","1","90","1","0","2","4","2","0.5","0","1","2","1","0","16","2","0","0","0","0","0","0","0","0","36","26","72.2","8","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","2","10","0","3","0","1","1","0","0","17","0","0","0","0","0","0","0","0","0","12","1","1","0","0","0"
"111","D","Richards, Micah - AVL","FA","WAT Sat 3:00PM","248.85","248.85","1","1","90","0","0","0","0","0","0","0","0","2","1","0","9","2","0","0","0","0","0","0","0","0","40","34","85.0","2","0","0","0","0","0","1","0","4","1","7","7","1","0","0","0","0","5","6","3","2","0","0","0","0","0","9","0","0","0","0","0","0","0","2","10","10","0","0","1","0","0"
"112","D","McAuley, Gareth - WBA","FA","@WHU Sun 2:05PM","248.82","248.82","1","1","90","0","0","0","0","0","0","0","0","0","0","0","10","0","2","0","0","0","0","0","0","0","44","36","81.8","4","0","0","0","0","0","1","0","2","0","3","3","0","0","0","1","2","5","4","3","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"113","D","Mangala, Eliaquim - MCI","FA","SOU Sat 3:00PM","247.92","247.92","1","1","90","0","0","0","0","0","0","0","0","2","2","1","4","3","0","0","0","0","0","0","0","0","52","48","92.3","0","0","0","0","0","0","3","0","1","0","6","3","1","1","0","0","1","3","5","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","5","5","0","1","0","0","0"
"114","M","Fernandinho - MCI","FA","SOU Sat 3:00PM","247.91","247.91","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","1","2","0","0","0","0","0","0","0","46","42","91.3","14","0","0","0","0","0","1","0","3","2","4","3","0","0","0","0","0","5","7","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","5","0","1","0","0","0"
"115","M","Cattermole, Lee - SUN","FA","STK Sat 3:00PM","247.71","247.71","1","1","90","0","0","1","1","0","0.0","0","1","1","0","0","17","2","1","0","0","0","0","0","0","0","48","34","70.8","5","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","2","7","0","3","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","9","0","0","1","0","0"
"116","M","Lamela, Erik - TOT","FA","CHE Sun 12:00PM","246.76","246.76","1","1","87","0","0","1","0","0","0","0","0","4","4","0","17","7","2","1","0","0","0","0","0","0","25","19","76.0","9","5","1","4","4","0","0","0","1","0","0","0","2","1","0","1","0","7","11","0","1","0","0","0","0","0","17","0","1","0","0","0","0","0","0","0","10","1","0","0","1","0"
"117","D","Cameron, Geoff - STK","FA","@SUN Sat 3:00PM","245.75","245.75","1","1","90","0","0","0","0","0","0","0","0","2","2","0","10","2","0","0","0","0","0","0","0","0","40","30","75.0","2","0","0","0","0","0","0","0","3","0","5","5","1","1","0","0","0","4","2","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","14","14","1","1","0","0","0"
"118","M","Grealish, Jack - AVL","FA","WAT Sat 3:00PM","245.35","245.35","1","1","90","0","0","1","2","1","0.5","0","0","0","0","0","12","1","5","1","0","0","0","0","0","0","33","28","84.8","11","2","0","2","0","0","0","0","2","0","0","0","6","4","0","1","0","9","5","0","1","0","0","0","0","0","12","0","0","0","0","0","0","0","2","0","10","0","0","1","0","0"
"119","D","Martin, Russell - NOR","FA","ARS Sun 4:15PM","241.9","241.9","1","1","90","0","0","0","1","0","0.0","0","1","1","0","0","4","1","0","0","0","0","0","0","0","0","40","36","90.0","6","0","0","0","0","0","1","0","1","0","10","8","0","0","0","0","1","3","4","2","3","0","0","0","0","0","6","0","0","0","0","0","0","0","6","11","11","0","0","1","0","0"
"120","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","241.78","241.78","1","1","77","1","0","1","1","1","1.0","0","0","5","5","0","12","0","2","0","0","0","0","0","0","0","37","29","78.4","7","1","1","0","1","0","0","0","4","0","0","0","1","0","0","0","0","7","7","0","0","0","0","1","0","0","12","0","1","1","1","0","0","0","1","0","16","0","0","1","0","0"
"121","D","Mbemba, Chancel - NEW","WW","@CRY Sat 3:00PM","240.77","240.77","1","1","90","0","0","0","1","0","0.0","0","1","2","2","0","9","0","0","0","0","0","0","0","0","0","31","24","77.4","1","0","0","0","0","0","1","0","4","1","4","3","2","0","0","1","1","3","7","1","3","0","0","0","0","0","10","0","0","0","0","0","0","0","2","18","18","0","1","0","0","0"
"122","F","Gestede, Rudy - AVL","WW","WAT Sat 3:00PM","239.71","239.71","1","1","90","0","0","1","2","0","0.0","0","0","1","1","0","12","0","0","0","0","0","0","0","0","0","24","17","70.8","6","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","13","15","12","14","0","1","0","0","0","12","0","0","0","0","0","0","0","2","0","10","0","0","1","0","0"
"123","D","Yedlin, DeAndre - SUN","FA","STK Sat 3:00PM","238.77","238.77","1","1","90","0","0","0","0","0","0","0","0","2","2","0","11","4","1","0","0","0","0","0","0","0","30","23","76.7","3","1","0","1","0","0","0","0","0","0","6","4","2","2","0","1","0","8","7","3","3","0","0","0","0","0","13","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"124","M","Shaqiri, Xherdan - STK","WW","@SUN Sat 3:00PM","237.85","237.85","1","1","90","0","0","3","3","0","0.0","0","1","0","0","0","14","1","1","1","0","0","0","0","0","0","34","29","85.3","10","4","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0","14","1","1","0","0","0"
"125","D","Coloccini, Fabricio - NEW","FA","@CRY Sat 3:00PM","237.79","237.79","1","1","90","0","0","0","0","0","0","0","0","3","3","0","7","0","0","0","0","0","0","0","0","0","34","27","79.4","2","0","0","0","0","0","3","0","3","1","4","4","0","0","0","0","2","4","2","1","2","0","0","0","0","0","7","0","0","0","0","0","0","0","2","18","18","0","1","0","0","0"
"126","D","Souaré, Pape - CRY","FA","NEW Sat 3:00PM","237.65","237.65","1","1","90","0","0","0","0","0","0","0","0","1","0","0","14","1","1","0","0","0","0","0","0","0","23","15","65.2","6","4","1","3","0","0","2","0","2","0","0","0","0","0","0","2","0","2","4","0","2","0","0","0","0","0","14","0","0","0","0","0","0","0","3","24","24","0","0","1","0","0"
"127","D","Jones, Billy - SUN","FA","STK Sat 3:00PM","237.36","237.36","1","1","90","0","0","0","2","1","0.5","0","1","6","2","0","12","0","0","0","0","0","0","0","0","1","29","25","86.2","3","3","0","3","0","1","0","0","3","1","3","3","0","0","0","1","0","7","3","1","1","0","1","0","0","0","12","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"128","F","N'Jie, Clinton - TOT","WW","CHE Sun 12:00PM","236.93","236.93","1","0","79","0","0","0","3","1","0.3","0","1","2","1","0","24","1","0","0","0","0","0","0","0","1","37","22","59.5","6","1","1","0","0","1","0","0","0","0","0","0","2","1","0","0","1","4","8","1","0","0","0","0","0","0","24","1","0","0","0","0","0","0","0","0","10","1","0","0","1","0"
"129","D","Kaboul, Younes - SUN","FA","STK Sat 3:00PM","235.72","235.72","1","1","90","0","0","0","0","0","0","0","0","2","2","0","10","0","0","0","0","0","0","0","0","0","32","23","71.9","3","0","0","0","0","0","0","0","2","1","13","11","0","0","0","0","1","5","2","3","2","0","0","0","0","0","12","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"130","M","Ward-Prowse, James - SOU","FA","@MCI Sat 3:00PM","235.71","235.71","1","1","90","0","0","3","0","0","0","0","0","0","0","0","12","2","1","0","0","0","0","0","0","0","24","17","70.8","5","4","2","2","3","2","0","0","1","0","6","6","0","0","0","0","0","1","7","1","2","0","0","0","0","0","12","0","0","0","0","0","0","0","2","0","27","0","0","0","1","0"
"131","D","Cook, Steve - BOUR","FA","EVE Sat 3:00PM","235.68","235.68","1","1","90","0","0","0","0","0","0","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","37","25","67.6","2","0","0","0","0","0","0","0","2","0","4","4","0","0","0","0","0","3","4","3","3","0","0","0","0","0","12","0","0","0","0","0","0","0","5","16","16","0","0","1","0","0"
"132","D","Hutton, Alan - AVL","FA","WAT Sat 3:00PM","235.67","235.67","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","16","0","5","0","0","0","0","0","0","0","30","20","66.7","4","3","0","3","0","0","0","0","1","0","5","5","1","1","0","0","0","7","2","1","1","0","0","0","0","0","16","0","0","0","0","0","0","1","2","10","10","0","0","1","0","0"
"133","D","Galloway, Brendan - EVE","FA","@BOUR Sat 3:00PM","234.81","234.81","1","1","90","0","0","0","0","0","0","0","0","2","1","0","11","1","1","0","0","0","0","0","0","0","31","25","80.6","7","3","0","3","0","2","1","0","1","0","4","2","1","1","0","0","1","4","6","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","3","10","10","0","0","1","0","0"
"134","F","Mitrovic, Aleksandar - NEW","WW","@CRY Sat 3:00PM","233.78","233.78","1","1","88","1","0","1","1","1","1.0","0","0","0","0","0","12","1","0","0","0","0","0","0","0","1","27","21","77.8","7","1","0","1","0","2","0","0","0","0","0","0","2","0","0","0","0","6","11","6","4","0","0","1","0","0","12","0","1","0","0","0","0","0","2","0","16","0","1","0","0","0"
"135","F","Kane, Harry - TOT","FA","CHE Sun 12:00PM","233.33","233.33","1","1","90","0","0","2","4","2","0.5","0","2","2","1","0","14","1","3","0","0","0","0","0","0","1","12","10","83.3","4","1","0","1","0","3","0","0","1","0","2","2","5","2","0","0","1","7","20","0","9","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","12","1","0","0","1","0"
"136","D","Distin, Sylvain - BOUR","FA","EVE Sat 3:00PM","232.81","232.81","1","1","90","0","0","0","0","0","0","0","0","4","1","0","7","0","0","0","0","0","0","0","0","0","37","30","81.1","1","0","0","0","0","0","0","0","3","0","5","1","0","0","0","0","0","4","3","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","5","16","16","0","0","1","0","0"
"137","D","Hangeland, Brede - CRY","FA","NEW Sat 3:00PM","230.86","230.86","1","1","90","0","0","0","1","0","0.0","0","0","2","1","0","4","1","0","0","0","0","0","0","0","0","28","24","85.7","1","0","0","0","0","0","1","0","2","0","4","3","0","0","0","0","1","5","3","3","1","0","0","0","0","0","5","0","0","0","0","0","0","0","3","24","24","0","0","1","0","0"
"138","D","Johnson, Glen - STK","WW","@SUN Sat 3:00PM","230.86","230.86","1","1","90","0","0","1","1","0","0.0","0","0","5","4","0","8","1","0","0","0","0","0","0","0","0","28","24","85.7","5","2","0","2","0","0","1","0","1","0","1","1","0","0","0","1","0","5","5","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","14","14","1","1","0","0","0"
"139","D","O'Shea, John - SUN","FA","STK Sat 3:00PM","229.86","229.86","1","1","90","0","0","0","0","0","0","0","0","5","4","0","6","0","0","0","0","0","0","0","0","0","29","25","86.2","1","0","0","0","0","0","1","0","0","0","13","10","0","0","0","1","0","8","2","3","1","0","0","0","0","0","9","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"140","F","Sterling, Raheem - MCI","FA","SOU Sat 3:00PM","229.28","229.28","1","1","78","3","0","3","6","3","0.5","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","27","21","77.8","11","2","0","2","0","0","0","0","2","1","0","0","4","2","0","0","0","2","7","0","3","0","1","2","0","0","15","0","1","0","0","0","0","0","1","0","4","0","1","0","0","0"
"141","M","Gosling, Dan - BOUR","FA","EVE Sat 3:00PM","227.97","227.97","1","1","90","0","0","0","2","0","0.0","0","0","1","1","0","6","1","2","0","0","0","0","0","0","0","32","31","96.9","4","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","6","11","1","4","0","0","0","0","0","6","0","0","0","0","0","0","0","5","0","16","0","0","1","0","0"
"142","M,F","De Bruyne, Kevin - MCI","WW","SOU Sat 3:00PM","225.47","225.47","1","1","62","0","1","2","3","2","0.7","0","0","0","0","0","13","1","1","0","0","0","0","0","0","0","46","37","80.4","16","1","0","1","1","1","0","0","0","0","0","0","4","2","0","0","0","3","4","0","1","0","0","0","0","0","13","0","1","0","0","0","0","0","1","0","4","0","1","0","0","0"
"143","F","Lukaku, Romelu - EVE","FA","@BOUR Sat 3:00PM","225.16","225.16","1","1","90","0","0","2","4","1","0.3","0","1","0","0","0","10","3","2","1","0","0","0","0","0","0","22","20","90.9","13","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0","0","4","14","2","5","0","0","0","0","0","10","0","0","0","0","0","0","0","3","0","10","0","0","1","0","0"
"144","F","Vardy, Jamie - LEIC","FA","MUN Sat 5:30PM","225.11","225.11","1","1","90","2","0","1","10","4","0.4","0","2","0","0","0","12","0","1","0","0","0","0","0","0","0","14","10","71.4","3","0","0","0","0","0","0","0","3","0","0","0","2","1","0","0","0","6","11","5","7","0","2","2","0","0","12","0","0","0","0","0","0","0","2","0","13","0","0","0","1","0"
"145","F","Ayew, Jordan - AVL","WW","WAT Sat 3:00PM","223.81","223.81","1","1","68","0","0","1","1","0","0.0","0","0","2","2","0","16","1","2","1","0","0","0","0","0","0","32","26","81.3","8","1","1","0","0","0","1","1","1","0","1","1","5","1","0","0","0","8","7","3","1","1","0","0","0","0","16","0","1","0","0","0","0","0","2","0","8","0","0","1","0","0"
"146","D","Collins, James - WHU","FA","WBA Sun 2:05PM","223.74","223.74","1","1","90","0","0","0","0","0","0","0","0","5","5","0","9","1","0","0","0","0","0","0","0","0","35","26","74.3","3","0","0","0","0","0","0","0","1","0","4","3","1","1","0","0","0","8","2","2","2","0","0","0","0","0","10","0","0","0","0","0","0","0","1","6","6","0","1","0","0","0"
