"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"73","D","Clyne, Nathaniel - LIV","FA","WBA Sun 4:00PM","264.88","264.88","1","1","90","0","0","0","1","0","0.0","0","1","2","2","0","13","0","1","0","0","0","0","0","0","0","48","42","87.5","15","3","0","3","0","0","1","0","0","0","0","0","0","2","1","0","0","0","5","4","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"74","M","McClean, James - WBA","FA","@LIV Sun 4:00PM","264.68","264.68","1","1","90","1","0","2","2","2","1.0","0","0","6","6","0","19","3","1","1","0","0","0","0","0","0","25","17","68.0","4","6","1","5","0","0","1","1","0","3","1","2","2","2","2","0","0","0","12","6","3","0","0","0","1","0","0","19","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"75","M","Ki Sung-yueng - SWA","FA","@MCI Sat 3:00PM","263.92","263.92","1","1","78","0","0","1","1","0","0.0","1","0","0","0","0","8","0","3","1","0","0","0","0","0","0","63","58","92.1","14","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","1","2","0","0","0","0","0","0","8","0","1","0","0","0","0","0","3","0","10","0","0","1","0"
"76","M","Sigurdsson, Gylfi - SWA","FA","@MCI Sat 3:00PM","262.7","262.7","1","1","90","0","0","2","3","0","0.0","1","0","2","1","0","19","0","1","0","0","0","0","0","0","1","40","28","70.0","4","8","3","5","3","2","1","0","0","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"77","M","Sissoko, Moussa - NEW","FA","@TOT Sun 4:00PM","262.65","262.65","1","1","90","0","1","3","0","0","0","0","0","2","2","0","20","0","0","0","0","0","0","0","0","0","34","22","64.7","13","1","1","0","0","0","0","1","0","2","1","2","1","7","2","0","0","0","6","9","2","4","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"78","M","Ritchie, Matt - BOUR","FA","MUN Sat 5:30PM","261.69","261.69","1","1","90","0","0","1","2","0","0.0","0","0","2","1","0","17","1","2","0","0","0","0","0","0","0","35","24","68.6","10","2","0","2","3","0","0","1","0","4","0","2","1","2","2","0","0","0","6","6","0","3","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0","19","1","1","0","0"
"79","F","Koné, Arouna - EVE","FA","@NOR Sat 12:45PM","260.89","260.89","1","1","90","0","0","1","3","0","0.0","0","1","2","2","0","9","1","0","0","0","0","0","0","0","0","45","40","88.9","20","1","1","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","2","7","0","2","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","14","0","0","0","1"
"80","D","Otamendi, Nicolás - MCI","WW","SWA Sat 3:00PM","260.65","260.65","1","1","90","0","0","0","2","0","0.0","0","1","3","3","0","18","2","2","1","0","0","0","0","0","0","51","33","64.7","7","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","5","5","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"81","D","Francis, Simon - BOUR","FA","MUN Sat 5:30PM","259.71","259.71","1","1","90","0","0","0","0","0","0","0","0","2","1","0","10","1","0","0","0","0","0","0","0","0","35","25","71.4","1","0","0","0","0","0","0","0","0","3","0","8","6","2","2","0","1","1","7","3","3","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","19","19","1","1","0","0"
"82","D","Reid, Winston - WHU","FA","STK Sat 3:00PM","259.62","259.62","1","1","90","0","0","0","1","0","0.0","1","0","3","2","0","12","0","0","0","0","0","0","0","0","0","29","18","62.1","2","0","0","0","0","0","0","2","0","6","0","7","7","0","0","0","0","3","7","2","4","1","0","1","0","0","0","12","0","0","0","0","0","0","0","0","21","21","1","0","0","1"
"83","M","Brady, Robbie - NOR","WW","EVE Sat 12:45PM","257.7","257.7","1","1","90","0","0","2","3","0","0.0","0","1","0","0","0","19","3","2","1","0","0","0","0","0","0","20","14","70.0","5","10","2","8","1","0","1","1","0","0","0","1","0","9","7","0","0","0","10","7","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","2","0","14","0","0","1","0"
"84","D","Kolarov, Aleksandar - MCI","FA","SWA Sat 3:00PM","257.01","257.01","1","1","90","0","0","1","3","1","0.3","0","0","2","2","0","21","0","2","0","0","0","0","0","0","0","37","25","67.6","7","4","1","3","2","1","2","0","0","6","0","0","0","1","1","0","1","0","5","1","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"85","M","Arter, Harry - BOUR","FA","MUN Sat 5:30PM","256.85","256.85","1","1","90","0","0","1","2","0","0.0","0","1","6","5","0","10","4","1","0","0","0","0","0","0","0","34","29","85.3","10","0","0","0","0","0","2","0","0","2","0","1","1","1","0","0","0","0","8","14","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","19","1","1","0","0"
"86","M","Anita, Vurnon - NEW","FA","@TOT Sun 4:00PM","256.82","256.82","1","1","90","0","0","0","0","0","0","0","0","6","4","0","9","2","1","1","0","0","0","0","0","0","44","36","81.8","12","0","0","0","0","0","0","1","0","3","0","2","2","1","1","0","0","0","8","7","0","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"87","D","Ogbonna, Angelo - WHU","FA","STK Sat 3:00PM","255.81","255.81","1","1","90","0","0","0","1","0","0.0","0","0","3","1","0","8","2","0","0","0","0","0","0","0","0","31","25","80.6","3","0","0","0","0","0","0","0","0","1","1","7","6","1","1","0","0","1","7","4","3","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","21","21","1","0","0","1"
"88","M","Whelan, Glenn - STK","FA","@WHU Sat 3:00PM","255.8","255.8","1","1","90","0","0","1","0","0","0","0","0","1","1","0","14","0","2","0","0","0","0","0","0","0","54","43","79.6","2","1","1","0","0","0","0","0","0","5","0","1","1","1","0","0","0","0","3","4","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","11","1","1","0","0"
"89","M","Kanté, N'Golo - LEIC","WW","CHE Mon 8:00PM","255.76","255.76","1","1","90","0","1","2","0","0","0","0","0","3","3","0","12","2","0","1","0","0","0","0","0","0","51","39","76.5","11","0","0","0","0","0","0","0","0","4","0","2","2","0","0","0","0","0","3","2","0","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"90","M","Surman, Andrew - BOUR","FA","MUN Sat 5:30PM","254.82","254.82","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","3","0","1","0","0","0","0","0","0","45","37","82.2","5","0","0","0","0","0","0","2","0","5","1","6","6","0","0","0","1","0","3","4","3","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","19","1","1","0","0"
"91","F","Arnautovic, Marko - STK","FA","@WHU Sat 3:00PM","253.16","253.16","1","1","90","2","0","2","5","2","0.4","2","0","0","0","0","14","1","0","0","0","0","0","0","0","2","37","28","75.7","10","1","0","1","0","0","0","0","0","5","0","0","0","2","1","0","0","0","1","5","0","1","1","2","2","0","0","14","0","0","0","0","0","0","0","0","0","11","1","1","0","0"
"92","D","Stones, John - EVE","FA","@NOR Sat 12:45PM","252.9","252.9","1","1","90","0","0","1","0","0","0","0","0","3","2","0","5","0","3","0","0","0","0","0","0","0","42","38","90.5","6","1","1","0","0","0","0","0","0","2","0","2","2","3","3","0","0","0","9","2","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","1","14","14","0","0","0","1"
"93","D","Cahill, Gary - CHE","FA","@LEIC Mon 8:00PM","252.9","252.9","1","1","90","0","0","0","1","0","0.0","0","0","2","2","1","4","1","1","0","0","0","0","0","0","0","41","37","90.2","0","0","0","0","0","0","0","1","0","6","0","7","6","0","0","0","1","2","6","1","3","1","0","0","0","0","0","5","0","0","0","0","0","0","0","1","15","15","0","0","1","0"
"94","D","Bennett, Ryan - NOR","FA","EVE Sat 12:45PM","251.64","251.64","1","1","90","0","0","1","0","0","0","0","0","0","0","0","12","2","0","1","0","0","0","0","0","0","33","21","63.6","6","0","0","0","0","0","0","0","0","3","1","12","10","0","0","0","0","0","3","6","3","3","0","0","0","0","0","14","0","0","0","0","0","0","0","2","14","14","0","0","1","0"
"95","M","M'Vila, Yann - SUN","WW","WAT Sat 3:00PM","250.87","250.87","1","1","90","0","0","1","2","0","0.0","0","0","3","3","0","8","3","1","0","0","0","0","0","0","0","39","34","87.2","8","3","1","2","2","1","0","0","0","3","1","2","2","1","0","0","0","0","4","5","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"96","M","Schweinsteiger, Bastian - MUN","WW","@BOUR Sat 5:30PM","250.85","250.85","1","1","73","0","0","0","1","0","0.0","0","0","2","2","0","10","0","4","0","0","0","0","0","0","0","54","46","85.2","20","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","7","3","1","2","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","7","1","0","0","1"
"97","M","Ayew, André - SWA","FA","@MCI Sat 3:00PM","250.21","250.21","1","1","90","0","0","1","2","1","0.5","0","0","6","5","0","17","1","1","0","0","0","0","0","0","0","28","20","71.4","7","2","0","2","0","0","1","0","0","0","0","1","1","2","2","0","0","0","11","6","2","1","0","0","0","0","0","17","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"98","F","Deeney, Troy - WAT","FA","@SUN Sat 3:00PM","250.17","250.17","1","1","90","1","1","4","2","1","0.5","0","1","2","1","0","15","3","1","1","0","0","0","0","0","1","30","20","66.7","14","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","6","6","3","2","0","1","0","0","15","0","0","1","1","0","0","0","0","0","7","1","1","0","0"
"99","D","Olsson, Martin - NOR","FA","EVE Sat 12:45PM","249.58","249.58","1","1","90","0","0","1","0","0","0","0","0","1","1","0","19","0","2","0","0","0","0","0","0","0","31","18","58.1","5","1","0","1","0","0","0","0","0","1","0","6","2","2","1","0","1","0","7","2","3","1","0","0","0","0","0","23","0","0","0","0","0","0","0","2","14","14","0","0","1","0"
"100","M","Jurado - WAT","WW","@SUN Sat 3:00PM","246.85","246.85","1","1","77","0","0","3","0","0","0","0","0","0","0","0","15","1","2","0","0","0","0","0","0","0","46","39","84.8","18","0","0","0","0","0","0","0","0","0","0","1","1","6","2","0","0","0","4","6","0","1","0","0","0","0","0","15","0","1","0","0","0","0","0","0","0","4","1","1","0","0"
"101","F","Ulloa, Leonardo - LEIC","FA","CHE Mon 8:00PM","246.76","246.76","1","1","87","0","0","2","2","0","0.0","0","1","2","2","0","15","3","1","0","0","0","0","0","0","0","34","26","76.5","5","1","0","1","0","0","2","0","0","1","0","1","0","1","0","0","0","0","5","14","2","7","1","0","0","0","0","16","0","1","0","0","0","0","0","0","0","9","1","1","0","0"
"102","M","Brunt, Chris - WBA","FA","@LIV Sun 4:00PM","246.71","246.71","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","17","0","1","0","0","0","0","0","0","0","34","24","70.6","11","6","3","3","2","2","0","0","1","0","0","2","2","0","0","0","0","0","4","0","2","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"103","D","Dawson, Craig - WBA","FA","@LIV Sun 4:00PM","246.63","246.63","1","1","90","0","0","1","0","0","0","0","0","0","0","0","22","2","1","0","0","0","0","0","0","0","30","19","63.3","9","3","0","3","0","0","0","2","0","3","1","2","1","1","0","0","1","0","3","5","2","0","1","0","0","0","0","23","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"104","D","Cathcart, Craig - WAT","FA","@SUN Sat 3:00PM","245.5","245.5","1","1","90","0","0","0","0","0","0","0","0","1","1","0","23","1","0","0","0","0","0","0","0","0","44","22","50.0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","1","3","0","2","0","0","0","0","0","24","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"105","M","Dorrans, Graham - NOR","FA","EVE Sat 12:45PM","245.26","245.26","1","1","90","0","0","0","2","1","0.5","0","0","1","1","0","12","2","0","0","0","0","0","0","0","0","46","35","76.1","10","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","4","3","0","0","0","0","0","0","13","0","0","0","0","0","0","0","2","0","14","0","0","1","0"
"106","D","Aké, Nathan - WAT","FA","@SUN Sat 3:00PM","244.57","244.57","1","1","90","0","0","0","2","0","0.0","0","1","2","1","0","22","2","0","0","0","0","1","0","0","0","30","17","56.7","4","2","0","2","0","0","0","0","0","3","0","6","3","0","0","0","1","1","3","3","1","1","0","0","0","0","0","25","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"107","D","Demichelis, Martín - MCI","FA","SWA Sat 3:00PM","243.79","243.79","1","1","90","0","0","1","0","0","0","0","0","3","2","0","10","1","0","0","0","0","0","0","0","0","48","38","79.2","3","0","0","0","0","0","0","0","0","2","1","4","3","0","0","0","1","0","5","2","2","0","0","0","0","0","0","11","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"108","D","Simpson, Danny - LEIC","FA","CHE Mon 8:00PM","243.75","243.75","1","1","90","0","0","0","1","0","0.0","0","1","3","3","0","15","2","1","1","0","0","0","0","0","0","28","21","75.0","3","1","0","1","0","0","1","2","0","2","1","6","4","0","0","0","2","0","5","3","1","1","0","0","0","0","0","17","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"109","D","Mbemba, Chancel - NEW","WW","@TOT Sun 4:00PM","242.62","242.62","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","14","0","1","0","0","0","0","0","0","0","29","18","62.1","1","0","0","0","0","0","0","0","0","2","0","8","5","3","1","0","0","0","8","7","5","3","0","0","0","0","0","17","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"110","M","Gosling, Dan - BOUR","FA","MUN Sat 5:30PM","242.38","242.38","1","1","90","0","0","2","2","1","0.5","0","1","3","2","0","14","0","0","0","0","0","0","0","0","0","26","23","88.5","6","0","0","0","0","0","1","0","0","1","1","3","3","4","2","0","1","0","5","11","0","1","0","1","0","0","0","14","0","0","0","0","0","0","0","0","0","19","1","1","0","0"
"111","D","Mertesacker, Per - ARS","FA","@AVL Sun 1:30PM","240.92","240.92","1","1","90","0","0","0","0","0","0","0","0","3","3","0","5","0","0","0","0","0","0","0","0","0","48","44","91.7","2","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","4","2","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","1","12","12","0","1","0","0"
"112","D","Bacuna, Leandro - AVL","FA","ARS Sun 1:30PM","240.78","240.78","1","1","78","0","0","0","1","0","0.0","0","0","1","1","0","13","0","0","0","0","0","0","0","0","0","37","29","78.4","3","1","1","0","0","0","0","0","0","2","1","7","6","0","0","0","1","0","2","1","1","0","0","0","0","0","0","14","0","1","0","0","0","0","0","1","18","18","0","0","0","1"
"113","D","Dummett, Paul - NEW","FA","@TOT Sun 4:00PM","240.65","240.65","1","1","90","0","0","0","0","0","0","0","0","5","5","0","14","0","1","0","0","0","0","0","0","0","31","20","64.5","4","1","0","1","0","0","0","2","0","2","0","2","2","0","0","0","4","0","8","3","2","2","0","0","0","0","0","14","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"114","F","Zárate, Mauro - WHU","FA","STK Sat 3:00PM","237.06","237.06","1","1","88","0","0","1","4","1","0.3","0","1","2","2","0","14","4","3","0","0","0","0","0","0","0","16","13","81.3","5","6","2","4","1","1","0","0","0","2","0","4","3","2","2","0","0","0","7","7","0","0","1","1","0","0","0","15","0","1","0","0","0","0","0","0","0","19","1","0","0","1"
"115","D","Hutton, Alan - AVL","FA","ARS Sun 1:30PM","236.78","236.78","1","1","90","0","0","0","1","0","0.0","0","0","1","0","0","10","2","1","1","0","0","0","0","0","0","27","21","77.8","6","0","0","0","0","0","0","3","0","0","0","2","2","0","0","0","2","3","2","3","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","23","23","0","0","0","1"
"116","D","Bassong, Sebastien - NOR","FA","EVE Sat 12:45PM","236.65","236.65","1","1","90","0","0","0","1","0","0.0","0","0","2","0","0","11","0","1","0","0","0","0","0","0","0","31","20","64.5","2","0","0","0","0","0","0","2","0","0","0","12","10","0","0","0","0","1","4","4","1","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","14","14","0","0","1","0"
"117","D","Wollscheid, Philipp - STK","FA","@WHU Sat 3:00PM","235.67","235.67","1","1","90","0","0","0","0","0","0","0","0","2","2","0","11","0","0","0","0","0","0","0","0","0","33","22","66.7","0","0","0","0","0","0","0","0","0","4","0","8","6","2","2","0","0","0","7","1","3","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","11","11","1","1","0","0"
"118","D","Kaboul, Younes - SUN","FA","WAT Sat 3:00PM","235.64","235.64","1","1","90","0","0","1","1","0","0.0","0","1","1","1","0","11","1","0","0","0","0","0","0","0","0","25","16","64.0","1","2","1","1","0","0","0","1","0","1","0","9","7","1","1","0","0","2","5","4","3","1","0","0","0","0","0","13","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"119","M","Afellay, Ibrahim - STK","WW","@WHU Sat 3:00PM","234.86","234.86","1","1","85","0","0","0","0","0","0","0","0","0","0","0","11","1","1","0","0","0","0","0","0","0","42","36","85.7","5","0","0","0","0","0","0","0","0","3","0","0","0","6","5","0","0","0","7","5","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","10","1","1","0","0"
"120","F","Martial, Anthony - MUN","WW","@BOUR Sat 5:30PM","233.85","233.85","1","1","90","0","0","2","3","0","0.0","0","2","0","0","0","17","1","4","0","0","0","0","0","0","0","20","17","85.0","12","1","0","1","0","0","1","0","0","0","0","0","0","7","2","0","0","0","7","12","1","2","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0","9","1","0","0","1"
"121","M","Ibe, Jordon - LIV","FA","WBA Sun 4:00PM","233.73","233.73","1","1","75","0","0","1","1","0","0.0","0","0","1","1","0","19","0","0","0","0","0","0","0","0","0","33","24","72.7","18","5","0","5","0","0","2","1","0","0","0","0","0","4","3","0","1","0","4","5","0","0","0","0","0","0","0","19","0","1","0","0","0","0","0","1","0","6","0","0","1","0"
"122","M","Noble, Mark - WHU","FA","STK Sat 3:00PM","230.92","230.92","1","1","90","0","0","1","2","0","0.0","0","1","1","1","0","4","1","1","0","0","0","0","0","0","0","39","36","92.3","4","0","0","0","0","0","0","0","0","3","0","3","3","1","1","0","1","0","3","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","21","1","0","0","1"
"123","F","Rondón, Salomón - WBA","WW","@LIV Sun 4:00PM","230.79","230.79","1","1","90","0","0","0","5","1","0.2","0","2","0","0","0","17","1","0","0","0","0","0","0","0","1","27","16","59.3","9","2","0","2","0","0","0","0","1","0","0","3","3","1","1","0","0","0","4","7","3","4","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"124","D","Yedlin, DeAndre - SUN","FA","WAT Sat 3:00PM","230.47","230.47","1","1","90","0","0","1","1","0","0.0","0","0","4","3","0","20","1","0","1","0","0","0","0","0","0","17","8","47.1","2","5","1","4","0","0","0","0","0","3","1","6","4","3","1","0","0","1","6","5","1","1","0","0","0","0","0","22","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"125","D","Dann, Scott - CRY","FA","SOU Sat 3:00PM","229.81","229.81","1","1","90","1","0","0","1","1","1.0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","27","22","81.5","4","0","0","0","0","0","0","1","0","5","1","5","5","1","1","0","0","0","4","0","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","19","19","0","0","0","1"
"126","F","Campbell, Joel - ARS","WW","@AVL Sun 1:30PM","229.71","229.71","1","1","76","1","0","0","1","1","1.0","0","0","2","2","0","15","1","1","0","0","0","0","0","0","0","38","27","71.1","15","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","0","4","4","0","1","0","0","1","0","0","15","0","1","0","0","0","0","0","1","0","10","0","1","0","0"
"127","D","Coates, Sebastián - SUN","FA","WAT Sat 3:00PM","229.58","229.58","1","1","90","0","0","0","0","0","0","0","0","2","1","0","14","0","0","0","0","0","0","0","0","0","24","14","58.3","1","0","0","0","0","0","0","0","0","4","1","8","7","2","1","0","0","1","4","5","1","0","0","0","0","0","0","15","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"128","F","Kane, Harry - TOT","FA","NEW Sun 4:00PM","228.74","228.74","1","1","90","0","0","1","3","0","0.0","0","3","1","0","0","11","2","2","1","0","0","0","0","0","0","31","23","74.2","10","1","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","3","9","0","5","0","1","0","0","0","11","0","0","0","0","0","0","0","1","0","11","0","0","0","1"
"129","D","Evans, Jonny - WBA","FA","@LIV Sun 4:00PM","228.74","228.74","1","1","90","0","0","2","1","0","0.0","0","1","2","1","0","11","3","0","0","0","0","0","0","0","0","34","25","73.5","6","1","1","0","0","0","0","0","0","5","1","1","0","1","1","0","0","1","4","10","1","1","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"130","F","Carroll, Andy - WHU","FA","STK Sat 3:00PM","228.42","228.42","1","1","90","0","0","1","0","0","0","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","24","10","41.7","4","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","10","7","10","7","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0","21","1","0","0","1"
"131","D","Cook, Steve - BOUR","FA","MUN Sat 5:30PM","227.79","227.79","1","1","90","0","0","0","1","0","0.0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","29","23","79.3","1","0","0","0","0","0","0","1","0","0","0","7","4","0","0","0","0","2","2","2","2","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","19","19","1","1","0","0"
"132","M","Sánchez, Carlos - AVL","FA","ARS Sun 1:30PM","227.69","227.69","1","1","89","0","0","1","0","0","0","0","0","1","1","0","12","0","1","0","0","0","0","0","0","0","36","25","69.4","4","0","0","0","0","0","0","0","0","4","2","2","2","0","0","0","0","1","3","1","1","0","1","0","0","0","0","12","0","1","0","0","0","0","0","1","0","23","0","0","0","1"
"133","D","Souaré, Pape - CRY","FA","SOU Sat 3:00PM","226.71","226.71","1","1","90","0","0","0","0","0","0","0","0","2","0","0","15","0","0","0","0","0","0","0","0","0","21","15","71.4","4","1","0","1","0","0","1","1","0","3","1","4","4","1","0","0","1","1","2","2","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","19","19","0","0","0","1"
"134","M","Morrison, James - WBA","FA","@LIV Sun 4:00PM","225.79","225.79","1","1","90","0","0","1","0","0","0","0","0","2","2","0","14","0","1","1","0","0","0","0","0","0","34","27","79.4","10","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","6","0","2","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"135","D","Britos, Miguel - WAT","WW","@SUN Sat 3:00PM","224.77","224.77","1","1","90","0","0","0","0","0","0","0","0","1","0","0","8","0","1","0","0","0","0","0","0","0","31","24","77.4","4","0","0","0","0","0","0","0","0","1","0","13","11","0","0","0","1","0","5","0","3","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"136","D","Lescott, Joleon - AVL","FA","ARS Sun 1:30PM","224.26","224.26","1","1","90","1","0","0","2","1","0.5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","21","16","76.2","1","0","0","0","0","0","0","2","0","1","1","8","6","0","0","0","0","1","1","2","1","1","0","0","1","0","0","7","0","0","0","0","0","0","0","1","23","23","0","0","0","1"
"137","F","Wickham, Connor - CRY","FA","SOU Sat 3:00PM","223.86","223.86","1","1","77","0","0","1","2","2","1.0","0","0","1","1","0","13","3","1","1","0","0","0","0","0","0","22","19","86.4","11","1","0","1","0","0","1","0","0","1","0","5","5","4","3","0","0","0","6","6","1","2","0","1","0","0","0","13","0","1","0","0","0","0","0","0","0","14","0","0","0","1"
"138","D","van Aanholt, Patrick - SUN","FA","WAT Sat 3:00PM","223.76","223.76","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","15","1","0","0","0","0","0","0","0","0","29","22","75.9","9","2","0","2","0","0","0","0","0","2","1","5","4","0","0","0","1","0","0","4","0","0","0","1","0","0","0","16","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"139","F","Cissé, Papiss Demba - NEW","FA","@TOT Sun 4:00PM","222.86","222.86","1","1","82","0","0","1","0","0","0","0","0","0","0","0","13","2","1","1","0","0","0","0","0","0","35","30","85.7","8","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","11","2","5","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","8","1","1","0","0"
"140","M","Song, Alexandre - WHU","WW","STK Sat 3:00PM","222.85","222.85","1","1","78","0","0","1","0","0","0","0","0","7","5","0","7","2","1","0","0","0","0","0","0","0","34","29","85.3","4","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","10","10","1","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","17","1","0","0","1"
"141","D","Delaney, Damien - CRY","FA","SOU Sat 3:00PM","222.59","222.59","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","7","0","0","0","0","0","0","0","0","0","17","10","58.8","2","0","0","0","0","0","0","5","0","4","2","10","6","2","2","0","0","3","5","0","2","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","19","19","0","0","0","1"
"142","M","Stanislas, Junior - BOUR","FA","MUN Sat 5:30PM","222.14","222.14","1","1","90","0","0","2","3","1","0.3","0","2","0","0","0","12","0","1","0","0","0","0","0","0","0","21","17","81.0","6","3","0","3","1","0","0","2","0","0","0","1","1","5","2","0","2","0","3","6","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","19","1","1","0","0"
"143","F","Sterling, Raheem - MCI","FA","SWA Sat 3:00PM","221.26","221.26","1","1","90","0","0","2","2","1","0.5","0","0","1","1","0","13","2","2","0","0","0","1","0","0","0","25","19","76.0","11","4","0","4","0","0","0","0","0","0","0","0","0","3","2","0","0","0","5","6","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","0","7","0","0","1","0"
"144","M","Dele Alli - TOT","FA","NEW Sun 4:00PM","221.25","221.25","1","1","80","1","0","3","2","1","0.5","0","1","0","0","0","12","1","3","0","0","0","0","0","0","0","36","27","75.0","7","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","4","4","1","0","1","0","1","0","0","12","0","1","0","0","0","0","0","1","0","10","0","0","0","1"
"145","D","Shawcross, Ryan - STK","FA","@WHU Sat 3:00PM","220.73","220.73","1","1","90","0","0","0","0","0","0","0","0","2","1","0","8","0","0","0","0","0","0","0","0","0","30","22","73.3","1","0","0","0","0","0","0","1","0","4","0","6","4","0","0","0","1","1","6","0","4","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","11","11","1","1","0","0"
"146","D","Nyom - WAT","WW","@SUN Sat 3:00PM","220.66","220.66","1","1","90","0","0","0","0","0","0","0","0","1","1","0","14","0","1","0","0","0","0","0","0","0","29","19","65.5","7","2","1","1","0","0","0","0","0","3","0","4","4","1","1","0","2","0","3","1","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
