"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"146","M","Oscar - CHE","FA","BOUR Sat 5:30PM","210.82","210.82","1","1","90","0","0","1","1","0","0.0","0","0","2","1","0","9","1","3","0","0","0","0","0","0","0","28","23","82.1","8","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","8","5","2","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","9","1","0","0","1"
"147","M","Britton, Leon - SWA","FA","LEIC Sat 3:00PM","208.89","208.89","1","1","65","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","45","40","88.9","3","0","0","0","0","0","0","1","0","8","2","0","0","2","2","0","1","1","2","3","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"148","F","Rondón, Salomón - WBA","WW","TOT Sat 3:00PM","208.32","208.32","1","1","90","0","0","0","2","1","0.5","0","0","0","0","0","11","3","0","0","0","0","0","0","0","1","17","14","82.4","7","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","13","2","6","0","1","0","0","0","11","0","0","0","0","0","0","0","1","0","17","0","0","0","1"
"149","M","Ramsey, Aaron - ARS","FA","SUN Sat 3:00PM","207.92","207.92","1","1","72","0","0","1","1","0","0.0","0","1","0","0","0","9","1","1","0","0","0","0","0","0","0","39","36","92.3","13","3","0","3","0","0","1","0","0","0","0","0","0","1","1","0","0","0","2","3","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","5","0","0","0","1"
"150","M","McCarthy, James - EVE","FA","CRY Mon 8:00PM","207.83","207.83","1","1","68","0","0","0","1","1","1.0","0","0","6","4","0","8","2","0","0","0","0","0","0","0","0","35","29","82.9","7","0","0","0","0","0","0","1","0","0","0","3","2","0","0","0","1","0","7","5","1","1","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","11","0","0","0","1"
"151","D","Cathcart, Craig - WAT","FA","NOR Sat 3:00PM","207.64","207.64","1","1","90","0","0","1","1","0","0.0","0","0","3","3","0","8","0","0","0","0","0","0","0","0","0","22","14","63.6","4","0","0","0","0","0","0","3","0","1","1","6","5","0","0","0","1","0","5","1","2","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","12","12","0","1","0","0"
"152","F","Long, Shane - SOU","FA","AVL Sat 3:00PM","207.43","207.43","1","1","90","1","0","0","3","2","0.7","0","1","0","0","0","8","3","2","0","0","0","0","0","0","1","17","13","76.5","5","1","1","0","0","0","1","0","0","1","0","2","1","0","0","0","0","0","3","9","1","5","0","0","1","0","0","9","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"153","F","Ighalo, Odion - WAT","FA","NOR Sat 3:00PM","207.29","207.29","1","1","90","1","0","1","3","2","0.7","0","1","0","0","0","15","1","1","0","0","0","0","0","0","0","21","13","61.9","6","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","8","0","3","0","0","1","0","0","15","0","0","0","0","0","0","0","2","0","12","0","1","0","0"
"154","D","Olsson, Martin - NOR","FA","@WAT Sat 3:00PM","206.75","206.75","1","1","90","0","0","0","0","0","0","0","0","2","2","0","11","1","1","0","0","0","0","0","0","0","24","18","75.0","4","1","0","1","0","0","1","0","0","2","0","0","0","0","0","0","2","0","3","3","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","1","12","12","0","0","0","1"
"155","M","Zaha, Wilfried - CRY","FA","@EVE Mon 8:00PM","206.16","206.16","1","1","67","1","0","2","3","1","0.3","0","2","0","0","0","16","2","2","1","0","0","0","0","0","0","17","14","82.4","5","6","2","4","0","0","1","0","0","1","0","0","0","10","4","0","0","0","6","8","0","0","0","0","0","0","0","16","0","1","0","0","0","0","0","1","0","5","0","1","0","0"
"156","D","Olsson, Jonas - WBA","FA","TOT Sat 3:00PM","205.62","205.62","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","1","0","1","0","0","0","0","0","0","21","13","61.9","0","0","0","0","0","0","0","1","0","1","0","5","4","0","0","0","0","2","3","3","3","1","0","0","0","0","0","10","0","0","0","0","0","0","0","1","17","17","0","0","0","1"
"157","F","Sánchez, Alexis - ARS","FA","SUN Sat 3:00PM","204.25","204.25","1","1","60","0","1","1","2","1","0.5","0","0","2","2","0","14","1","2","0","0","0","0","0","0","0","32","24","75.0","13","1","0","1","0","0","1","0","0","0","0","0","0","6","2","0","0","0","7","6","1","1","1","0","0","0","0","14","0","1","0","0","0","0","0","1","0","3","0","0","0","0"
"158","M","Shaqiri, Xherdan - STK","WW","MCI Sat 12:45PM","202.94","202.94","1","1","64","0","0","0","1","0","0.0","0","0","1","0","0","10","0","0","0","0","0","0","0","0","0","32","30","93.8","19","4","0","4","3","0","1","0","1","0","0","0","0","2","1","0","0","0","2","3","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","10","0","0","1","0"
"159","D","Britos, Miguel - WAT","WW","NOR Sat 3:00PM","202.39","202.39","1","1","90","0","0","0","0","0","0","0","0","1","1","0","15","0","1","0","0","0","0","0","0","0","23","9","39.1","0","0","0","0","0","0","0","1","0","0","0","5","4","0","0","0","0","0","4","2","2","2","0","0","0","0","0","16","0","0","0","0","0","0","0","2","12","12","0","1","0","0"
"160","D","Cahill, Gary - CHE","FA","BOUR Sat 5:30PM","200.81","200.81","1","1","90","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","26","21","80.8","3","0","0","0","0","0","0","2","0","5","0","5","2","0","0","0","0","1","1","2","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"161","M","Matic, Nemanja - CHE","FA","BOUR Sat 5:30PM","200.69","200.69","1","1","90","0","0","0","0","0","0","0","0","3","1","0","10","1","1","1","0","0","0","0","0","0","26","18","69.2","5","0","0","0","0","0","0","0","0","5","0","1","1","1","1","0","0","0","5","4","0","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","9","1","0","0","1"
"162","M","Fletcher, Darren - WBA","FA","TOT Sat 3:00PM","199.95","199.95","1","1","90","0","0","3","0","0","0","0","0","2","1","0","5","1","1","0","0","0","0","0","0","0","21","20","95.2","5","2","1","1","0","0","0","0","0","0","0","4","3","1","1","0","0","0","5","3","1","0","1","0","0","0","0","6","0","0","0","0","0","0","0","1","0","17","0","0","0","1"
"163","M","Cabaye, Yohan - CRY","FA","@EVE Mon 8:00PM","199.92","199.92","1","1","75","0","0","1","0","0","0","0","0","2","0","0","4","1","1","0","0","0","0","0","0","0","36","33","91.7","9","3","2","1","3","2","0","0","0","3","0","0","0","1","1","0","0","0","4","1","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","1","0","7","0","1","0","0"
"164","D","Huth, Robert - LEIC","FA","@SWA Sat 3:00PM","199.52","199.52","1","1","90","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","23","12","52.2","3","0","0","0","0","0","0","1","0","1","1","7","7","0","0","0","0","1","3","1","3","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","10","10","0","0","0","1"
"165","M","Albrighton, Marc - LEIC","FA","@SWA Sat 3:00PM","197.55","197.55","1","1","70","0","0","0","1","0","0.0","0","1","4","3","0","16","0","0","0","0","0","0","0","0","1","22","12","54.5","9","5","0","5","1","0","0","1","0","3","0","0","0","3","2","0","0","0","7","2","1","0","0","0","0","0","0","16","0","1","0","0","0","0","0","1","0","7","0","0","0","1"
"166","M","Son Heung-Min - TOT","WW","@WBA Sat 3:00PM","197.22","197.22","1","1","75","0","0","1","4","2","0.5","0","1","0","0","0","11","1","2","0","0","0","0","0","0","1","29","21","72.4","12","1","0","1","0","0","1","0","0","1","0","1","1","1","1","0","0","0","4","3","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","4","1","0","0","1"
"167","D","Bassong, Sebastien - NOR","FA","@WAT Sat 3:00PM","196.9","196.9","1","1","90","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","21","19","90.5","0","1","0","1","0","0","0","4","0","0","0","11","9","0","0","0","0","3","1","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","12","12","0","0","0","1"
"168","D","Demichelis, Martín - MCI","FA","@STK Sat 12:45PM","195.83","195.83","1","1","90","0","0","0","0","0","0","0","0","0","0","0","6","2","0","1","0","0","0","0","0","0","23","19","82.6","1","0","0","0","0","0","0","0","0","3","0","4","3","0","0","0","0","0","2","6","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"169","D","Coloccini, Fabricio - NEW","FA","LIV Sun 4:00PM","193.74","193.74","1","1","90","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","19","14","73.7","0","0","0","0","0","0","0","0","0","1","1","5","2","0","0","0","0","1","1","3","1","3","0","0","0","0","0","8","0","0","0","0","0","0","0","5","19","19","0","0","1","0"
"170","F","Sakho, Diafra - WHU","FA","@MUN Sat 3:00PM","193.54","193.54","1","1","74","0","0","0","3","0","0.0","0","2","0","0","0","16","2","3","0","0","0","0","0","0","0","24","13","54.2","6","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","5","8","2","2","0","0","0","0","0","16","0","1","0","0","0","0","0","1","0","7","0","0","0","1"
"171","D","Zouma, Kurt - CHE","FA","BOUR Sat 5:30PM","191.55","191.55","1","1","90","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","22","12","54.5","2","0","0","0","0","0","0","1","0","4","1","4","2","0","0","0","1","0","1","0","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"172","M","Carles Gil - AVL","FA","@SOU Sat 3:00PM","189.92","189.92","1","1","68","0","0","3","0","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","24","22","91.7","8","5","2","3","4","2","0","0","0","0","0","0","0","3","1","0","0","0","2","4","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","8","0","0","1","0"
"173","F","Vardy, Jamie - LEIC","FA","@SWA Sat 3:00PM","189.69","189.69","1","1","90","1","0","1","1","1","1.0","0","0","1","1","0","12","1","0","0","0","0","0","0","0","1","16","11","68.8","4","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","7","1","5","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","10","0","0","0","1"
"174","F","Giroud, Olivier - ARS","FA","SUN Sat 3:00PM","188.65","188.65","1","1","90","0","0","0","2","0","0.0","0","0","1","1","0","13","0","2","0","0","0","0","0","0","1","20","13","65.0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","7","3","4","1","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","7","0","0","0","1"
"175","M","Ayew, André - SWA","FA","LEIC Sat 3:00PM","187.76","187.76","1","1","90","0","0","1","0","0","0","0","0","6","3","0","7","0","3","0","0","0","0","0","0","0","17","13","76.5","2","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","1","0","11","5","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","10","0","0","1","0"
"176","D","Morgan, Wes - LEIC","FA","@SWA Sat 3:00PM","184.9","184.9","1","1","90","0","0","0","0","0","0","0","0","1","1","0","3","0","2","0","0","0","0","0","0","0","20","18","90.0","2","0","0","0","0","0","0","1","0","3","0","4","3","0","0","0","0","2","4","1","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","10","10","0","0","0","1"
"177","M","Obiang, Pedro - WHU","FA","@MUN Sat 3:00PM","184.89","184.89","1","1","64","0","0","0","0","0","0","0","0","3","3","0","6","2","0","0","0","0","0","0","0","0","36","32","88.9","9","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","5","0","1","0","0","0","0","0","6","0","1","0","0","0","0","0","1","0","7","0","0","0","1"
"178","F","Sterling, Raheem - MCI","FA","@STK Sat 12:45PM","179.39","179.39","1","1","75","0","1","1","2","1","0.5","0","0","2","2","0","7","0","2","0","0","0","0","0","0","0","19","17","89.5","11","1","1","0","0","0","1","0","0","2","0","1","1","1","0","0","0","0","4","4","0","0","1","0","0","0","0","7","0","1","0","0","0","0","0","1","0","9","0","1","0","0"
"179","M","Abdi, Almen - WAT","FA","NOR Sat 3:00PM","176.79","176.79","1","1","81","0","0","1","0","0","0","0","0","2","1","0","8","1","0","0","0","0","0","0","0","0","19","15","78.9","7","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","2","6","0","3","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","11","0","1","0","0"
"180","M","Wijnaldum, Georginio - NEW","FA","LIV Sun 4:00PM","173.86","173.86","1","1","70","0","0","0","0","0","0","0","0","0","0","0","8","2","2","0","0","0","0","0","0","0","21","18","85.7","5","0","0","0","0","0","0","1","0","0","0","1","1","2","1","0","0","1","3","8","0","1","0","0","0","0","0","8","0","1","0","0","0","0","0","4","0","12","0","0","1","0"
"181","F","Eder - SWA","FA","LEIC Sat 3:00PM","169.67","169.67","1","1","69","0","0","0","2","0","0.0","0","0","2","1","0","10","1","3","0","0","0","0","0","0","1","15","10","66.7","4","1","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","7","8","2","4","0","0","0","0","0","11","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"182","F","Rooney, Wayne - MUN","FA","WHU Sat 3:00PM","165.74","165.74","1","1","68","0","0","0","2","0","0.0","0","1","0","0","0","12","1","0","0","0","0","0","0","0","1","23","17","73.9","3","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","2","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","4","0","0","0","1"
"183","D","Simpson, Danny - LEIC","FA","@SWA Sat 3:00PM","163.46","163.46","1","1","80","0","0","0","0","0","0","0","0","1","0","0","10","0","0","0","0","0","0","0","0","0","13","6","46.2","1","0","0","0","0","0","0","1","0","0","0","3","2","2","2","0","1","0","4","3","1","2","0","0","0","0","0","11","0","1","0","0","0","0","0","1","8","8","0","0","0","1"
"184","F","Grabban, Lewis - NOR","FA","@WAT Sat 3:00PM","162.89","162.89","1","1","85","1","0","0","1","1","1.0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","3","19","17","89.5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","1","0","12","0","0","0","1"
"185","M","Howson, Jonny - NOR","FA","@WAT Sat 3:00PM","161.82","161.82","1","1","71","0","0","0","1","0","0.0","0","0","2","1","0","7","0","1","0","0","0","0","0","0","0","17","14","82.4","7","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","1","3","5","0","2","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","10","0","0","0","1"
"186","M","Larsson, Sebastian - SUN","FA","@ARS Sat 3:00PM","159.81","159.81","1","1","54","0","0","1","0","0","0","0","0","0","0","0","7","2","0","0","0","0","0","0","0","0","27","22","81.5","6","2","0","2","0","0","1","0","0","4","2","1","1","1","1","0","0","0","1","9","0","1","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","4","0","0","0","0"
"187","D","Smith, Adam - BOUR","FA","@CHE Sat 5:30PM","156.89","156.89","1","0","45","1","0","0","1","1","1.0","0","0","1","1","0","5","2","1","0","0","0","0","0","0","0","28","25","89.3","11","1","1","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","3","2","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","1","5","5","0","0","0","0"
"188","D","O'Shea, John - SUN","FA","@ARS Sat 3:00PM","156.86","156.86","1","1","74","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","22","19","86.4","5","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","3","0","3","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","6","6","1","1","0","0"
"189","F","Okazaki, Shinji - LEIC","WW","@SWA Sat 3:00PM","155.56","155.56","1","1","60","0","0","1","0","0","0","0","0","1","1","0","13","1","0","0","0","0","0","0","0","0","16","9","56.3","5","0","0","0","0","0","0","0","0","1","0","0","0","3","1","0","0","0","5","8","3","3","0","0","0","0","0","13","0","1","0","0","0","0","0","1","0","7","0","0","0","0"
"190","F","Bojan - STK","FA","MCI Sat 12:45PM","153","153","1","1","50","0","0","1","1","0","0.0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","25","25","100.0","11","1","1","0","1","1","0","0","0","0","0","0","0","4","4","0","0","0","5","6","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","6","0","0","0","0"
"191","F","Watmore, Duncan - SUN","WW","@ARS Sat 3:00PM","151.32","151.32","1","0","59","1","0","1","2","1","0.5","0","1","0","0","0","13","1","2","0","0","0","0","0","0","0","11","9","81.8","7","2","0","2","0","0","1","0","0","0","0","0","0","3","2","0","0","0","4","4","0","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","0","6","0","0","0","0"
"192","M","Tadic, Dusan - SOU","FA","AVL Sat 3:00PM","147.73","147.73","1","0","45","0","0","2","2","2","1.0","0","0","1","1","0","16","0","0","0","0","0","0","0","0","1","15","11","73.3","4","1","0","1","1","0","0","0","0","0","0","0","0","5","3","0","0","0","4","6","0","0","0","1","0","0","0","16","1","0","0","0","0","0","0","1","0","5","0","0","0","0"
"193","F","Benteke, Christian - LIV","FA","@NEW Sun 4:00PM","147.53","147.53","1","1","71","0","0","0","1","0","0.0","0","1","0","0","0","13","3","1","0","0","0","0","0","0","0","15","8","53.3","3","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","5","0","1","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","3","1","1","0","0"
"194","M","Oriol Romeu - SOU","WW","AVL Sat 3:00PM","137.86","137.86","1","1","45","0","0","0","0","0","0","0","0","2","1","0","4","1","0","0","0","0","0","0","0","0","28","24","85.7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0","2","0","11","0","0","0","0"
"195","D","Lascelles, Jamaal - NEW","FA","LIV Sun 4:00PM","136.72","136.72","1","0","45","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","18","13","72.2","1","0","0","0","0","0","0","1","0","1","0","4","3","0","0","0","0","1","3","1","3","1","0","0","0","0","0","7","1","0","0","0","0","0","0","2","13","13","0","0","0","0"
"196","D","Cook, Steve - BOUR","FA","@CHE Sat 5:30PM","134.67","134.67","1","1","45","0","0","0","1","1","1.0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","21","14","66.7","2","0","0","0","0","0","0","0","0","1","1","3","2","0","0","0","0","1","3","3","3","3","0","0","0","0","0","8","0","1","0","0","0","0","0","2","6","6","0","0","0","0"
"197","F","Lambert, Rickie - WBA","FA","TOT Sat 3:00PM","134.15","134.15","1","0","45","0","0","1","2","1","0.5","0","0","0","0","0","8","1","1","0","0","0","0","0","0","0","17","11","64.7","8","1","0","1","0","0","1","0","1","0","0","1","1","0","0","0","0","0","2","7","1","3","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","9","0","0","0","0"
"198","M","Mason, Ryan - TOT","FA","@WBA Sat 3:00PM","132.93","132.93","1","1","56","0","0","0","0","0","0","0","0","3","3","0","6","0","0","0","0","0","0","0","0","0","15","14","93.3","7","2","0","2","0","0","0","0","0","1","0","0","0","1","1","0","0","0","5","3","1","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","3","0","0","0","0"
"199","F","Agüero, Sergio - MCI","FA","@STK Sat 12:45PM","131.32","131.32","1","1","64","0","0","0","2","1","0.5","0","1","0","0","0","7","0","1","0","0","0","0","0","0","1","11","9","81.8","2","0","0","0","0","0","2","0","0","1","0","0","0","1","1","0","0","0","2","3","0","0","0","1","0","0","0","7","0","1","0","0","0","0","0","1","0","8","0","1","0","0"
"200","D","Caulker, Steven - SOU","WW","AVL Sat 3:00PM","130.77","130.77","1","0","54","0","0","0","0","0","0","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","22","17","77.3","2","0","0","0","0","0","0","1","0","1","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","1","5","5","0","0","0","0"
"201","D","Paredes, Juan Carlos - WAT","FA","NOR Sat 3:00PM","128.57","128.57","1","1","67","0","0","0","0","0","0","0","0","1","0","0","7","1","2","0","0","0","0","0","0","0","7","4","57.1","3","3","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","11","0","1","0","0"
"202","F","Ayoze Pérez - NEW","FA","LIV Sun 4:00PM","122.93","122.93","1","1","45","0","0","0","0","0","0","0","0","3","3","0","6","1","0","0","0","0","0","0","0","0","14","13","92.9","3","2","0","2","1","0","0","0","0","0","0","0","0","2","1","0","0","0","4","4","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","3","0","6","0","0","0","0"
"203","M","Lamela, Erik - TOT","FA","@WBA Sat 3:00PM","122.61","122.61","1","0","34","0","0","2","0","0","0","0","0","1","0","0","13","3","0","0","0","0","0","0","1","1","18","11","61.1","5","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","3","8","1","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","0","2","0","0","0","0"
"204","M","Cork, Jack - SWA","FA","LEIC Sat 3:00PM","114.88","114.88","1","0","25","0","0","0","1","0","0.0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","32","28","87.5","7","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","1","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"205","F","Lens, Jeremain - SUN","WW","@ARS Sat 3:00PM","106.92","106.92","1","0","36","0","0","2","5","0","0.0","0","2","1","1","0","6","0","0","0","0","0","0","0","0","0","12","11","91.7","5","4","1","3","0","0","2","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"206","M","Sessegnon, Stéphane - WBA","FA","TOT Sat 3:00PM","105.88","105.88","1","1","45","0","0","0","1","0","0.0","0","0","1","0","0","7","1","1","0","0","0","0","0","0","0","8","7","87.5","5","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","5","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","8","0","0","0","0"
"207","D","Shawcross, Ryan - STK","FA","MCI Sat 12:45PM","100.8","100.8","1","1","47","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","1","0","0","0","0","10","8","80.0","0","0","0","0","0","0","0","1","0","3","1","1","0","0","0","0","0","1","0","5","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","5","0","0","0","0"
"208","D","Cameron, Geoff - STK","FA","MCI Sat 12:45PM","100.56","100.56","1","0","40","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","9","5","55.6","0","0","0","0","0","0","0","1","0","2","1","2","2","1","1","0","1","1","1","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","2","12","12","0","0","0","0"
"209","F","Traoré, Adama - AVL","WW","@SOU Sat 3:00PM","100","100","1","0","22","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0","0","0","0","0","0","0","7","7","100.0","1","2","0","2","0","0","1","0","0","0","0","0","0","10","6","0","0","0","8","5","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","2","0","8","0","0","0","0"
"210","D","Fonte, Jose - SOU","FA","AVL Sat 3:00PM","92.92","92.92","1","1","36","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","12","11","91.7","0","0","0","0","0","0","0","1","0","1","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","11","11","0","0","0","0"
"211","F","Campbell, Joel - ARS","WW","SUN Sat 3:00PM","92.79","92.79","1","0","30","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","1","14","11","78.6","8","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","2","2","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","4","0","0","0","0"
"212","M","Oxlade-Chamberlain, Alex - ARS","FA","SUN Sat 3:00PM","88.94","88.94","1","0","18","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","17","16","94.1","6","4","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","2","0","0","0","0"
"213","F","Ulloa, Leonardo - LEIC","FA","@SWA Sat 3:00PM","82","82","1","0","30","0","0","0","2","1","0.5","0","0","1","0","0","6","1","0","0","0","0","0","0","0","0","8","4","50.0","3","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","2","5","0","2","0","1","0","0","0","6","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"214","F","Depay, Memphis - MUN","FA","WHU Sat 3:00PM","81.88","81.88","1","0","22","0","0","1","1","0","0.0","0","0","0","0","0","7","2","0","0","0","0","0","0","0","0","8","7","87.5","7","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","6","0","1","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"215","M","Anya, Ikechi - WAT","FA","NOR Sat 3:00PM","78.7","78.7","1","0","23","0","0","0","0","0","0","0","0","1","1","0","7","0","0","0","0","0","0","0","0","0","10","7","70.0","5","1","0","1","0","0","0","0","0","1","0","2","2","2","0","0","0","0","1","3","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"216","M","Jedinak, Mile - CRY","FA","@EVE Mon 8:00PM","75.94","75.94","1","0","23","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","16","15","93.8","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","5","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0"
"217","M","Cleverley, Tom - EVE","FA","CRY Mon 8:00PM","75.83","75.83","1","0","22","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","12","10","83.3","2","1","0","1","0","0","0","0","0","2","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","3","0","8","0","0","0","0"
"218","M","de Jong, Siem - NEW","FA","LIV Sun 4:00PM","74.86","74.86","1","0","20","0","0","0","1","0","0.0","0","1","1","1","0","2","2","0","0","0","0","0","0","0","0","7","6","85.7","3","1","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","3","5","1","3","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","7","0","0","0","0"
"219","F","Carroll, Andy - WHU","FA","@MUN Sat 3:00PM","74.5","74.5","1","0","26","0","0","0","1","0","0.0","0","1","0","0","0","6","1","0","0","0","0","0","0","0","0","10","5","50.0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","3","3","3","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
