"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"73","D","Muniesa, Marc - STK","FA","@SUN Sat 3:00PM","265.87","265.87","1","1","90","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","46","40","87.0","3","0","0","0","0","0","0","0","4","0","8","5","0","0","0","0","3","1","1","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","20","20","0","0","0","1","4"
"74","M","Noble, Mark - WHU","FA","WBA Sun 2:05PM","265.34","265.34","1","1","90","1","0","1","2","1","0.5","0","0","4","1","0","9","1","1","0","0","0","0","0","0","0","45","38","84.4","12","0","0","0","0","0","0","0","4","1","0","0","2","1","0","0","0","7","3","1","0","0","0","1","0","0","9","0","0","1","1","0","1","0","4","0","15","0","0","1","0","0"
"75","M","Barry, Gareth - EVE","FA","@BOUR Sat 3:00PM","263.9","263.9","1","1","90","0","0","1","1","0","0.0","0","0","2","1","0","9","1","1","0","0","0","0","0","0","0","48","43","89.6","11","0","0","0","0","0","0","0","2","0","3","2","0","0","0","0","0","7","5","4","1","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","16","0","0","1","0","0"
"76","M","Cleverley, Tom - EVE","FA","@BOUR Sat 3:00PM","263.81","263.81","1","1","86","0","0","3","0","0","0","0","0","3","3","0","16","0","1","0","0","0","0","0","0","0","37","30","81.1","8","10","2","8","4","2","0","0","2","0","1","0","1","1","0","0","0","5","3","0","1","0","0","0","0","0","17","0","1","0","0","0","0","0","1","0","14","0","0","1","0","0"
"77","D","van Aanholt, Patrick - SUN","FA","STK Sat 3:00PM","263.78","263.78","1","1","90","0","0","0","2","0","0.0","0","0","4","2","0","14","1","1","1","0","0","0","0","0","0","32","25","78.1","6","1","1","0","0","0","0","0","0","0","4","3","3","3","0","0","0","8","3","0","1","0","0","0","0","0","15","0","0","0","0","0","0","0","1","20","20","0","0","0","1","0"
"78","M","Yacob, Claudio - WBA","FA","@WHU Sun 2:05PM","262.86","262.86","1","1","90","0","0","2","0","0","0","0","0","4","3","0","8","1","0","0","0","0","1","0","0","0","49","42","85.7","14","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","2","4","4","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","3","0","15","0","0","1","0","2"
"79","D","Pieters, Erik - STK","FA","@SUN Sat 3:00PM","261.83","261.83","1","1","90","0","0","0","0","0","0","0","0","2","1","0","8","1","1","1","0","0","0","0","0","0","47","39","83.0","6","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","5","2","2","1","0","0","0","0","0","8","0","0","0","0","0","0","0","1","20","20","0","0","0","1","0"
"80","D","Cresswell, Aaron - WHU","FA","WBA Sun 2:05PM","261.67","261.67","1","1","90","0","1","3","0","0","0","0","0","0","0","0","19","1","2","0","0","0","0","0","0","0","30","20","66.7","8","2","1","1","0","0","0","0","2","0","2","2","4","2","0","0","1","8","7","4","1","0","0","0","0","0","19","0","0","0","0","0","0","0","4","15","15","0","0","1","0","0"
"81","M","Gueye, Idrissa - AVL","FA","WAT Sat 3:00PM","259.9","259.9","1","1","90","0","0","1","1","0","0.0","0","0","4","4","0","7","4","2","0","0","0","0","0","0","0","42","38","90.5","13","2","1","1","0","0","0","0","2","0","0","0","2","1","0","0","0","9","5","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","2","0","16","0","0","1","0","0"
"82","F","Pedro - CHE","WW","@TOT Sun 12:00PM","257.21","257.21","1","1","84","1","0","3","3","1","0.3","0","2","2","2","0","12","1","3","0","0","0","1","0","0","0","33","29","87.9","12","6","1","5","4","3","0","0","1","0","0","0","2","1","0","1","0","6","2","0","1","1","0","0","0","0","12","0","1","0","0","0","0","0","2","0","11","0","1","0","0","1"
"83","D","Sagna, Bacary - MCI","FA","SOU Sat 3:00PM","252.9","252.9","1","1","90","0","0","2","0","0","0","0","0","2","2","0","8","0","0","0","0","0","0","0","0","0","41","37","90.2","8","3","1","2","0","0","0","0","2","0","1","1","1","1","0","0","0","6","4","3","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","10","10","1","1","0","0","0"
"84","M","Morrison, James - WBA","FA","@WHU Sun 2:05PM","250","250","1","1","88","2","0","2","3","3","1.0","0","0","1","1","0","6","1","0","0","0","0","0","0","0","0","34","34","100.0","15","2","1","1","1","1","0","0","3","0","0","0","1","1","0","0","0","3","4","1","0","0","1","0","0","0","6","0","1","0","1","1","0","0","3","0","15","0","0","1","0","0"
"85","M","Oriol Romeu - SOU","WW","@MCI Sat 3:00PM","249.83","249.83","1","1","90","0","0","0","0","0","0","0","0","4","4","0","8","2","1","1","0","0","0","0","0","0","42","35","83.3","8","0","0","0","0","0","0","0","4","0","2","2","1","0","0","1","1","8","6","3","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","13","1","0","0","1","0"
"86","M","Fletcher, Darren - WBA","FA","@WHU Sun 2:05PM","249.77","249.77","1","1","90","0","0","0","0","0","0","0","0","4","2","0","13","0","0","0","0","0","0","0","0","0","48","37","77.1","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","15","0","0","1","0","0"
"87","D","Clark, Ciaran - AVL","FA","WAT Sat 3:00PM","249.77","249.77","1","1","90","0","0","0","0","0","0","0","0","1","1","0","8","1","2","1","0","0","0","0","0","0","30","23","76.7","2","0","0","0","0","0","0","0","4","2","8","8","1","0","0","0","2","8","5","5","3","0","0","0","0","0","8","0","0","0","0","0","0","0","2","16","16","0","0","1","0","2"
"88","F","Gestede, Rudy - AVL","WW","WAT Sat 3:00PM","249.5","249.5","1","1","90","0","0","0","3","0","0.0","0","1","0","0","0","16","1","0","1","0","0","0","0","0","0","32","16","50.0","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","11","12","11","11","0","0","0","0","0","16","0","0","0","0","0","0","0","2","0","16","0","0","1","0","0"
"89","M","Shaqiri, Xherdan - STK","WW","@SUN Sat 3:00PM","248.97","248.97","1","1","90","0","1","2","1","0","0.0","0","0","2","1","0","11","1","4","0","0","0","0","0","0","1","33","32","97.0","9","3","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","6","8","0","1","2","0","0","0","0","11","0","0","0","0","0","0","0","1","0","20","0","0","0","1","0"
"90","M","Can, Emre - LIV","FA","SWA Sun 4:15PM","248.85","248.85","1","1","90","0","0","2","0","0","0","0","0","3","2","0","9","2","0","1","0","0","1","0","0","2","41","35","85.4","11","0","0","0","0","0","0","0","1","0","2","2","0","0","0","1","0","5","4","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","19","1","0","0","1","0"
"91","D","Zouma, Kurt - CHE","FA","@TOT Sun 12:00PM","248.79","248.79","1","1","90","0","0","0","0","0","0","0","0","1","1","0","8","2","0","0","0","0","0","0","0","0","39","31","79.5","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0","0","6","6","5","4","0","0","0","0","0","11","0","0","0","0","0","0","0","2","15","15","0","1","0","0","0"
"92","D","Darmian, Matteo - MUN","WW","@LEIC Sat 5:30PM","247.95","247.95","1","1","77","0","0","1","0","0","0","0","0","4","2","0","7","3","2","1","0","0","0","0","0","0","42","40","95.2","15","2","0","2","0","2","0","0","0","0","0","0","2","0","0","0","1","6","8","0","2","0","0","0","0","0","7","0","1","0","0","0","0","0","0","6","6","1","0","0","1","1"
"93","M","Van Ginkel, Marco - STK","FA","@SUN Sat 3:00PM","247.92","247.92","1","1","79","0","0","1","1","0","0.0","0","0","4","3","0","8","0","2","0","0","0","0","0","0","0","49","45","91.8","10","0","0","0","0","0","0","0","2","0","1","1","1","1","0","0","1","7","3","0","1","0","0","0","0","0","8","0","1","0","0","0","0","0","1","0","14","0","0","0","1","0"
"94","M","Dorrans, Graham - NOR","FA","ARS Sun 4:15PM","247.54","247.54","1","1","90","0","0","2","3","2","0.7","0","1","2","1","0","8","2","0","0","0","0","0","0","0","0","49","43","87.8","12","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","2","5","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","6","0","0","0","1","0"
"95","F","Gradel, Max - BOUR","WW","EVE Sat 3:00PM","247.11","247.11","1","1","85","0","1","2","3","1","0.3","0","1","3","3","0","15","0","2","0","0","0","0","0","0","0","36","28","77.8","9","0","0","0","1","1","0","0","0","0","0","0","4","2","0","0","0","8","7","1","0","0","1","0","0","0","15","0","1","0","0","0","1","0","3","0","9","0","1","0","0","0"
"96","M","McCarthy, James - EVE","FA","@BOUR Sat 3:00PM","246.96","246.96","1","1","90","0","0","1","0","0","0","0","0","2","2","0","6","1","0","0","0","0","0","0","0","0","48","46","95.8","11","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","16","0","0","1","0","0"
"97","M","Mahrez, Riyad - LEIC","FA","MUN Sat 5:30PM","246.84","246.84","1","1","89","1","0","2","4","1","0.3","1","2","2","1","0","17","0","2","0","0","0","0","0","0","0","17","10","58.8","5","6","1","5","1","0","0","0","4","0","1","1","5","3","0","1","0","9","5","2","2","1","0","0","0","0","17","0","1","0","0","0","0","0","1","0","19","0","0","0","1","0"
"98","D","Bacuna, Leandro - AVL","FA","WAT Sat 3:00PM","246.69","246.69","1","1","90","0","0","0","1","0","0.0","0","0","4","4","0","16","0","0","1","0","0","0","0","0","0","29","20","69.0","3","4","1","3","0","0","0","0","4","0","2","1","0","0","0","2","0","5","3","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","16","16","0","0","1","0","1"
"99","D","Reid, Winston - WHU","FA","WBA Sun 2:05PM","244.73","244.73","1","1","90","0","0","0","0","0","0","0","0","2","1","0","9","2","2","0","0","0","0","0","0","0","33","24","72.7","1","0","0","0","0","0","0","0","7","3","6","5","0","0","0","1","0","7","4","3","2","0","0","0","0","0","10","0","0","0","0","0","0","0","4","15","15","0","0","1","0","1"
"100","F","Sterling, Raheem - MCI","FA","SOU Sat 3:00PM","243.94","243.94","1","1","76","0","1","3","1","1","1.0","0","0","2","1","0","14","0","0","0","0","0","0","0","0","0","36","34","94.4","20","1","0","1","0","1","0","0","0","0","0","0","6","1","0","0","0","3","11","0","1","0","1","0","0","0","14","0","1","0","0","0","0","0","0","0","8","1","1","0","0","0"
"101","M","Dembélé, Mousa - TOT","FA","CHE Sun 12:00PM","243.93","243.93","1","1","77","0","0","1","2","2","1.0","0","0","2","2","0","8","3","1","1","0","0","0","0","0","0","40","37","92.5","16","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","8","10","1","1","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","8","0","0","0","1","0"
"102","M","Redmond, Nathan - NOR","FA","ARS Sun 4:15PM","243.09","243.09","1","1","90","0","1","4","4","1","0.3","0","1","2","2","0","12","3","0","0","0","0","0","0","0","0","37","31","83.8","13","1","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","4","6","1","1","1","1","0","0","0","12","0","0","0","0","0","0","0","1","0","6","0","0","0","1","0"
"103","D","Fonte, Jose - SOU","FA","@MCI Sat 3:00PM","242.76","242.76","1","1","90","0","0","1","0","0","0","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","34","26","76.5","4","0","0","0","0","0","0","0","4","0","7","5","0","0","0","0","2","5","4","5","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","13","13","1","0","0","1","0"
"104","F","Lukaku, Romelu - EVE","FA","@BOUR Sat 3:00PM","241.64","241.64","1","1","90","0","0","0","2","0","0.0","1","1","0","0","0","21","1","0","0","0","0","0","0","0","1","33","21","63.6","8","0","0","0","0","1","0","1","0","0","0","0","2","2","0","0","0","3","6","1","4","0","0","0","0","0","21","0","0","0","0","0","0","0","2","0","16","0","0","1","0","0"
"105","M","Schweinsteiger, Bastian - MUN","WW","@LEIC Sat 5:30PM","240.81","240.81","1","1","59","0","0","1","0","0","0","0","0","1","0","0","12","2","0","0","0","0","0","0","0","0","58","47","81.0","22","0","0","0","0","0","0","0","4","0","3","3","0","0","0","0","0","2","4","1","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0"
"106","F","Mitrovic, Aleksandar - NEW","WW","@CRY Sat 3:00PM","240.7","240.7","1","1","88","0","0","0","4","0","0.0","1","2","3","2","0","16","3","3","0","0","0","0","0","0","0","23","16","69.6","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","11","11","4","7","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","18","1","0","0","1","0"
"107","D","O'Shea, John - SUN","FA","STK Sat 3:00PM","239.66","239.66","1","1","90","0","0","0","0","0","0","0","0","1","0","0","12","1","1","0","0","0","0","0","0","0","33","21","63.6","1","0","0","0","0","0","0","0","1","0","5","3","0","0","0","0","0","7","1","5","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","20","20","0","0","0","1","0"
"108","M","Montero, Jefferson - SWA","FA","@LIV Sun 4:15PM","239.34","239.34","1","1","90","0","0","2","2","1","0.5","0","1","0","0","0","11","0","4","0","0","0","0","0","0","1","32","27","84.4","9","4","2","2","1","2","0","0","0","0","0","0","5","2","0","0","0","6","7","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","10","0","0","0","1","0"
"109","D","Yoshida, Maya - SOU","FA","@MCI Sat 3:00PM","238.79","238.79","1","1","90","0","0","0","0","0","0","0","0","1","0","0","11","0","0","0","0","0","0","0","0","0","42","33","78.6","2","1","0","1","0","0","0","0","2","0","1","1","0","0","0","2","1","2","1","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","13","13","1","0","0","1","1"
"110","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","238.77","238.77","1","1","82","0","0","3","2","0","0.0","0","1","3","2","0","12","2","3","1","0","0","0","0","0","0","35","27","77.1","8","5","2","3","3","1","0","1","3","0","0","0","0","0","0","0","1","6","4","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","11","0","1","0","0","0"
"111","M","Obiang, Pedro - WHU","FA","WBA Sun 2:05PM","238.74","238.74","1","1","90","0","0","0","1","0","0.0","0","1","2","2","0","11","0","1","0","0","0","0","0","0","0","43","32","74.4","6","0","0","0","0","0","0","0","4","1","1","1","0","0","0","0","0","4","3","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","4","0","15","0","0","1","0","0"
"112","D","Targett, Matt - SOU","FA","@MCI Sat 3:00PM","237.75","237.75","1","1","90","0","0","0","0","0","0","0","0","1","1","0","13","0","2","0","0","0","0","0","0","0","35","26","74.3","9","4","2","2","0","0","0","0","4","0","0","0","2","1","0","1","0","5","4","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","13","1","0","0","1","1"
"113","M","Schlupp, Jeffrey - LEIC","FA","MUN Sat 5:30PM","237.74","237.74","1","1","90","0","0","0","0","0","0","0","0","3","3","0","11","0","3","0","0","0","0","0","0","0","27","20","74.1","6","0","0","0","0","0","0","0","2","1","1","1","1","1","0","2","0","8","1","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","19","19","0","0","0","1","1"
"114","D","Martin, Russell - NOR","FA","ARS Sun 4:15PM","236.79","236.79","1","1","90","1","0","0","2","2","1.0","0","0","1","0","0","8","2","0","1","0","0","1","0","0","0","38","30","78.9","4","0","0","0","0","0","0","0","2","1","6","4","0","0","0","0","1","3","3","2","2","0","1","0","0","0","10","0","0","0","0","0","0","0","1","6","6","0","0","0","1","0"
"115","M","Grealish, Jack - AVL","FA","WAT Sat 3:00PM","236.4","236.4","1","1","90","0","0","1","2","1","0.5","0","1","0","0","0","7","3","2","0","0","0","0","0","0","0","31","28","90.3","18","0","0","0","0","2","0","0","0","0","0","0","4","3","0","0","0","5","7","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","2","0","16","0","0","1","0","0"
"116","F","Rondón, Salomón - WBA","WW","@WHU Sun 2:05PM","236","236","1","1","90","0","1","1","3","1","0.3","0","1","1","1","0","12","0","4","0","0","0","0","0","0","1","21","14","66.7","5","0","0","0","0","2","0","1","1","0","2","2","0","0","0","0","0","9","13","5","11","0","0","0","0","0","12","0","0","0","0","0","0","0","3","0","15","0","0","1","0","0"
"117","D","Ward, Joel - CRY","FA","NEW Sat 3:00PM","235.76","235.76","1","1","90","0","0","1","0","0","0","0","0","1","1","0","10","1","0","1","0","0","0","0","0","0","33","25","75.8","7","1","1","0","0","0","0","0","0","0","3","3","1","1","0","0","0","5","6","3","3","1","0","0","0","0","10","0","0","0","0","0","0","0","1","12","12","0","1","0","0","0"
"118","M","McArthur, James - CRY","FA","NEW Sat 3:00PM","233.86","233.86","1","1","90","0","0","2","0","0","0","0","0","2","2","0","7","1","1","0","0","0","0","0","0","1","43","37","86.0","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","4","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","12","0","1","0","0","0"
"119","F","Wilson, Callum - BOUR","FA","EVE Sat 3:00PM","233.46","233.46","1","1","90","3","0","1","4","3","0.8","0","0","2","2","0","14","2","1","0","0","0","0","0","0","0","17","12","70.6","4","0","0","0","0","1","0","0","1","0","0","0","6","2","0","0","0","7","11","2","3","1","0","2","0","0","14","0","0","1","1","0","0","0","3","0","10","0","1","0","0","0"
"120","D","Jagielka, Phil - EVE","FA","@BOUR Sat 3:00PM","232.69","232.69","1","1","90","0","0","0","1","0","0.0","0","0","3","1","0","11","0","1","0","0","0","0","0","0","0","35","24","68.6","0","0","0","0","0","0","0","0","1","0","5","4","0","0","0","0","0","4","3","0","3","0","0","0","0","0","12","0","0","0","0","0","0","0","2","16","16","0","0","1","0","0"
"121","M","O'Kane, Eunan - BOUR","FA","EVE Sat 3:00PM","231.71","231.71","1","1","90","0","0","0","0","0","0","0","0","0","0","0","14","2","1","0","0","0","0","0","0","0","42","30","71.4","10","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","5","0","1","0","0","0","0","0","15","0","0","0","0","0","0","0","3","0","10","0","1","0","0","1"
"122","D","Skrtel, Martin - LIV","FA","SWA Sun 4:15PM","230.72","230.72","1","1","90","0","0","0","0","0","0","0","0","0","0","0","6","1","0","1","0","0","0","0","0","0","18","13","72.2","0","0","0","0","0","0","0","0","4","3","13","10","0","0","0","0","2","3","4","3","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","19","19","1","0","0","1","2"
"123","D","Delaney, Damien - CRY","FA","NEW Sat 3:00PM","230.7","230.7","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","0","0","0","0","0","0","0","0","0","23","16","69.6","2","0","0","0","0","0","0","0","1","0","9","7","0","0","0","0","1","9","7","8","7","0","0","0","0","0","11","0","0","0","0","0","0","0","1","12","12","0","1","0","0","1"
"124","M","Colback, Jack - NEW","FA","@CRY Sat 3:00PM","229.86","229.86","1","1","90","0","0","0","0","0","0","0","0","3","3","0","9","0","2","0","0","0","0","0","0","0","29","25","86.2","9","3","1","2","3","0","0","0","1","0","1","1","1","0","0","1","1","5","4","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","20","1","0","0","1","1"
"125","D","Clyne, Nathaniel - LIV","FA","SWA Sun 4:15PM","229.77","229.77","1","1","90","0","0","0","1","0","0.0","0","1","2","1","0","12","0","0","0","0","0","0","0","0","0","22","17","77.3","7","3","0","3","0","1","0","0","2","2","2","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","19","19","1","0","0","1","1"
"126","D","McAuley, Gareth - WBA","FA","@WHU Sun 2:05PM","229.69","229.69","1","1","90","0","0","0","0","0","0","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","36","25","69.4","3","0","0","0","0","0","0","0","3","1","3","2","0","0","0","0","0","2","2","2","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3","15","15","0","0","1","0","2"
"127","F","Vardy, Jamie - LEIC","FA","MUN Sat 5:30PM","229.68","229.68","1","1","90","0","1","3","1","0","0.0","0","1","1","1","0","11","2","1","0","0","0","0","0","0","0","22","15","68.2","10","2","0","2","0","0","0","1","1","0","0","0","0","0","0","1","0","4","12","2","10","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","19","0","0","0","1","1"
"128","F","Diego Costa - CHE","FA","@TOT Sun 12:00PM","229.06","229.06","1","1","78","1","1","2","4","1","0.3","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","36","29","80.6","13","0","0","0","0","0","0","0","2","0","1","1","2","1","0","0","0","3","4","1","1","0","0","1","0","0","13","0","1","0","0","0","0","0","2","0","10","0","1","0","0","0"
"129","F","Sakho, Diafra - WHU","FA","WBA Sun 2:05PM","228.14","228.14","1","1","73","0","0","1","2","1","0.5","0","0","0","0","0","20","0","1","0","0","0","0","0","0","0","22","14","63.6","8","3","0","3","0","1","0","0","0","0","0","0","4","1","0","0","0","8","12","6","8","0","0","0","0","0","20","0","1","0","0","0","0","0","3","0","12","0","0","1","0","0"
"130","F","Kane, Harry - TOT","FA","CHE Sun 12:00PM","228.05","228.05","1","1","90","0","0","3","4","1","0.3","0","1","1","1","0","15","1","1","0","0","0","0","0","0","0","20","16","80.0","9","1","0","1","1","1","0","0","0","0","1","1","5","3","0","1","0","6","8","1","2","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","13","0","0","0","1","0"
"131","F","Pellè, Graziano - SOU","FA","@MCI Sat 3:00PM","228.04","228.04","1","1","79","0","0","2","2","1","0.5","0","0","1","1","0","14","1","1","0","0","0","0","0","0","1","36","26","72.2","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","8","3","5","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","11","1","0","0","1","0"
"132","D","Cathcart, Craig - WAT","FA","@AVL Sat 3:00PM","227.74","227.74","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","0","0","0","0","0","0","0","0","0","27","20","74.1","2","0","0","0","0","0","0","0","1","0","8","7","0","0","0","0","0","6","3","5","2","0","0","0","0","0","10","0","0","0","0","0","0","0","0","14","14","1","0","0","1","0"
"133","D","Ivanovic, Branislav - CHE","FA","@TOT Sun 12:00PM","225.84","225.84","1","1","90","0","0","0","0","0","0","0","0","0","0","0","7","2","0","0","0","0","0","0","0","0","31","26","83.9","8","1","0","1","0","0","0","0","0","0","2","1","0","0","0","0","1","2","6","2","3","0","0","0","0","0","8","0","0","0","0","0","0","0","2","15","15","0","1","0","0","2"
"134","M","King, Andy - LEIC","FA","MUN Sat 5:30PM","225.84","225.84","1","1","90","0","0","1","1","0","0.0","0","1","2","1","0","7","1","0","1","0","0","0","0","0","0","31","26","83.9","7","1","0","1","0","0","0","0","3","0","1","1","2","2","0","0","0","5","7","1","2","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","19","0","0","0","1","0"
"135","D","Jones, Billy - SUN","FA","STK Sat 3:00PM","225.68","225.68","1","1","90","0","0","1","0","0","0","0","0","2","1","0","12","1","0","0","0","0","0","0","0","0","19","13","68.4","4","4","0","4","0","0","0","0","1","0","0","0","2","2","0","1","1","6","2","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","20","20","0","0","0","1","2"
"136","D","Dawson, Craig - WBA","FA","@WHU Sun 2:05PM","225.54","225.54","1","1","90","0","0","0","2","0","0.0","0","1","1","0","0","17","0","0","0","0","0","0","0","0","0","24","13","54.2","0","4","1","3","0","2","0","0","1","0","1","1","0","0","0","0","0","4","6","3","2","0","0","0","0","0","17","0","0","0","0","0","0","0","3","15","15","0","0","1","0","0"
"137","D","Taylor, Neil - SWA","FA","@LIV Sun 4:15PM","224.7","224.7","1","1","90","0","0","1","0","0","0","0","0","2","2","0","12","2","1","0","0","0","0","0","0","0","33","23","69.7","5","1","0","1","0","0","0","0","0","0","1","1","0","0","0","3","0","3","5","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","1","10","10","0","0","0","1","1"
"138","M","Chadli, Nacer - TOT","FA","CHE Sun 12:00PM","223.91","223.91","1","1","90","0","1","1","5","0","0.0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","33","30","90.9","12","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","6","3","4","1","1","0","0","0","6","0","0","0","0","0","0","0","1","0","13","0","0","0","1","0"
"139","D","Richards, Micah - AVL","FA","WAT Sat 3:00PM","223.88","223.88","1","1","90","0","0","0","0","0","0","0","0","1","1","0","5","1","1","0","0","0","0","0","0","0","26","23","88.5","2","0","0","0","0","0","0","0","3","2","5","5","2","1","0","0","0","5","6","2","3","0","0","0","0","0","5","0","0","0","0","0","0","0","2","16","16","0","0","1","0","0"
"140","M","Cattermole, Lee - SUN","FA","STK Sat 3:00PM","223.82","223.82","1","1","90","0","0","0","0","0","0","0","0","3","3","0","8","1","0","1","0","0","0","0","0","0","39","33","84.6","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","4","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","20","0","0","0","1","0"
"141","F","Rooney, Wayne - MUN","FA","@LEIC Sat 5:30PM","223.57","223.57","1","1","90","0","0","2","3","2","0.7","0","1","0","0","0","10","1","1","0","0","0","0","0","0","1","31","28","90.3","10","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","3","8","2","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","7","1","0","0","1","0"
"142","M","Sigurdsson, Gylfi - SWA","FA","@LIV Sun 4:15PM","223.31","223.31","1","1","90","0","0","4","4","2","0.5","0","1","0","0","0","14","1","0","1","0","0","0","0","0","0","27","22","81.5","10","3","0","3","1","1","0","0","1","0","0","0","1","0","0","0","1","0","6","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","10","0","0","0","1","0"
"143","D","Haidara, Massadio - NEW","FA","@CRY Sat 3:00PM","222.94","222.94","1","1","90","0","0","0","0","0","0","0","0","1","0","0","8","1","2","1","0","0","0","0","0","0","17","16","94.1","6","2","0","2","0","2","0","0","1","0","1","1","2","2","0","1","0","6","3","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","20","20","1","0","0","1","1"
"144","M","Rodwell, Jack - SUN","FA","STK Sat 3:00PM","222.81","222.81","1","1","90","0","0","1","2","0","0.0","0","1","6","6","0","5","3","2","0","0","0","0","0","0","1","26","21","80.8","4","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","10","6","2","2","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","20","0","0","0","1","1"
"145","M","Albrighton, Marc - LEIC","FA","MUN Sat 5:30PM","222.72","222.72","1","1","78","0","0","1","2","0","0.0","0","0","2","1","0","18","0","2","0","0","0","0","0","0","0","18","13","72.2","8","9","1","8","1","1","0","0","2","0","0","0","3","2","0","0","0","6","7","0","1","0","0","0","0","0","18","0","1","0","0","0","0","0","0","0","16","0","0","0","1","0"
"146","D","Elphick, Tommy - BOUR","FA","EVE Sat 3:00PM","221.71","221.71","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","0","1","31","22","71.0","3","0","0","0","0","0","0","0","0","0","8","7","0","0","0","0","0","9","0","8","0","0","0","0","0","0","10","0","0","0","0","0","0","0","3","10","10","0","1","0","0","0"
