"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"129","M","Stanislas, Junior - BOUR","FA","WHU Tue 7:45PM","234.61","234.61","1","1","90","0","0","2","3","0","0.0","0","2","1","1","0","18","0","0","0","0","0","0","0","0","0","28","17","60.7","6","4","0","4","0","0","1","0","0","0","0","1","1","2","2","0","0","0","6","2","3","1","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0","16","1","0","0","1"
"130","F","Vardy, Jamie - LEIC","FA","@TOT Wed 8:00PM","232.96","232.96","1","1","90","0","0","1","4","1","0.3","1","0","0","0","0","16","1","1","0","0","0","0","0","0","0","21","15","71.4","6","3","0","3","0","0","3","0","0","0","0","0","0","6","3","0","0","0","8","9","4","5","0","1","0","0","0","16","0","0","0","0","0","1","0","0","0","9","1","0","0","1"
"131","F","Arnautovic, Marko - STK","FA","NOR Wed 7:45PM","232.85","232.85","1","1","90","0","0","1","1","1","1.0","0","0","0","0","0","10","3","0","1","0","0","0","0","0","1","33","28","84.8","12","2","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","9","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","17","0","0","1","0"
"132","M","Gosling, Dan - BOUR","FA","WHU Tue 7:45PM","232.79","232.79","1","1","90","0","0","0","2","0","0.0","0","1","5","3","0","10","0","2","0","0","0","0","0","0","0","34","27","79.4","1","1","0","1","0","0","0","0","0","4","0","0","0","1","0","0","0","0","9","6","2","2","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","16","1","0","0","1"
"133","F","Giroud, Olivier - ARS","FA","@LIV Wed 8:00PM","231.87","231.87","1","1","89","0","1","2","4","0","0.0","0","1","0","0","0","11","0","1","0","0","0","0","0","0","0","30","26","86.7","8","1","0","1","0","0","2","0","0","0","0","1","1","2","1","0","0","0","5","7","3","3","1","0","0","0","0","11","0","1","0","0","0","0","0","0","0","14","1","1","0","0"
"134","D","Ogbonna, Angelo - WHU","FA","@BOUR Tue 7:45PM","231.86","231.86","1","1","90","0","0","0","0","0","0","0","0","4","2","0","3","0","0","0","0","0","0","0","0","0","14","12","85.7","3","0","0","0","0","0","0","1","0","2","2","10","10","0","0","0","0","2","11","1","7","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","23","23","1","1","0","0"
"135","D","Shawcross, Ryan - STK","FA","NOR Wed 7:45PM","231.8","231.8","1","1","90","0","0","1","0","0","0","0","0","2","1","0","8","0","0","0","0","0","0","0","0","0","35","28","80.0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","3","5","0","3","0","0","0","0","0","0","9","0","0","0","0","0","0","0","2","17","17","0","0","1","0"
"136","D","Britos, Miguel - WAT","WW","@SOU Wed 7:45PM","231.56","231.56","1","1","90","0","0","0","0","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","32","18","56.3","1","0","0","0","0","0","0","1","0","4","1","6","3","0","0","0","0","0","5","0","4","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","16","16","0","0","1","0"
"137","D","O'Shea, John - SUN","FA","@SWA Wed 7:45PM","230.85","230.85","1","1","90","0","0","0","1","0","0.0","0","1","2","1","0","6","1","1","0","0","0","0","0","0","0","34","29","85.3","3","0","0","0","0","0","0","0","0","0","0","8","7","0","0","0","0","0","8","4","5","3","0","0","0","0","0","7","0","0","0","0","0","0","0","1","8","8","0","1","0","0"
"138","D","Ivanovic, Branislav - CHE","FA","WBA Wed 7:45PM","229.83","229.83","1","1","90","0","0","0","0","0","0","0","0","2","1","0","13","1","2","0","0","0","0","0","0","0","29","24","82.8","4","1","0","1","0","0","0","0","0","2","0","3","3","0","0","0","0","0","8","4","4","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","8","8","1","1","0","0"
"139","M","Shaqiri, Xherdan - STK","WW","NOR Wed 7:45PM","229.77","229.77","1","1","85","0","0","3","1","0","0.0","0","0","1","1","0","14","4","2","0","0","0","2","0","0","0","26","20","76.9","8","7","3","4","6","3","3","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","1","0","10","0","0","1","0"
"140","D","Bennett, Ryan - NOR","FA","@STK Wed 7:45PM","229.61","229.61","1","1","90","0","0","0","0","0","0","0","0","1","0","0","10","0","0","0","0","0","0","0","0","0","23","14","60.9","1","0","0","0","0","0","0","1","0","2","2","16","14","0","0","0","0","1","7","1","6","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"141","F","Ayoze Pérez - NEW","FA","MUN Tue 7:45PM","228.83","228.83","1","1","90","0","0","3","1","0","0.0","0","0","4","2","0","10","1","2","0","0","0","0","0","0","0","30","25","83.3","7","2","1","1","1","0","0","0","0","2","0","0","0","1","0","0","1","0","7","6","1","0","1","0","0","0","0","10","0","0","0","0","0","0","0","1","0","15","0","0","1","0"
"142","M","Kouyaté, Cheikhou - WHU","FA","@BOUR Tue 7:45PM","228.62","228.62","1","1","90","0","0","0","1","1","1.0","0","0","4","1","0","14","0","2","0","0","0","0","0","0","0","29","18","62.1","3","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","1","2","9","3","3","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","23","1","1","0","0"
"143","F","Roberto Firmino - LIV","WW","ARS Wed 8:00PM","228.18","228.18","1","1","61","0","0","3","3","1","0.3","0","1","3","3","0","10","0","3","0","0","0","0","0","0","0","38","32","84.2","16","0","0","0","0","0","0","0","0","1","0","1","0","5","3","0","0","1","9","2","0","0","1","1","0","0","0","11","0","1","0","0","0","0","0","2","0","12","0","0","1","0"
"144","M","Wanyama, Victor - SOU","FA","WAT Wed 7:45PM","227.82","227.82","1","1","73","0","0","0","1","0","0.0","0","0","2","2","0","9","3","0","0","1","1","0","0","0","0","44","36","81.8","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","10","8","8","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","7","0","0","1","0"
"145","M","Gardner, Craig - WBA","FA","@CHE Wed 7:45PM","227.36","227.36","1","1","89","0","0","1","3","2","0.7","0","0","3","2","0","10","3","2","0","0","0","0","0","0","0","26","18","69.2","11","2","1","1","0","0","0","0","0","1","0","2","1","0","0","0","1","0","6","9","1","5","0","0","0","0","0","11","0","1","0","0","0","0","0","1","0","10","0","1","0","0"
"146","M","Lee Chung-yong - CRY","FA","@AVL Tue 7:45PM","226.91","226.91","1","1","80","0","0","1","0","0","0","0","0","4","2","0","11","1","2","0","0","0","0","0","0","0","33","30","90.9","6","4","1","3","1","0","1","0","0","2","0","0","0","1","1","0","0","0","8","6","1","1","0","0","0","0","0","11","0","1","0","0","0","0","0","3","0","8","0","0","1","0"
"147","M","Howson, Jonny - NOR","FA","@STK Wed 7:45PM","226.7","226.7","1","1","90","0","0","2","1","0","0.0","0","0","2","2","0","12","0","0","0","0","0","0","0","0","0","30","21","70.0","8","2","2","0","0","0","0","2","0","0","0","3","3","1","1","0","1","0","3","8","0","5","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"148","M","Colback, Jack - NEW","FA","MUN Tue 7:45PM","226.48","226.48","1","1","79","0","0","0","2","1","0.5","0","1","3","2","0","3","1","2","1","0","0","0","0","0","0","42","41","97.6","9","3","1","2","2","0","0","0","0","1","0","1","1","0","0","0","0","0","5","2","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0","12","0","0","1","0"
"149","D","Stones, John - EVE","FA","@MCI Wed 7:45PM","224.9","224.9","1","1","90","0","0","0","1","0","0.0","0","1","2","2","0","3","0","2","0","0","0","0","0","0","0","29","26","89.7","4","0","0","0","0","0","0","0","0","3","1","2","2","1","1","0","1","4","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","19","19","0","0","0","1"
"150","D","Delaney, Damien - CRY","FA","@AVL Tue 7:45PM","224.78","224.78","1","1","90","0","0","0","2","2","1.0","0","0","1","1","0","10","2","1","1","0","0","0","0","0","0","32","25","78.1","5","1","0","1","0","0","0","1","0","2","1","1","0","0","0","0","0","0","3","6","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","3","10","10","0","0","1","0"
"151","M","Antonio, Michail - WHU","WW","@BOUR Tue 7:45PM","224.24","224.24","1","1","86","1","0","3","5","3","0.6","0","0","1","1","0","18","1","0","0","0","0","0","0","0","0","14","9","64.3","5","2","0","2","0","0","1","1","0","1","0","3","2","2","0","0","0","0","2","6","1","2","0","1","0","0","0","19","0","1","0","0","0","0","0","0","0","22","1","1","0","0"
"152","D","Souaré, Pape - CRY","FA","@AVL Tue 7:45PM","223.75","223.75","1","1","90","0","0","0","0","0","0","0","0","0","0","0","13","1","1","0","0","0","0","0","0","0","36","27","75.0","5","3","0","3","0","0","0","0","0","3","0","1","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3","10","10","0","0","1","0"
"153","M","Whelan, Glenn - STK","FA","NOR Wed 7:45PM","222.88","222.88","1","1","68","0","0","0","0","0","0","0","0","1","1","0","8","2","0","0","0","0","0","0","0","0","51","45","88.2","7","1","0","1","0","0","0","0","0","1","0","2","2","0","0","0","0","1","3","4","2","0","0","0","0","0","0","8","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"154","D","Terry, John - CHE","FA","WBA Wed 7:45PM","222.83","222.83","1","1","90","0","0","0","0","0","0","0","0","1","1","0","7","1","0","0","0","0","0","0","0","0","41","34","82.9","2","0","0","0","0","0","0","1","0","1","0","5","4","0","0","0","1","0","1","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","8","8","1","1","0","0"
"155","M","Flamini, Mathieu - ARS","FA","@LIV Wed 8:00PM","220.88","220.88","1","1","90","0","0","0","1","0","0.0","0","1","6","5","0","5","3","0","1","0","0","0","0","0","0","32","28","87.5","4","0","0","0","0","0","0","1","0","2","0","1","1","0","0","0","0","1","6","7","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","15","1","1","0","0"
"156","D","Dummett, Paul - NEW","FA","MUN Tue 7:45PM","219.93","219.93","1","1","90","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","29","27","93.1","2","1","0","1","0","0","1","2","0","4","3","4","3","1","1","0","2","0","2","2","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","1","15","15","0","0","1","0"
"157","D","Dann, Scott - CRY","FA","@AVL Tue 7:45PM","218.81","218.81","1","1","90","0","0","0","0","0","0","0","0","3","2","0","6","2","0","1","0","0","0","0","0","0","31","25","80.6","2","0","0","0","0","0","0","2","0","4","1","5","2","0","0","0","0","2","4","3","1","1","0","0","0","0","0","9","0","0","0","0","0","0","0","3","10","10","0","0","1","0"
"158","M","Routledge, Wayne - SWA","FA","SUN Wed 7:45PM","216.83","216.83","1","1","82","0","0","0","1","1","1.0","0","0","2","2","0","13","0","0","0","0","0","0","0","0","0","30","25","83.3","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","0","2","0","0","0","0","0","13","0","1","0","0","0","0","0","2","0","19","0","0","1","0"
"159","D","Richards, Micah - AVL","FA","CRY Tue 7:45PM","215.83","215.83","1","1","90","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","35","29","82.9","3","0","0","0","0","0","0","0","0","1","0","6","5","0","0","0","0","2","0","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","3","13","13","0","0","1","0"
"160","F","Lambert, Rickie - WBA","FA","@CHE Wed 7:45PM","214.66","214.66","1","1","90","0","0","1","0","0","0","0","0","0","0","0","13","0","1","0","0","0","0","0","0","1","29","19","65.5","9","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","4","7","3","6","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","10","0","1","0","0"
"161","F","Ighalo, Odion - WAT","FA","@SOU Wed 7:45PM","210.43","210.43","1","1","90","0","0","0","3","2","0.7","0","1","0","0","0","12","0","4","0","0","0","0","0","0","0","17","13","76.5","2","0","0","0","0","0","2","0","0","0","0","0","0","6","1","0","0","0","5","12","1","4","0","1","0","0","0","12","0","0","0","0","0","0","0","2","0","16","0","0","1","0"
"162","M","Jedinak, Mile - CRY","FA","@AVL Tue 7:45PM","209.6","209.6","1","1","67","0","0","0","0","0","0","0","0","3","0","0","15","3","0","1","0","0","0","0","0","0","35","21","60.0","3","0","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","1","9","8","6","3","0","0","0","0","0","16","0","1","0","0","0","0","0","3","0","7","0","0","1","0"
"163","M","Oxlade-Chamberlain, Alex - ARS","FA","@LIV Wed 8:00PM","207.9","207.9","1","1","68","0","0","1","2","0","0.0","0","0","1","0","0","12","2","0","0","0","0","0","0","0","0","31","28","90.3","12","3","0","3","0","0","0","0","0","0","0","1","1","3","2","0","0","0","3","6","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","11","1","1","0","0"
"164","D","Moreno, Alberto - LIV","FA","ARS Wed 8:00PM","207.82","207.82","1","1","61","0","0","2","2","0","0.0","0","2","1","0","0","14","0","1","0","0","0","0","0","0","0","28","23","82.1","9","7","1","6","0","0","0","1","0","1","0","0","0","1","0","0","1","1","2","2","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","2","12","12","0","0","1","0"
"165","F","Long, Shane - SOU","FA","WAT Wed 7:45PM","206.37","206.37","1","1","90","0","0","2","3","2","0.7","0","0","0","0","0","8","0","3","0","0","0","0","0","0","2","20","14","70.0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","7","10","4","9","0","1","0","0","0","8","0","0","0","0","0","0","0","1","0","10","0","0","1","0"
"166","D","Francis, Simon - BOUR","FA","WHU Tue 7:45PM","205.89","205.89","1","1","57","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","0","1","0","0","44","39","88.6","7","1","0","1","0","0","0","0","0","3","0","7","6","0","0","0","0","0","2","3","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","7","7","0","0","0","0"
"167","F","Mitrovic, Aleksandar - NEW","WW","MUN Tue 7:45PM","205.12","205.12","1","1","90","0","0","2","4","1","0.3","0","1","0","0","0","8","0","2","0","0","0","0","0","0","0","23","20","87.0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","5","9","2","5","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","15","0","0","1","0"
"168","F","Valencia, Enner - WHU","FA","@BOUR Tue 7:45PM","204.89","204.89","1","1","64","0","1","2","2","0","0.0","0","1","2","2","0","14","1","2","0","0","0","1","0","0","0","19","17","89.5","8","2","1","1","2","0","1","0","0","2","0","0","0","7","1","0","0","1","6","8","1","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","16","1","1","0","0"
"169","M","Yacob, Claudio - WBA","FA","@CHE Wed 7:45PM","204.85","204.85","1","1","85","0","0","1","0","0","0","0","0","3","1","0","6","1","1","0","0","0","0","0","0","0","33","28","84.8","8","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","5","6","1","3","0","0","0","0","0","6","0","1","0","0","0","0","0","1","0","9","0","1","0","0"
"170","M","Hoolahan, Wes - NOR","FA","@STK Wed 7:45PM","202.74","202.74","1","1","82","0","0","0","2","0","0.0","0","1","1","1","0","11","1","2","0","0","0","0","0","0","0","31","23","74.2","13","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","3","2","0","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","10","1","1","0","0"
"171","D","Cathcart, Craig - WAT","FA","@SOU Wed 7:45PM","202.54","202.54","1","1","90","0","0","0","0","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","26","14","53.8","4","0","0","0","0","0","0","1","0","0","0","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","2","16","16","0","0","1","0"
"172","F","Kane, Harry - TOT","FA","LEIC Wed 8:00PM","201.81","201.81","1","1","90","0","0","0","3","0","0.0","1","1","0","0","0","11","1","1","0","0","0","0","0","0","0","27","22","81.5","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","6","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","12","0","0","0","1"
"173","D","Huth, Robert - LEIC","FA","@TOT Wed 8:00PM","200.91","200.91","1","1","90","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","34","31","91.2","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","2","3","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"174","M","Tadic, Dusan - SOU","FA","WAT Wed 7:45PM","200.83","200.83","1","1","80","0","0","0","1","0","0.0","0","0","3","1","0","10","0","1","0","0","0","0","0","0","0","29","24","82.8","14","2","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","1","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","1","0","10","0","0","1","0"
"175","D","Mangala, Eliaquim - MCI","FA","EVE Wed 7:45PM","199.83","199.83","1","1","75","0","0","0","0","0","0","0","0","2","2","0","5","2","0","0","0","0","0","0","0","0","23","19","82.6","1","0","0","0","0","0","0","2","0","2","0","12","10","0","0","0","0","0","5","3","3","2","0","0","0","0","0","7","0","1","0","0","0","0","0","1","10","10","0","1","0","0"
"176","F","Walcott, Theo - ARS","FA","@LIV Wed 8:00PM","196.67","196.67","1","1","81","0","0","1","1","0","0.0","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","24","16","66.7","8","0","0","0","0","0","1","0","0","0","0","0","0","4","2","0","0","0","4","7","1","1","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","13","1","1","0","0"
"177","D","Simpson, Danny - LEIC","FA","@TOT Wed 8:00PM","195.85","195.85","1","1","74","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","34","29","85.3","1","1","0","1","0","0","0","0","0","2","0","2","1","0","0","0","2","1","2","3","1","1","0","0","0","0","0","8","0","1","0","0","0","0","0","0","8","8","1","0","0","1"
"178","D","Hutton, Alan - AVL","FA","CRY Tue 7:45PM","195.78","195.78","1","1","76","0","0","0","0","0","0","0","0","1","1","0","11","2","1","1","0","0","0","0","0","0","27","21","77.8","6","3","0","3","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","11","0","1","0","0","0","0","0","2","10","10","0","0","1","0"
"179","F","Dieumerci Mbokani - NOR","WW","@STK Wed 7:45PM","195.62","195.62","1","1","81","0","0","0","2","0","0.0","0","0","0","0","0","10","0","2","0","0","0","0","0","0","1","16","10","62.5","4","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","12","9","10","7","0","2","0","0","0","10","0","1","0","0","0","0","0","0","0","10","1","1","0","0"
"180","F","Agüero, Sergio - MCI","FA","EVE Wed 7:45PM","194.18","194.18","1","1","86","1","0","0","3","1","0.3","0","1","2","2","0","10","1","1","0","0","0","0","0","0","1","20","17","85.0","7","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","5","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","1","0","11","0","1","0","0"
"181","M","Arter, Harry - BOUR","FA","WHU Tue 7:45PM","193.81","193.81","1","1","60","0","0","1","0","0","0","0","0","3","3","0","11","1","0","1","0","0","0","0","0","0","36","29","80.6","5","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","7","5","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","8","1","0","0","0"
"182","D","McAuley, Gareth - WBA","FA","@CHE Wed 7:45PM","188.63","188.63","1","1","90","0","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0","0","0","27","17","63.0","3","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","10","10","0","1","0","0"
"183","D","Bassong, Sebastien - NOR","FA","@STK Wed 7:45PM","182.81","182.81","1","1","90","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","1","16","13","81.3","1","0","0","0","0","0","0","1","0","2","2","9","9","0","0","0","0","0","2","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"184","F","Borini, Fabio - SUN","FA","@SWA Wed 7:45PM","182.71","182.71","1","1","80","0","0","2","1","0","0.0","0","0","0","0","0","11","1","3","1","0","0","0","0","0","0","21","15","71.4","6","0","0","0","0","0","0","0","0","3","1","1","1","1","0","0","0","0","4","6","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","1","0","7","0","1","0","0"
"185","M","Redmond, Nathan - NOR","FA","@STK Wed 7:45PM","181.6","181.6","1","1","63","0","0","0","0","0","0","0","0","0","0","0","16","0","2","0","0","0","0","0","0","0","25","15","60.0","5","2","0","2","1","0","0","0","0","2","1","1","1","3","2","0","0","0","5","3","1","1","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","9","1","1","0","0"
"186","F","Defoe, Jermain - SUN","FA","@SWA Wed 7:45PM","180.33","180.33","1","1","90","2","0","0","4","3","0.8","0","1","1","1","0","11","2","1","0","0","0","1","0","0","2","12","7","58.3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","8","0","1","0","0"
"187","M","Albrighton, Marc - LEIC","FA","@TOT Wed 8:00PM","176.44","176.44","1","1","65","0","0","2","0","0","0","0","0","3","3","0","16","2","0","1","0","0","0","0","0","0","18","8","44.4","5","5","1","4","1","0","1","0","0","2","0","0","0","0","0","0","0","0","3","7","0","1","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","7","1","0","0","1"
"188","M","Ayew, André - SWA","FA","SUN Wed 7:45PM","172.69","172.69","1","1","82","0","0","1","1","0","0.0","1","0","0","0","0","11","0","2","0","0","0","0","0","0","1","13","9","69.2","1","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","5","0","1","0","1","0","0","0","11","0","1","0","0","0","0","0","2","0","19","0","0","1","0"
"189","F","Bojan - STK","FA","NOR Wed 7:45PM","170.92","170.92","1","1","64","0","0","1","1","0","0.0","0","1","0","0","0","9","0","1","0","0","0","0","0","0","0","26","24","92.3","12","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","2","3","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"190","M","Britton, Leon - SWA","FA","SUN Wed 7:45PM","166.84","166.84","1","1","62","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0","0","0","0","0","0","0","32","27","84.4","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","15","0","0","1","0"
"191","F","Koné, Arouna - EVE","FA","@MCI Wed 7:45PM","157.91","157.91","1","1","60","0","0","0","2","0","0.0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","1","23","21","91.3","2","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","1","3","1","1","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","15","0","0","0","0"
"192","F","Campbell, Fraizer - CRY","FA","@AVL Tue 7:45PM","154.64","154.64","1","1","67","0","0","1","1","0","0.0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","14","9","64.3","3","1","0","1","0","0","1","0","0","0","0","2","2","4","2","0","0","0","3","5","1","2","0","1","0","0","0","10","0","1","0","0","0","0","0","3","0","7","0","0","1","0"
"193","F","Sterling, Raheem - MCI","FA","EVE Wed 7:45PM","146.67","146.67","1","1","60","0","0","2","1","0","0.0","0","0","1","0","0","9","1","1","0","0","0","0","0","0","0","15","10","66.7","6","1","0","1","0","0","1","0","0","1","0","0","0","3","3","0","0","0","5","3","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","8","0","1","0","0"
"194","M","Lennon, Aaron - EVE","WW","@MCI Wed 7:45PM","136.58","136.58","1","1","60","1","0","1","1","1","1.0","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","12","7","58.3","4","1","1","0","0","0","0","0","0","1","0","1","1","2","1","0","0","0","2","1","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","1","0","15","0","0","0","0"
"195","F","Ulloa, Leonardo - LEIC","FA","@TOT Wed 8:00PM","134.5","134.5","1","1","45","0","0","1","2","0","0.0","0","0","1","1","0","11","1","2","0","0","0","1","0","0","0","14","7","50.0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","6","9","3","6","1","0","0","0","0","11","0","1","0","0","0","0","0","0","0","4","0","0","0","0"
"196","D","Darmian, Matteo - MUN","WW","@NEW Tue 7:45PM","132.61","132.61","1","0","45","0","0","0","0","0","0","0","0","5","4","0","8","1","1","0","0","0","0","0","0","0","18","11","61.1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","4","1","1","0","0","0","0","0","8","1","0","0","0","0","0","0","1","6","6","0","0","0","0"
"197","F","Watmore, Duncan - SUN","WW","@SWA Wed 7:45PM","130.9","130.9","1","1","56","0","0","0","2","1","0.5","0","0","1","1","0","14","0","1","0","0","0","0","0","0","0","10","4","40.0","1","3","0","3","0","0","0","0","0","0","0","0","0","3","2","0","0","0","4","2","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","5","0","0","0","0"
"198","M","Dyer, Nathan - LEIC","FA","@TOT Wed 8:00PM","125.86","125.86","1","0","45","0","0","0","0","0","0","0","0","1","1","0","13","0","1","0","0","0","0","0","0","0","14","12","85.7","8","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","4","0","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
"199","M","Lanzini, Manuel - WHU","WW","@BOUR Tue 7:45PM","125.83","125.83","1","1","39","0","0","0","1","0","0.0","1","0","0","0","0","7","0","0","1","0","0","0","0","0","0","24","20","83.3","10","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","7","0","0","0","0"
"200","M","Grealish, Jack - AVL","FA","CRY Tue 7:45PM","124.87","124.87","1","1","57","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","15","13","86.7","7","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","4","0","1","0","0","0","0","0","6","0","1","0","0","0","0","0","1","0","6","0","0","0","0"
"201","M","Obiang, Pedro - WHU","FA","@BOUR Tue 7:45PM","124.83","124.83","1","0","51","0","0","0","1","0","0.0","0","0","1","1","0","3","1","0","0","0","0","0","0","0","0","18","15","83.3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","3","2","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","16","0","0","0","0"
