"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"126","F","Pedro - CHE","WW","WBA Wed 7:45PM","229.91","229.91","1","1","74","0","0","2","1","0","0.0","0","1","3","3","0","12","0","1","0","0","0","0","0","0","2","35","32","91.4","15","5","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","5","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","2","0","10","0","0","0","1"
"127","D","Terry, John - CHE","FA","WBA Wed 7:45PM","229.91","229.91","1","1","90","0","0","0","1","0","0.0","0","1","2","1","0","4","0","0","0","0","0","0","0","0","0","44","40","90.9","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","4","2","2","2","0","0","0","0","0","4","0","0","0","0","0","0","0","2","12","12","0","0","0","1"
"128","M","Jurado - WAT","WW","@SOU Wed 7:45PM","229.84","229.84","1","1","73","0","1","3","2","0","0.0","0","2","3","3","0","10","1","1","0","0","0","1","0","0","0","37","31","83.8","9","0","0","0","0","0","1","0","1","0","0","0","0","4","4","0","0","0","8","4","0","0","1","0","0","0","0","10","0","1","0","0","0","0","0","2","0","13","0","0","0","1"
"129","M","Albrighton, Marc - LEIC","FA","@TOT Wed 8:00PM","229.38","229.38","1","1","90","0","0","2","0","0","0","0","0","2","1","0","19","1","1","0","0","0","0","0","0","0","16","6","37.5","2","8","3","5","2","0","2","1","0","1","0","2","2","1","1","0","2","0","5","3","1","1","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","26","0","0","1","0"
"130","D","Taylor, Neil - SWA","FA","SUN Wed 7:45PM","228.61","228.61","1","1","90","0","0","1","1","0","0.0","0","1","1","1","0","14","1","0","0","0","0","0","0","0","0","28","17","60.7","7","2","0","2","0","0","0","1","0","3","0","3","3","1","1","0","4","0","2","3","0","2","0","0","0","0","0","14","0","0","0","0","0","0","0","0","9","9","1","1","0","0"
"131","F","Martial, Anthony - MUN","WW","@NEW Tue 7:45PM","227.29","227.29","1","1","90","0","0","1","2","1","0.5","0","0","0","0","0","18","0","1","0","0","0","0","0","0","0","24","19","79.2","6","3","0","3","0","0","5","0","0","0","0","0","0","5","1","0","0","0","2","8","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","2","0","13","0","0","1","0"
"132","F","Bojan - STK","FA","NOR Wed 7:45PM","227.23","227.23","1","1","90","1","0","3","5","2","0.4","0","1","3","3","0","9","2","4","1","0","0","0","0","0","0","23","19","82.6","6","0","0","0","0","0","0","0","1","2","0","0","0","3","1","0","0","0","8","9","0","2","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","11","1","1","0","0"
"133","M","Mirallas, Kevin - EVE","FA","@MCI Wed 7:45PM","226.27","226.27","1","1","85","0","0","0","6","2","0.3","0","3","0","0","0","7","1","1","0","0","0","0","0","0","1","31","29","93.5","17","2","0","2","0","0","1","0","1","0","0","0","0","4","2","0","0","0","4","3","1","0","0","1","0","0","0","7","0","1","0","0","0","0","0","0","0","9","1","1","0","0"
"134","M","Zaha, Wilfried - CRY","FA","@AVL Tue 7:45PM","225.57","225.57","1","1","90","0","0","1","0","0","0","0","0","1","1","0","21","1","2","0","0","0","0","0","0","0","23","13","56.5","4","1","1","0","0","0","1","0","0","1","0","0","0","8","4","0","0","0","7","10","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","10","1","0","0","1"
"135","D","O'Shea, John - SUN","FA","@SWA Wed 7:45PM","224.83","224.83","1","1","90","0","0","0","0","0","0","0","0","2","0","0","5","1","0","0","0","0","0","0","0","0","30","25","83.3","2","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","1","0","4","3","2","1","0","0","0","0","0","8","0","0","0","0","0","0","0","4","19","19","0","0","1","0"
"136","D","Britos, Miguel - WAT","WW","@SOU Wed 7:45PM","224.65","224.65","1","1","90","0","0","0","0","0","0","0","0","3","3","0","10","1","0","1","0","0","0","0","0","0","26","17","65.4","0","0","0","0","0","0","0","5","0","2","1","5","4","0","0","0","2","1","4","1","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","2","17","17","0","0","0","1"
"137","M","Kouyaté, Cheikhou - WHU","FA","@BOUR Tue 7:45PM","224.64","224.64","1","1","90","0","0","0","2","0","0.0","1","0","2","2","0","15","2","1","1","0","0","0","0","0","0","22","14","63.6","4","2","0","2","0","0","1","1","0","1","1","3","2","3","2","0","0","0","7","4","3","0","0","1","0","0","0","16","0","0","0","0","0","0","0","1","0","15","0","0","0","1"
"138","D","Morgan, Wes - LEIC","FA","@TOT Wed 8:00PM","223.67","223.67","1","1","90","0","0","0","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","0","0","0","12","8","66.7","0","0","0","0","0","0","0","3","0","3","1","8","5","0","0","0","0","5","5","6","3","3","0","0","0","0","0","7","0","0","0","0","0","0","0","1","26","26","0","0","1","0"
"139","F","Ayoze Pérez - NEW","FA","MUN Tue 7:45PM","223.67","223.67","1","1","87","0","0","1","3","0","0.0","0","2","3","2","0","16","1","2","0","0","0","0","0","0","0","21","14","66.7","1","4","0","4","2","0","1","0","0","0","0","0","0","1","1","0","0","0","6","11","0","1","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","19","0","0","1","0"
"140","D","Cathcart, Craig - WAT","FA","@SOU Wed 7:45PM","223.53","223.53","1","1","90","0","0","0","0","0","0","0","0","1","0","0","14","1","2","1","0","0","0","0","0","0","30","16","53.3","1","0","0","0","0","0","0","1","0","0","0","3","3","0","0","0","0","1","3","3","1","2","0","0","0","0","0","14","0","0","0","0","0","0","0","2","17","17","0","0","0","1"
"141","M","Davis, Steven - SOU","FA","WAT Wed 7:45PM","222.81","222.81","1","1","90","0","0","1","1","0","0.0","0","0","4","3","0","9","0","1","0","0","0","0","0","0","0","31","25","80.6","11","0","0","0","0","0","1","0","0","1","0","2","0","2","2","0","0","0","7","6","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","8","1","1","0","0"
"142","M","Mané, Sadio - SOU","FA","WAT Wed 7:45PM","221.85","221.85","1","1","81","0","1","2","1","0","0.0","0","1","0","0","0","15","0","3","0","0","0","0","0","0","1","33","28","84.8","10","0","0","0","0","0","0","0","0","1","0","0","0","4","2","0","0","0","5","3","1","0","2","0","0","0","0","15","0","1","0","0","0","0","0","0","0","7","1","1","0","0"
"143","M","Afellay, Ibrahim - STK","WW","NOR Wed 7:45PM","220.9","220.9","1","1","90","0","0","1","2","0","0.0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","40","36","90.0","6","1","0","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","5","1","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","11","1","1","0","0"
"144","D","Olsson, Martin - NOR","FA","@STK Wed 7:45PM","220.64","220.64","1","1","90","0","0","1","0","0","0","0","0","1","1","0","18","0","0","0","0","0","0","0","0","0","22","14","63.6","1","5","1","4","0","0","0","0","0","1","0","2","1","1","0","0","1","0","1","3","0","1","0","0","0","0","0","19","0","0","0","0","0","0","0","3","15","15","0","0","1","0"
"145","F","Jerome, Cameron - NOR","FA","@STK Wed 7:45PM","220.57","220.57","1","1","90","0","0","0","4","0","0.0","0","1","0","0","0","14","1","0","0","0","0","0","0","0","4","21","12","57.1","7","0","0","0","0","0","1","1","0","1","0","1","1","1","1","0","1","0","4","10","3","6","0","0","0","0","0","14","0","0","0","0","0","0","0","3","0","15","0","0","1","0"
"146","M","Mahrez, Riyad - LEIC","FA","@TOT Wed 8:00PM","220.55","220.55","1","1","80","0","0","0","1","1","1.0","0","0","2","2","0","19","0","1","0","0","0","0","0","0","0","22","12","54.5","6","0","0","0","0","0","1","0","0","1","0","0","0","4","2","0","0","1","5","9","0","3","0","0","0","0","0","19","0","1","0","0","0","0","0","1","0","23","0","0","1","0"
"147","F","Bony, Wilfried - MCI","FA","EVE Wed 7:45PM","220.25","220.25","1","1","90","1","0","1","6","2","0.3","0","2","0","0","0","6","1","2","0","0","0","0","0","0","1","24","22","91.7","8","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","6","9","4","4","0","2","0","0","0","6","0","0","0","1","1","0","0","1","0","11","0","1","0","0"
"148","F","Long, Shane - SOU","FA","WAT Wed 7:45PM","220.15","220.15","1","1","90","2","0","1","4","2","0.5","1","0","0","0","0","10","3","1","1","0","0","0","0","0","4","20","13","65.0","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","12","4","8","0","1","2","0","0","10","0","0","0","0","0","0","0","0","0","8","1","1","0","0"
"149","F","Giroud, Olivier - ARS","FA","@LIV Wed 8:00PM","219.05","219.05","1","1","90","0","0","0","3","1","0.3","0","0","0","0","0","12","0","2","0","0","0","0","0","0","1","28","20","71.4","5","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","8","4","6","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","0","14","0","0","1","0"
"150","M","Carrick, Michael - MUN","FA","@NEW Tue 7:45PM","218.78","218.78","1","1","90","0","0","1","0","0","0","0","0","2","1","0","10","0","0","0","0","0","0","0","0","0","40","31","77.5","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","4","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","13","0","0","1","0"
"151","F","Ighalo, Odion - WAT","FA","@SOU Wed 7:45PM","217.14","217.14","1","1","90","1","0","0","5","1","0.2","0","1","3","2","0","10","3","1","0","0","0","0","0","0","0","18","17","94.4","4","0","0","0","0","0","0","1","0","1","0","1","0","3","1","0","0","0","6","9","1","0","0","1","0","0","0","11","0","0","0","0","0","0","0","2","0","17","0","0","0","1"
"152","M","Flamini, Mathieu - ARS","FA","@LIV Wed 8:00PM","216.88","216.88","1","1","73","0","0","0","0","0","0","0","0","2","2","0","7","1","1","0","0","0","0","0","0","0","49","43","87.8","5","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","3","3","0","1","0","0","0","0","0","7","0","1","0","0","0","0","0","3","0","8","0","0","1","0"
"153","D","Cuco Martina - SOU","FA","WAT Wed 7:45PM","216.57","216.57","1","1","90","1","0","0","1","1","1.0","0","0","4","2","0","17","0","1","0","0","0","0","0","0","0","23","13","56.5","1","1","1","0","0","0","0","1","0","1","0","2","1","0","0","0","0","0","5","2","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","8","8","1","1","0","0"
"154","M","Britton, Leon - SWA","FA","SUN Wed 7:45PM","215.93","215.93","1","1","89","0","0","0","0","0","0","0","0","5","3","0","4","0","1","0","0","0","0","0","0","0","42","39","92.9","2","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","1","6","1","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","9","1","1","0","0"
"155","D","Cameron, Geoff - STK","FA","NOR Wed 7:45PM","215.67","215.67","1","1","75","0","0","0","0","0","0","0","0","1","1","0","15","1","0","0","0","0","0","0","0","0","36","24","66.7","4","1","0","1","0","0","0","0","0","2","0","2","1","1","1","0","0","1","6","3","4","2","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","9","1","1","0","0"
"156","D","Bassong, Sebastien - NOR","FA","@STK Wed 7:45PM","214.81","214.81","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","31","25","80.6","1","0","0","0","0","0","0","2","0","1","0","3","2","1","1","0","1","0","3","2","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","3","15","15","0","0","1","0"
"157","F","Lambert, Rickie - WBA","FA","@CHE Wed 7:45PM","214.15","214.15","1","1","90","0","0","1","2","1","0.5","0","0","0","0","0","17","1","0","0","0","0","0","0","0","0","34","22","64.7","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","7","0","0","1","0"
"158","D","Jones, Billy - SUN","FA","@SWA Wed 7:45PM","213.81","213.81","1","1","90","0","0","0","0","0","0","0","0","4","3","0","7","1","1","1","0","0","0","0","0","0","16","13","81.3","0","1","0","1","0","0","1","3","0","1","0","3","2","0","0","0","0","1","6","7","1","3","0","0","0","0","0","8","0","0","0","0","0","0","0","4","19","19","0","0","1","0"
"159","D","Bertrand, Ryan - SOU","FA","WAT Wed 7:45PM","213.78","213.78","1","1","90","0","1","2","0","0","0","0","0","1","1","0","13","1","1","0","0","0","0","0","0","0","18","14","77.8","5","4","1","3","2","1","0","0","0","0","0","2","2","4","3","0","0","0","5","3","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","8","8","1","1","0","0"
"160","M","Ayew, André - SWA","FA","SUN Wed 7:45PM","211.88","211.88","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","10","0","2","0","0","0","0","0","0","1","32","28","87.5","9","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","4","2","2","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","9","1","1","0","0"
"161","F","Borini, Fabio - SUN","FA","@SWA Wed 7:45PM","211.86","211.86","1","1","90","1","0","1","3","3","1.0","0","0","1","1","0","8","0","2","0","0","0","0","0","0","0","22","19","86.4","3","3","1","2","0","0","0","0","0","2","0","0","0","1","0","0","0","0","4","3","1","0","0","1","1","0","0","8","0","0","0","0","0","0","0","4","0","19","0","0","1","0"
"162","D","Bennett, Ryan - NOR","FA","@STK Wed 7:45PM","211.77","211.77","1","1","90","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","26","20","76.9","1","0","0","0","0","0","0","1","0","1","0","7","4","0","0","0","0","1","4","2","3","1","0","0","0","0","0","10","0","0","0","0","0","0","0","3","15","15","0","0","1","0"
"163","D","Collins, James - WHU","FA","@BOUR Tue 7:45PM","211.68","211.68","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","6","2","1","1","0","0","0","0","0","0","19","13","68.4","0","0","0","0","0","0","0","1","0","0","0","9","6","0","0","0","1","2","4","6","4","3","0","0","0","0","0","9","0","0","0","0","0","0","0","1","15","15","0","0","0","1"
"164","D","Coloccini, Fabricio - NEW","FA","MUN Tue 7:45PM","209.74","209.74","1","1","90","0","0","0","0","0","0","0","0","3","3","0","6","2","0","0","0","0","0","0","0","0","19","14","73.7","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","1","5","7","2","1","0","0","0","0","0","6","0","0","0","0","0","0","0","1","20","20","0","0","1","0"
"165","D","Nyom - WAT","WW","@SOU Wed 7:45PM","208.71","208.71","1","1","90","0","0","0","0","0","0","0","0","2","2","0","12","0","0","0","0","0","0","0","0","0","21","15","71.4","3","1","0","1","0","0","0","0","0","1","0","2","1","1","1","0","0","0","3","3","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","2","17","17","0","0","0","1"
"166","M","Antonio, Michail - WHU","WW","@BOUR Tue 7:45PM","208.56","208.56","1","1","90","0","1","1","1","0","0.0","0","0","0","0","0","14","3","4","0","0","0","1","0","1","1","18","10","55.6","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","8","8","2","3","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","15","0","0","0","1"
"167","M","Odjidja-Ofoe, Vadis - NOR","WW","@STK Wed 7:45PM","207.84","207.84","1","1","73","0","0","3","1","1","1.0","0","0","2","1","0","7","1","1","0","0","0","0","0","0","0","32","27","84.4","14","3","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","3","4","0","1","0","0","0","0","0","7","0","1","0","0","0","0","0","2","0","14","0","0","1","0"
"168","M","Brady, Robbie - NOR","WW","@STK Wed 7:45PM","206.95","206.95","1","1","79","0","0","2","3","1","0.3","0","0","2","2","0","13","0","0","0","0","0","0","0","0","2","21","13","61.9","8","4","2","2","4","2","1","0","0","0","0","0","0","1","1","0","0","0","5","2","2","1","0","0","0","0","0","13","0","1","0","0","0","0","0","2","0","14","0","0","1","0"
"169","M","Lennon, Aaron - EVE","WW","@MCI Wed 7:45PM","203.97","203.97","1","1","69","0","0","4","1","1","1.0","0","0","1","1","0","10","0","1","0","0","0","0","0","0","0","30","29","96.7","13","5","2","3","0","0","1","1","0","0","0","0","0","2","2","0","0","1","4","2","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","4","1","1","0","0"
"170","D","van Dijk, Virgil - SOU","WW","WAT Wed 7:45PM","200.88","200.88","1","1","90","0","0","0","0","0","0","0","0","1","0","0","4","2","0","0","0","0","0","0","0","1","34","30","88.2","1","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","8","8","1","1","0","0"
"171","M","Yacob, Claudio - WBA","FA","@CHE Wed 7:45PM","199.83","199.83","1","1","81","0","0","0","0","0","0","0","0","4","2","0","7","2","1","1","0","0","0","0","0","0","30","25","83.3","5","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","8","6","3","0","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","7","0","0","1","0"
"172","D","Johnson, Glen - STK","WW","NOR Wed 7:45PM","198.71","198.71","1","1","90","0","1","1","0","0","0","0","0","3","2","0","10","0","0","0","0","0","0","0","0","0","17","12","70.6","5","0","0","0","0","0","0","1","0","4","0","2","2","1","1","0","0","0","5","0","1","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","11","11","1","1","0","0"
"173","D","Okore, Jores - AVL","FA","CRY Tue 7:45PM","197.88","197.88","1","1","90","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","26","23","88.5","1","0","0","0","0","0","0","1","0","2","0","8","3","1","1","0","0","0","4","0","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","10","10","0","0","0","1"
"174","F","Walcott, Theo - ARS","FA","@LIV Wed 8:00PM","190.31","190.31","1","1","78","0","0","0","2","1","0.5","0","0","1","0","0","13","1","1","0","0","0","0","0","0","0","21","17","81.0","7","1","0","1","1","0","0","0","0","1","0","0","0","2","1","0","0","0","3","8","0","0","0","0","0","0","0","13","0","1","0","0","0","0","0","3","0","9","0","0","1","0"
"175","M","Carles Gil - AVL","FA","CRY Tue 7:45PM","188.93","188.93","1","0","52","0","0","1","1","0","0.0","0","0","2","2","0","12","0","2","0","0","0","0","0","0","0","28","26","92.9","12","5","2","3","3","2","1","0","0","0","0","0","0","3","0","0","0","0","4","4","0","0","0","0","0","0","0","12","1","0","0","0","0","0","0","1","0","8","0","0","0","0"
"176","M","Ledley, Joe - CRY","FA","@AVL Tue 7:45PM","187.76","187.76","1","1","74","0","0","0","0","0","0","0","0","2","2","0","8","0","2","0","0","0","0","0","0","0","29","22","75.9","7","0","0","0","0","0","0","0","0","2","0","3","3","1","1","0","0","0","6","2","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","9","1","0","0","1"
"177","M","Mulumbu, Youssouf - NOR","FA","@STK Wed 7:45PM","181","181","1","1","73","0","0","0","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","0","0","0","27","27","100.0","3","1","0","1","0","0","0","0","0","3","0","2","2","0","0","0","0","0","2","5","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0","2","0","14","0","0","1","0"
"178","F","Murray, Glenn - BOUR","FA","WHU Tue 7:45PM","180.2","180.2","1","1","71","0","0","1","2","1","0.5","0","0","1","1","0","12","2","3","0","0","0","0","0","0","0","20","14","70.0","5","0","0","0","0","0","0","0","0","0","0","1","1","4","1","0","0","0","5","6","1","1","0","1","0","0","0","12","0","1","0","0","0","0","0","0","0","8","1","0","0","1"
"179","F","Benteke, Christian - LIV","FA","ARS Wed 8:00PM","179.19","179.19","1","0","52","1","0","1","3","2","0.7","0","0","1","1","0","15","2","2","0","0","0","0","0","0","3","21","11","52.4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","6","7","1","1","0","0","0","15","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
"180","D","Otamendi, Nicolás - MCI","WW","EVE Wed 7:45PM","178.94","178.94","1","1","62","0","0","1","1","0","0.0","0","0","2","0","0","2","1","1","0","0","0","0","0","0","0","34","32","94.1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","1","0","4","3","1","1","0","0","0","0","0","3","0","1","0","0","0","0","0","1","9","9","0","1","0","0"
"181","M","Cork, Jack - SWA","FA","SUN Wed 7:45PM","177.82","177.82","1","0","45","0","0","0","0","0","0","0","0","2","2","0","10","0","1","0","0","0","0","0","0","0","45","37","82.2","7","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","5","1","1","0","0","0","0","0","0","10","1","0","0","0","0","0","0","0","0","6","0","0","0","0"
"182","F","Vardy, Jamie - LEIC","FA","@TOT Wed 8:00PM","175.97","175.97","1","1","69","0","0","0","2","1","0.5","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","15","7","46.7","4","2","0","2","0","0","1","0","0","0","0","1","1","1","0","0","0","0","2","6","2","4","0","0","0","0","0","14","0","1","0","0","0","0","0","1","0","22","0","0","1","0"
"183","F","Fletcher, Steven - SUN","FA","@SWA Wed 7:45PM","170.52","170.52","1","1","62","0","0","0","3","0","0.0","0","0","0","0","0","16","1","1","0","0","0","0","0","0","0","21","11","52.4","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","1","0","0","0","0","0","16","0","1","0","0","0","0","0","4","0","14","0","0","1","0"
"184","M","Abdi, Almen - WAT","FA","@SOU Wed 7:45PM","169.95","169.95","1","1","69","0","0","0","1","0","0.0","0","0","5","4","0","2","2","0","0","0","0","0","0","0","0","21","20","95.2","3","2","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1","0","6","4","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","13","0","0","0","1"
"185","F","Okazaki, Shinji - LEIC","WW","@TOT Wed 8:00PM","167.71","167.71","1","1","69","0","0","0","1","0","0.0","0","0","2","2","0","7","1","1","0","0","0","0","0","0","0","14","10","71.4","2","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","4","9","1","7","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","22","0","0","1","0"
"186","F","Campbell, Joel - ARS","WW","@LIV Wed 8:00PM","164.92","164.92","1","1","64","0","0","0","0","0","0","0","0","2","1","0","7","1","1","0","0","0","0","0","0","0","24","22","91.7","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","6","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","2","0","7","0","0","1","0"
"187","M","Arter, Harry - BOUR","FA","WHU Tue 7:45PM","164.82","164.82","1","1","45","0","0","0","1","1","1.0","0","0","2","2","0","7","2","0","1","0","0","0","0","0","0","34","28","82.4","10","1","1","0","0","0","0","1","0","0","0","0","0","3","2","0","0","0","4","3","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","5","0","0","0","0"
"188","M","Ward-Prowse, James - SOU","FA","WAT Wed 7:45PM","164.81","164.81","1","1","71","0","0","0","2","0","0.0","0","0","1","1","0","10","1","0","0","0","0","0","0","0","0","16","13","81.3","8","4","0","4","0","0","0","1","0","2","0","0","0","0","0","0","1","0","2","4","1","1","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","6","1","1","0","0"
"189","M","Fàbregas, Cesc - CHE","FA","WBA Wed 7:45PM","163.79","163.79","1","1","45","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","38","30","78.9","10","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11","0","1","0","0","0","0","0","1","0","7","0","0","0","0"
"190","M","Mikel, John Obi - CHE","FA","WBA Wed 7:45PM","154.92","154.92","1","0","45","0","0","0","1","0","0.0","0","0","2","2","0","3","1","0","0","0","0","0","0","0","0","37","34","91.9","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","2","1","1","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","5","0","0","0","0"
"191","M","M'Vila, Yann - SUN","WW","@SWA Wed 7:45PM","151.96","151.96","1","1","56","0","0","0","1","0","0.0","0","0","2","1","0","2","1","0","0","0","0","0","0","0","0","23","22","95.7","1","1","0","1","0","0","0","0","0","0","0","4","3","1","1","0","0","0","3","4","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","4","0","14","0","0","0","0"
"192","F","Danny Graham - SUN","FA","@SWA Wed 7:45PM","149.5","149.5","1","1","71","0","0","0","1","0","0.0","0","0","0","0","0","9","1","1","0","0","0","0","0","0","0","12","6","50.0","3","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","2","5","1","2","0","0","0","0","0","9","0","1","0","0","0","0","0","4","0","15","0","0","1","0"
"193","F","Campbell, Fraizer - CRY","FA","@AVL Tue 7:45PM","147.77","147.77","1","1","68","0","0","0","1","0","0.0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","1","13","10","76.9","3","1","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","2","6","2","4","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","9","1","0","0","1"
"194","M","Delph, Fabian - MCI","FA","EVE Wed 7:45PM","146.98","146.98","1","0","28","0","0","0","0","0","0","0","0","1","1","0","3","0","1","0","0","0","0","0","0","0","44","43","97.7","9","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","3","2","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0"
"195","M","Clasie, Jordy - SOU","WW","WAT Wed 7:45PM","145.67","145.67","1","1","67","0","0","0","0","0","0","0","0","3","3","0","7","0","0","0","0","0","0","0","0","0","18","12","66.7","4","0","0","0","0","0","0","0","0","3","0","2","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","6","1","1","0","0"
"196","F","Depay, Memphis - MUN","FA","@NEW Tue 7:45PM","145.18","145.18","1","1","45","0","0","0","2","1","0.5","0","0","0","0","0","11","1","1","0","0","0","1","0","0","0","19","13","68.4","6","3","0","3","2","0","1","0","1","0","0","0","0","2","1","0","0","0","3","3","1","0","0","0","0","0","0","11","0","1","0","0","0","0","0","2","0","8","0","0","0","0"
"197","M","Gardner, Craig - WBA","FA","@CHE Wed 7:45PM","144.53","144.53","1","1","59","0","0","0","0","0","0","0","0","1","1","0","12","0","2","0","0","0","0","0","0","2","15","8","53.3","4","4","1","3","4","1","1","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","5","0","0","0","0"
"198","M","O'Kane, Eunan - BOUR","FA","WHU Tue 7:45PM","141.78","141.78","1","0","45","0","0","2","1","1","1.0","0","0","2","2","0","6","0","1","0","0","0","0","0","0","1","27","21","77.8","7","0","0","0","0","0","1","0","0","1","0","2","2","1","1","0","0","1","4","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"199","M","Van Ginkel, Marco - STK","FA","NOR Wed 7:45PM","140.7","140.7","1","0","45","0","0","0","0","0","0","0","0","2","2","0","8","3","0","0","0","0","0","0","0","0","20","14","70.0","4","0","0","0","0","0","0","0","0","5","0","5","4","0","0","0","1","0","4","4","2","1","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
