"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"73","D","Williams, Ashley - SWA","FA","WHU Sun 4:00PM","262.81","262.81","1","1","90","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","54","44","81.5","2","0","0","0","0","0","0","2","0","2","1","4","2","0","0","0","0","1","2","3","2","2","0","0","0","0","0","12","0","0","0","0","0","0","0","2","13","13","0","0","1","0"
"74","M","Kanté, N'Golo - LEIC","WW","@EVE Sat 3:00PM","262.76","262.76","1","1","90","0","0","2","1","0","0.0","0","0","7","5","0","11","4","0","0","0","0","1","0","0","0","42","32","76.2","11","0","0","0","0","0","0","0","0","2","0","1","1","3","3","0","0","0","12","5","2","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","11","0","1","0","0"
"75","D","Wollscheid, Philipp - STK","FA","CRY Sat 3:00PM","260.85","260.85","1","1","90","0","0","0","0","0","0","0","0","1","1","0","5","0","1","0","0","0","0","0","0","0","34","29","85.3","0","0","0","0","0","0","0","2","0","1","0","8","7","0","0","0","0","3","7","3","5","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","24","24","1","0","0","1"
"76","D","Tomkins, James - WHU","FA","@SWA Sun 4:00PM","260.69","260.69","1","1","90","0","0","0","0","0","0","0","0","2","1","0","20","0","0","0","0","0","0","0","0","0","32","22","68.8","4","4","1","3","0","0","1","1","0","4","0","5","4","1","1","0","0","0","3","6","0","3","0","0","0","0","0","21","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"77","D","Cook, Steve - BOUR","FA","@WBA Sat 3:00PM","259.8","259.8","1","1","90","0","0","1","0","0","0","0","0","2","0","0","9","0","0","0","0","0","0","0","0","0","44","35","79.5","1","0","0","0","0","0","0","1","0","2","1","9","7","0","0","0","0","2","8","3","6","2","0","0","0","0","0","11","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"78","D","Bellerín, Héctor - ARS","FA","MCI Mon 8:00PM","257.95","257.95","1","1","90","0","0","0","1","1","1.0","0","0","1","1","0","11","0","0","0","0","0","0","0","0","0","38","36","94.7","9","3","0","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","4","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","18","18","1","1","0","0"
"79","D","Collins, James - WHU","FA","@SWA Sun 4:00PM","257.09","257.09","1","1","90","0","0","0","2","1","0.5","0","1","0","0","0","14","0","0","0","0","0","0","0","0","0","34","20","58.8","2","0","0","0","0","0","0","3","0","1","0","11","7","1","1","0","1","3","7","1","6","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"80","D","Shawcross, Ryan - STK","FA","CRY Sat 3:00PM","255.62","255.62","1","1","90","0","0","0","1","0","0.0","0","1","4","4","1","11","1","0","0","0","0","0","0","0","0","24","15","62.5","1","0","0","0","0","0","1","4","0","0","0","3","2","0","0","0","0","3","7","7","3","5","0","0","0","0","0","12","0","0","0","0","0","0","0","0","24","24","1","0","0","1"
"81","D","Stones, John - EVE","FA","LEIC Sat 3:00PM","254.91","254.91","1","1","90","0","0","0","0","0","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","55","50","90.9","5","0","0","0","0","0","0","1","0","1","0","3","3","1","1","0","4","0","5","0","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"82","D","van Dijk, Virgil - SOU","WW","TOT Sat 3:00PM","254.7","254.7","1","1","90","0","0","1","1","0","0.0","0","0","1","1","0","11","1","0","0","0","0","0","0","0","0","37","26","70.3","3","0","0","0","0","0","0","2","0","1","0","14","11","0","0","0","0","0","4","3","3","3","0","0","0","0","0","14","0","0","0","0","0","0","0","1","12","12","0","0","1","0"
"83","F","Koné, Arouna - EVE","FA","LEIC Sat 3:00PM","254.42","254.42","1","1","90","0","0","1","2","1","0.5","0","1","0","0","0","14","2","1","0","0","0","0","0","0","0","39","36","92.3","15","0","0","0","0","0","1","0","0","1","0","0","0","3","1","0","0","0","3","10","1","2","1","1","0","0","0","14","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"84","D","Cameron, Geoff - STK","FA","CRY Sat 3:00PM","253.73","253.73","1","1","68","0","0","0","0","0","0","0","0","5","2","0","15","1","1","0","0","0","0","0","0","0","48","35","72.9","7","0","0","0","0","0","0","1","0","1","0","0","0","3","3","0","1","0","12","6","3","4","0","0","0","0","0","15","0","1","0","0","0","0","0","0","0","14","1","0","0","1"
"85","D","Nyom - WAT","WW","LIV Sun 1:30PM","253.7","253.7","1","1","90","0","1","1","0","0","0","0","0","5","5","0","14","1","0","0","0","0","0","0","0","0","33","23","69.7","3","5","2","3","0","0","0","0","0","1","0","1","1","1","1","0","0","0","6","4","0","2","1","0","0","0","0","14","0","0","0","0","0","0","0","0","14","14","1","1","0","0"
"86","D","Coleman, Seamus - EVE","FA","LEIC Sat 3:00PM","252.87","252.87","1","1","90","0","0","1","1","0","0.0","0","0","1","1","0","10","1","1","0","0","0","0","0","0","1","45","39","86.7","11","4","1","3","0","0","0","1","0","0","0","1","1","1","1","0","1","0","3","2","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"87","M","Ramires - CHE","FA","SUN Sat 3:00PM","252.87","252.87","1","1","90","0","0","0","0","0","0","0","0","2","1","0","10","1","1","0","0","0","0","0","0","0","45","39","86.7","12","1","0","1","0","0","2","0","0","2","0","1","1","2","0","0","0","0","4","10","1","2","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","9","0","0","1","0"
"88","F","Kane, Harry - TOT","FA","@SOU Sat 3:00PM","252.71","252.71","1","1","90","0","0","2","2","2","1.0","0","0","0","0","0","19","0","1","0","0","0","0","0","0","0","38","27","71.1","15","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","3","9","2","5","0","0","0","0","0","19","0","0","0","0","0","0","0","2","0","8","0","0","1","0"
"89","D","Britos, Miguel - WAT","WW","LIV Sun 1:30PM","252.59","252.59","1","1","90","0","0","0","0","0","0","0","0","2","1","0","16","0","0","0","0","0","0","0","0","0","37","22","59.5","3","0","0","0","0","0","0","0","0","2","0","3","3","1","1","0","0","0","9","3","6","2","0","0","0","0","0","16","0","0","0","0","0","0","0","0","14","14","1","1","0","0"
"90","M","Ki Sung-yueng - SWA","FA","WHU Sun 4:00PM","251.98","251.98","1","1","90","0","0","0","1","1","1.0","0","0","2","2","0","3","0","2","0","0","0","0","0","0","0","54","53","98.1","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","5","3","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","13","0","0","1","0"
"91","M","Silva, David - MCI","FA","@ARS Mon 8:00PM","251.91","251.91","1","1","68","0","0","2","0","0","0","0","0","2","2","0","9","0","2","0","0","0","0","0","0","0","56","51","91.1","28","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","3","0","1","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","7","0","1","0","0"
"92","M","Fernandinho - MCI","FA","@ARS Mon 8:00PM","251.9","251.9","1","1","90","0","0","1","0","0","0","0","0","3","3","0","7","0","1","0","0","0","0","0","0","0","51","46","90.2","8","0","0","0","0","0","0","0","0","3","0","1","1","2","1","0","1","0","5","3","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","13","0","1","0","0"
"93","M","Redmond, Nathan - NOR","FA","@MUN Sat 3:00PM","251.82","251.82","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","16","2","1","0","0","0","0","0","0","0","40","33","82.5","15","4","0","4","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","5","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","15","0","0","0","1"
"94","D","Cresswell, Aaron - WHU","FA","@SWA Sun 4:00PM","251.75","251.75","1","1","90","0","0","1","1","1","1.0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","36","27","75.0","6","5","1","4","0","0","3","0","0","3","0","2","2","0","0","0","1","0","2","1","2","1","0","0","0","0","0","15","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"95","D","Dummett, Paul - NEW","FA","AVL Sat 5:30PM","251.46","251.46","1","1","90","0","0","1","0","0","0","0","0","5","3","0","21","0","0","0","0","0","0","0","0","0","28","13","46.4","4","1","1","0","0","0","0","2","0","2","1","3","1","0","0","0","0","0","7","0","2","0","0","0","0","0","0","23","0","0","0","0","0","0","0","1","20","20","0","1","0","0"
"96","F","Arnautovic, Marko - STK","FA","CRY Sat 3:00PM","251.07","251.07","1","1","90","0","0","1","3","1","0.3","0","1","2","0","0","16","2","0","0","0","0","0","0","0","0","34","25","73.5","11","0","0","0","0","0","0","0","1","0","0","2","2","3","1","0","0","0","3","6","0","0","1","1","0","0","0","16","0","0","0","0","0","0","0","0","0","24","1","0","0","1"
"97","M","Gardner, Craig - WBA","FA","BOUR Sat 3:00PM","250.48","250.48","1","1","90","0","0","0","0","0","0","0","0","3","2","0","22","2","1","0","0","0","1","0","0","0","25","12","48.0","4","4","0","4","0","0","2","0","0","2","1","1","1","1","1","0","1","0","8","3","3","1","0","0","0","0","0","22","0","0","0","0","0","0","0","2","0","28","0","0","0","1"
"98","M","Bolasie, Yannick - CRY","FA","@STK Sat 3:00PM","250.07","250.07","1","1","90","0","1","2","3","1","0.3","0","1","3","2","0","20","1","1","0","0","0","0","0","0","1","19","14","73.7","7","7","0","7","0","0","2","0","0","0","0","0","0","5","3","0","0","1","8","7","1","2","1","0","0","0","0","20","0","0","0","0","0","0","0","0","0","15","1","1","0","0"
"99","D","Cédric Soares - SOU","FA","TOT Sat 3:00PM","249.79","249.79","1","1","90","0","0","1","0","0","0","0","0","1","1","0","18","0","2","0","0","0","0","0","0","0","29","23","79.3","12","8","2","6","0","0","0","1","0","2","0","2","1","1","1","0","0","2","5","5","1","1","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","12","0","0","1","0"
"100","D","van Aanholt, Patrick - SUN","FA","@CHE Sat 3:00PM","248.83","248.83","1","1","90","0","0","2","1","0","0.0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","36","30","83.3","9","7","3","4","0","0","1","1","0","1","0","2","1","2","1","0","0","0","1","1","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","1","13","13","0","0","1","0"
"101","F","Carroll, Andy - WHU","FA","@SWA Sun 4:00PM","248.24","248.24","1","1","90","0","0","1","4","2","0.5","0","1","0","0","0","14","2","1","0","0","0","0","0","0","0","31","23","74.2","9","1","0","1","0","0","1","0","0","0","0","3","2","0","0","0","0","0","7","11","6","6","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","12","1","0","0","1"
"102","M","Arter, Harry - BOUR","FA","@WBA Sat 3:00PM","247.85","247.85","1","1","86","0","0","1","1","0","0.0","0","0","5","5","0","12","0","0","1","0","0","0","0","0","0","40","34","85.0","8","0","0","0","0","0","0","2","0","3","0","0","0","4","1","0","0","1","7","7","1","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","11","0","1","0","0"
"103","F","Diego Costa - CHE","FA","SUN Sat 3:00PM","247.77","247.77","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","15","0","4","0","0","0","0","0","0","2","30","23","76.7","12","2","0","2","0","0","2","0","0","0","0","0","0","2","1","0","0","0","10","8","5","6","0","1","0","0","0","15","0","0","0","0","0","0","0","2","0","9","0","0","1","0"
"104","M","Puncheon, Jason - CRY","FA","@STK Sat 3:00PM","247.69","247.69","1","1","85","0","0","0","1","0","0.0","0","1","3","3","0","15","0","0","0","0","0","0","0","0","0","36","25","69.4","5","4","3","1","3","2","0","0","0","2","0","0","0","5","5","0","1","0","8","6","0","1","0","0","0","0","0","15","0","1","0","0","0","0","0","0","0","12","1","1","0","0"
"105","M","Lamela, Erik - TOT","FA","@SOU Sat 3:00PM","247.37","247.37","1","1","86","0","0","3","3","2","0.7","0","1","2","1","0","17","2","0","0","0","0","0","0","0","2","34","24","70.6","11","4","1","3","3","1","3","0","0","0","0","0","0","2","1","0","0","0","3","6","0","2","0","0","0","0","0","17","0","1","0","0","0","0","0","1","0","7","0","0","1","0"
"106","D","Mangala, Eliaquim - MCI","FA","@ARS Mon 8:00PM","246.94","246.94","1","1","90","0","0","0","0","0","0","0","0","1","1","0","3","1","0","1","0","0","0","0","0","0","53","50","94.3","1","0","0","0","0","0","0","0","0","2","0","4","3","0","0","0","0","1","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","13","13","0","1","0","0"
"107","D","Walker, Kyle - TOT","FA","@SOU Sat 3:00PM","246.85","246.85","1","1","90","0","0","2","0","0","0","0","0","1","1","0","14","1","1","0","0","0","0","0","0","0","40","34","85.0","13","1","0","1","0","0","1","0","0","2","0","2","2","1","0","0","1","0","2","4","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","8","8","0","0","1","0"
"108","M","Flamini, Mathieu - ARS","FA","MCI Mon 8:00PM","245.91","245.91","1","1","90","0","0","0","0","0","0","0","0","2","1","0","5","0","0","0","0","0","0","0","0","0","53","48","90.6","6","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","0","1","4","1","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","18","1","1","0","0"
"109","D","Okore, Jores - AVL","FA","@NEW Sat 5:30PM","245.83","245.83","1","1","90","0","0","0","0","0","0","0","0","3","2","0","9","0","1","0","0","0","0","0","0","0","42","35","83.3","0","0","0","0","0","0","0","2","0","2","0","9","5","1","1","0","0","1","6","3","1","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","8","8","0","0","1","0"
"110","M","Gosling, Dan - BOUR","FA","@WBA Sat 3:00PM","244.84","244.84","1","1","90","0","0","2","0","0","0","0","0","5","5","0","11","1","2","0","0","0","0","0","0","0","37","31","83.8","12","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","7","8","0","1","1","0","0","0","0","11","0","0","0","0","0","0","0","1","0","11","0","1","0","0"
"111","D","Daniels, Charlie - BOUR","FA","@WBA Sat 3:00PM","244.75","244.75","1","1","90","0","0","0","0","0","0","0","0","2","2","0","16","1","0","0","0","0","1","0","0","0","40","30","75.0","7","1","0","1","0","0","0","1","0","0","0","3","2","0","0","0","0","0","3","1","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"112","M","Gueye, Idrissa - AVL","FA","@NEW Sat 5:30PM","243.92","243.92","1","1","78","0","0","1","3","0","0.0","0","1","3","2","0","9","0","1","0","0","0","0","0","0","0","48","44","91.7","14","1","0","1","0","0","1","0","0","4","0","0","0","2","0","0","0","0","5","4","1","0","0","0","0","0","0","9","0","1","0","0","0","0","0","2","0","5","0","0","1","0"
"113","D","Evans, Jonny - WBA","FA","BOUR Sat 3:00PM","243.69","243.69","1","1","90","0","0","0","0","0","0","0","0","2","1","0","12","1","0","0","0","0","0","0","0","0","35","24","68.6","4","0","0","0","0","0","0","0","0","5","1","2","2","3","3","0","1","2","6","5","1","1","0","0","0","0","0","12","0","0","0","0","0","0","0","2","0","28","0","0","0","1"
"114","M","Coutinho, Philippe - LIV","FA","@WAT Sun 1:30PM","242.52","242.52","1","1","72","0","0","2","4","3","0.8","0","0","1","1","0","14","0","0","0","0","0","0","0","0","0","47","36","76.6","25","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","7","0","4","0","0","0","0","0","14","0","1","0","0","0","0","0","1","0","2","0","0","0","1"
"115","D","Francis, Simon - BOUR","FA","@WBA Sat 3:00PM","241.83","241.83","1","1","90","0","0","0","1","1","1.0","0","0","2","1","0","7","1","0","0","0","0","0","0","0","0","35","29","82.9","5","0","0","0","0","0","1","1","0","2","0","9","9","1","1","0","0","0","6","2","3","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"116","D","Mbemba, Chancel - NEW","WW","AVL Sat 5:30PM","241.54","241.54","1","1","90","0","0","0","1","1","1.0","0","0","1","1","0","13","0","1","0","0","0","0","0","0","0","26","14","53.8","0","0","0","0","0","0","0","0","0","5","0","10","8","0","0","0","0","0","4","3","2","2","0","0","0","0","0","15","0","0","0","0","0","0","0","1","20","20","0","1","0","0"
"117","D","Alderweireld, Toby - TOT","FA","@SOU Sat 3:00PM","239.76","239.76","1","1","90","0","0","0","1","0","0.0","0","0","2","1","0","10","0","0","0","0","0","0","0","0","0","41","31","75.6","6","1","1","0","0","0","0","0","0","1","1","8","5","0","0","0","0","1","4","1","2","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","8","8","0","0","1","0"
"118","D","Delaney, Damien - CRY","FA","@STK Sat 3:00PM","239.5","239.5","1","1","90","0","0","0","0","0","0","0","0","0","0","0","10","2","2","0","0","0","0","0","0","0","20","10","50.0","1","0","0","0","0","0","1","0","0","1","1","20","19","0","0","0","1","1","6","2","4","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","15","15","1","1","0","0"
"119","M","Morrison, James - WBA","FA","BOUR Sat 3:00PM","238.84","238.84","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","9","0","1","0","0","0","0","0","0","0","37","31","83.8","5","0","0","0","0","0","0","1","0","3","0","1","1","1","1","0","0","1","5","4","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","2","0","28","0","0","0","1"
"120","F","Ighalo, Odion - WAT","FA","LIV Sun 1:30PM","238.52","238.52","1","1","90","1","0","0","6","5","0.8","0","1","3","3","0","18","1","0","0","0","0","0","0","0","1","22","15","68.2","5","1","0","1","0","0","0","0","0","1","0","2","1","4","4","0","0","0","7","2","0","0","0","2","1","0","0","19","0","0","0","0","0","0","0","0","0","14","1","1","0","0"
"121","D","Coates, Sebastián - SUN","FA","@CHE Sat 3:00PM","237.79","237.79","1","1","90","0","0","0","0","0","0","0","0","3","2","0","8","0","0","0","0","0","0","0","0","0","34","27","79.4","2","0","0","0","0","0","0","0","0","2","0","5","3","1","1","0","0","2","6","6","2","4","0","0","0","0","0","10","0","0","0","0","0","0","0","1","13","13","0","0","1","0"
"122","D","Taylor, Neil - SWA","FA","WHU Sun 4:00PM","236.89","236.89","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","3","2","1","0","0","0","0","0","0","37","33","89.2","9","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","3","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","2","13","13","0","0","1","0"
"123","M","Colback, Jack - NEW","FA","AVL Sat 5:30PM","236.76","236.76","1","1","90","0","0","0","0","0","0","0","0","3","2","0","10","2","4","1","0","0","1","0","0","0","34","26","76.5","6","2","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","1","9","2","2","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","20","0","1","0","0"
"124","M","Fletcher, Darren - WBA","FA","BOUR Sat 3:00PM","236.74","236.74","1","1","90","0","0","0","0","0","0","0","0","0","0","0","14","1","1","0","0","0","0","0","0","0","34","25","73.5","6","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","4","7","3","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","28","0","0","0","1"
"125","D","Zouma, Kurt - CHE","FA","SUN Sat 3:00PM","235.73","235.73","1","1","90","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","41","30","73.2","1","0","0","0","0","0","0","0","0","2","0","9","8","0","0","0","1","0","4","1","4","0","0","0","0","0","0","12","0","0","0","0","0","0","0","2","9","9","0","0","1","0"
"126","F","Benteke, Christian - LIV","FA","@WAT Sun 1:30PM","235.7","235.7","1","1","90","0","0","2","6","0","0.0","0","2","0","0","0","13","1","3","0","0","0","0","0","0","0","33","23","69.7","12","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","9","5","6","3","1","0","0","0","0","13","0","0","0","0","0","0","0","2","0","4","0","0","0","1"
"127","M","Zaha, Wilfried - CRY","FA","@STK Sat 3:00PM","235.64","235.64","1","1","90","0","0","1","3","0","0.0","0","1","3","2","0","17","0","2","0","0","0","0","0","0","1","22","14","63.6","8","3","0","3","0","0","2","0","0","0","0","2","2","6","5","0","0","0","10","2","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","15","1","1","0","0"
"128","D","Lovren, Dejan - LIV","FA","@WAT Sun 1:30PM","234.91","234.91","1","1","79","0","0","1","1","0","0.0","0","1","2","2","0","6","0","0","0","0","0","0","0","0","0","54","49","90.7","5","0","0","0","0","0","1","1","0","3","0","2","1","0","0","0","2","0","5","0","3","0","0","0","0","0","0","7","0","1","0","0","0","0","0","2","3","3","0","0","0","1"
"129","M","Surman, Andrew - BOUR","FA","@WBA Sat 3:00PM","234.89","234.89","1","1","90","0","0","0","0","0","0","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","44","39","88.6","7","0","0","0","0","0","0","0","0","1","0","4","3","1","1","0","0","0","4","6","2","4","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","11","0","1","0","0"
"130","M","Jurado - WAT","WW","LIV Sun 1:30PM","234.81","234.81","1","1","76","0","0","1","1","0","0.0","1","0","4","3","0","12","0","1","0","0","0","0","0","0","0","48","39","81.3","11","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","6","1","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","10","1","1","0","0"
"131","F","Lukaku, Romelu - EVE","FA","LEIC Sat 3:00PM","234.06","234.06","1","1","90","1","0","2","5","1","0.2","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","35","30","85.7","10","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","4","1","2","1","1","1","0","0","13","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"132","D","Fuchs, Christian - LEIC","FA","@EVE Sat 3:00PM","233.59","233.59","1","1","90","0","0","0","0","0","0","0","0","3","2","0","19","0","0","0","0","0","0","0","0","0","27","16","59.3","4","1","0","1","0","0","0","1","0","4","0","4","3","0","0","0","2","1","5","2","2","1","0","0","0","0","0","20","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"133","D","Simpson, Danny - LEIC","FA","@EVE Sat 3:00PM","233.52","233.52","1","1","90","0","0","0","0","0","0","0","0","2","2","0","18","1","0","0","0","0","0","0","0","0","21","11","52.4","2","1","0","1","0","0","0","1","0","4","1","7","5","0","0","0","2","0","6","5","4","4","0","0","0","0","0","20","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"134","M","Barkley, Ross - EVE","FA","LEIC Sat 3:00PM","232.91","232.91","1","1","76","0","0","2","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","53","48","90.6","11","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","0","1","3","2","2","0","0","0","0","0","0","8","0","1","0","0","0","0","0","1","0","8","0","0","0","1"
"135","D","Bacuna, Leandro - AVL","FA","@NEW Sat 5:30PM","232.84","232.84","1","1","90","0","0","0","2","0","0.0","0","0","0","0","0","9","1","1","0","0","0","0","0","0","0","44","37","84.1","7","2","1","1","0","0","0","1","0","1","0","1","0","0","0","0","2","0","1","2","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","2","8","8","0","0","1","0"
"136","D","Souaré, Pape - CRY","FA","@STK Sat 3:00PM","231.59","231.59","1","1","90","0","0","0","0","0","0","0","0","0","0","0","18","1","1","0","0","0","0","0","0","0","27","16","59.3","4","1","0","1","0","0","0","1","0","0","0","4","2","2","1","0","0","0","2","3","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","15","15","1","1","0","0"
"137","M,F","Toivonen, Ola - SUN","WW","@CHE Sat 3:00PM","228.68","228.68","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","14","1","0","0","0","0","0","0","0","0","40","27","67.5","6","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","6","2","5","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","13","0","0","1","0"
"138","M","Lallana, Adam - LIV","FA","@WAT Sun 1:30PM","226.85","226.85","1","1","86","0","1","3","1","1","1.0","0","0","1","1","0","11","0","2","0","0","0","0","0","0","1","34","29","85.3","14","5","2","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","0","1","0","1","1","0","0","0","11","0","1","0","0","0","0","0","2","0","3","0","0","0","1"
"139","M","Anita, Vurnon - NEW","FA","AVL Sat 5:30PM","226.81","226.81","1","1","89","0","0","0","0","0","0","0","0","4","3","0","10","3","2","0","0","0","0","0","0","0","32","26","81.3","5","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","6","5","1","1","0","0","0","0","0","10","0","1","0","0","0","0","0","1","0","20","0","1","0","0"
"140","D","Olsson, Jonas - WBA","FA","BOUR Sat 3:00PM","226.58","226.58","1","1","90","1","0","0","1","1","1.0","0","0","0","0","0","5","2","1","0","0","0","0","0","0","1","12","7","58.3","2","0","0","0","0","0","0","0","0","2","1","11","10","0","0","0","0","2","2","3","1","1","0","0","0","0","0","6","0","0","0","0","0","0","0","2","28","28","0","0","0","1"
"141","D","Smith, Adam - BOUR","FA","@WBA Sat 3:00PM","225.89","225.89","1","1","90","0","0","0","0","0","0","0","0","5","4","0","6","4","3","0","0","0","0","0","0","0","19","17","89.5","5","3","1","2","0","0","0","1","0","3","1","6","4","1","1","0","0","0","10","5","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"142","F","Martial, Anthony - MUN","WW","NOR Sat 3:00PM","223.86","223.86","1","1","90","0","0","0","2","0","0.0","0","0","0","0","0","16","0","2","0","0","0","0","0","0","0","14","12","85.7","4","2","0","2","0","0","1","0","0","0","0","0","0","10","3","0","0","0","7","17","2","6","0","1","0","0","0","16","0","0","0","0","0","0","0","2","0","11","0","0","1","0"
"143","M","McArthur, James - CRY","FA","@STK Sat 3:00PM","223.81","223.81","1","1","90","0","0","1","0","0","0","0","0","3","2","0","9","3","1","0","0","0","0","0","0","0","32","26","81.3","1","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","1","7","9","3","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","15","1","1","0","0"
"144","M","Fellaini, Marouane - MUN","FA","NOR Sat 3:00PM","223.46","223.46","1","1","74","1","0","0","5","3","0.6","0","2","2","2","0","6","4","2","0","0","0","0","0","0","0","29","25","86.2","5","0","0","0","0","0","2","0","0","0","0","2","2","2","2","0","1","0","8","9","2","4","0","1","1","0","0","6","0","1","0","0","0","0","0","2","0","10","0","0","1","0"
"145","D","Vertonghen, Jan - TOT","FA","@SOU Sat 3:00PM","220.82","220.82","1","1","90","0","0","0","0","0","0","0","0","2","2","0","7","0","2","0","0","0","0","0","0","0","40","33","82.5","1","0","0","0","0","0","0","1","0","1","0","6","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","2","8","8","0","0","1","0"
"146","M","Kouyaté, Cheikhou - WHU","FA","@SWA Sun 4:00PM","220.27","220.27","1","1","90","0","0","3","4","2","0.5","0","1","4","3","0","7","2","2","1","0","0","0","0","0","0","26","20","76.9","6","0","0","0","0","0","1","0","0","0","0","3","3","0","0","0","0","1","7","7","1","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","12","1","0","0","1"
