Team,Name,6S,A,A/90M,A/G,ABS,ACr,AFKG,AHW,AL,AOG,APKG,APL,APa,AR,ASOP,ASh,AW,BCC,BCM,BCS,BCr,BS,CC,CF,CF.1,CIB,CK,CS,CSD,CSF,CSLM,CSM,ClA,ClS,CoA,CoS,Cr,DL,DP,DPt,DW,FC,FC/G,FKG,FKM,FKS,FS,FS/G,G,G/90M,G/G,GA,GAD,GAF,GAIB,GAM,GAOB,GON,GP,GS,HB,HCA,HCS,HT,Int,IntB,L,Min,OO,Off,Off/90M,Off/G,PKA,PKD,PKF,PKG,PKGA,PKM,PKS,PL,PLC,Pa,Pc%,Pen,Player,Pos,Pt/90M,Pt/G,Pts,Pu,RC,RCR,SA,SB,SFTP,SOG,SOP,SYC,Sh,Sh/90M,Sh/G,ShA,ShA.1,ShG/90M,ShG/G,Sm,Sta,SubOff,SubOn,Sv,Sv%,SvIB,SvOB,T,TLM,Tk,TkW,W,YC
WAT,"Cathcart, Craig",0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,90,,0,0,0,0,0,,0,,0,,10,9,53,83,0,"Cathcart, Craig - WAT",D,0,0,0,,0,0,0,0,7,0,0,0,0,0,0,6,6,0,0,,FA,0,0,,,,,1,0,0,0,0,0
AVL,"Bacuna, Leandro",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4,1,3,2,1,3,0,0,5,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,,0,1,1,0,,,0,4,0,1,90,,1,1,1,0,0,,0,,0,,18,15,38,78.9,0,"Bacuna, Leandro - AVL",D,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,9,9,0,0,,FA,0,0,,,,,0,0,2,2,0,0
MCI,"Sterling, Raheem",0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,2,1,7,0,1,7,1,1,0,0,0,4,4,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,79,,0,0,0,0,0,,0,,0,,14,14,42,83.3,0,"Sterling, Raheem - MCI",F,0,0,0,,0,0,0,1,20,0,0,0,2,2.3,2,0,5,0,0,,FA,1,0,,,,,0,0,1,1,1,0
EVE,"Barry, Gareth",0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,4,2,1,0,0,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,1,0,90,,0,0,0,0,0,,0,,0,,10,8,44,86.4,0,"Barry, Gareth - EVE",M,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,0,17,0,0,,FA,0,0,,,,,0,0,2,2,1,0
CHE,Diego Costa,0,0,0,0,0,0,0,0,4,0,0,0,21,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,9,0,2,8,2,2,0,0,0,5,5,0,0,0,3,0,3,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,16,16,27,77.8,0,Diego Costa - CHE,F,0,0,0,,0,0,0,0,10,0,1,0,1,1,1,0,18,0,0,,FA,0,0,,,,,0,0,2,1,0,0
AVL,"Ayew, Jordan",0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,16,0,8,8,5,5,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,16,16,25,80,0,"Ayew, Jordan - AVL",F,0,0,0,,0,0,0,0,7,0,0,0,1,1,1,0,9,0,0,,WW,0,0,,,,,0,0,2,2,0,1
NEW,"Mbemba, Chancel",0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,1,9,1,1,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,11,10,30,73.3,0,"Mbemba, Chancel - NEW",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,19,19,0,0,,WW,0,0,,,,,0,0,8,5,0,0
WBA,"Brunt, Chris",0,0,0,0,0,1,0,0,1,0,0,0,21,0,0,0,1,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,2,1,0,0,2,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,15,14,31,67.7,0,"Brunt, Chris - WBA",M,0,0,0,,0,0,0,0,6,0,0,0,1,1,1,16,16,0,0,,FA,0,0,,,,,1,0,3,3,0,0
ARS,"BellerÌ_n, HÌ©ctor",0,0,0,0,0,1,0,0,1,0,0,0,24,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,4,2,1,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,1,1,0,90,,0,0,0,0,0,,0,,0,,10,10,29,82.8,0,"BellerÌ_n, HÌ©ctor - ARS",D,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,11,11,0,0,,FA,0,0,,,,,0,0,5,3,1,0
NEW,"Haidara, Massadio",0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,2,0,1,0,1,10,1,1,0,0,0,4,4,0,0,0,2,2,0,,0,,0,1,1,0,,,0,2,1,1,90,,0,0,0,0,0,,0,,0,,8,6,31,87.1,0,"Haidara, Massadio - NEW",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,19,19,0,0,,FA,0,0,,,,,0,0,2,2,0,0
CRY,"Wickham, Connor",0,0,0,0,0,0,0,0,7,0,0,0,20,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,3,5,3,3,0,0,0,0,0,0,0,0,2,0,2,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,13,13,29,69,0,"Wickham, Connor - CRY",F,0,0,0,,0,0,0,0,9,0,1,0,2,2,2,0,21,0,0,,FA,0,0,,,,,0,0,1,1,0,0
ARS,"Mertesacker, Per",0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,1,1,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,3,3,47,93.6,0,"Mertesacker, Per - ARS",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,11,11,0,0,,FA,0,0,,,,,0,0,0,0,1,0
NOR,"Bassong, Sebastien",0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,16,0,0,0,3,0,5,9,2,2,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,4,2,0,90,,0,0,0,0,0,,0,,0,,5,4,29,89.7,0,"Bassong, Sebastien - NOR",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,6,6,0,0,,FA,0,0,,,,,0,0,2,1,1,1
MUN,"Depay, Memphis",0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,1,0,0,1,0,0,0,0,3,1,0,3,1,0,0,0,1,0,0,2,1,4,3,0,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,82,,0,0,0,0,0,,0,,0,,15,15,35,80,0,"Depay, Memphis - MUN",F,0,0,0,,0,0,0.1,3,12,1,0,0,7,7.7,7,0,5,1.1,1,,FA,1,0,,,,,0,0,1,1,1,0
STK,"Johnson, Glen",0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,3,1,0,90,,0,0,0,0,0,,0,,0,,12,12,38,86.8,0,"Johnson, Glen - STK",D,0,0,0,,0,0,0,0,7,0,0,0,0,0,0,13,13,0,0,,WW,0,0,,,,,1,0,0,0,0,0
SOU,"PellÌ¬, Graziano",0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,1,1,8,0,6,7,3,3,0,0,0,2,2,0,0,0,3,0,3,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,13,13,27,74.1,0,"PellÌ¬, Graziano - SOU",F,0,0,0,,0,0,0.1,2,8,1,0,0,7,7,7,0,10,1,1,,FA,0,0,,,,,0,0,0,0,0,1
MUN,"Smalling, Chris",0,0,0,0,0,0,0,0,3,0,0,0,33,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,10,6,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,1,0,90,,0,0,0,0,0,,0,,0,,11,7,40,82.5,0,"Smalling, Chris - MUN",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,,FA,0,0,,,,,0,0,0,0,1,0
NEW,"Colback, Jack",0,0,0,0,0,1,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,1,0,3,2,0,4,0,0,0,0,0,0,0,0,0,4,4,0,1,4,1,1,0,0,0,2,2,0,0,0,2,0,0,,2,,0,1,1,0,,,0,2,0,1,90,,0,0,0,0,0,,0,,0,,8,8,35,91.4,0,"Colback, Jack - NEW",M,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,19,0,0,,FA,0,0,,,,,0,0,2,2,0,0
LEIC,"Vardy, Jamie",0,0,0,0,0,1,0,0,12,0,0,0,15,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,14,0,4,11,1,1,0,0,0,2,2,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,11,11,22,68.2,0,"Vardy, Jamie - LEIC",F,0,0,0,,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,,FA,0,0,,,,,0,0,3,3,1,1
CRY,"Delaney, Damien",0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,10,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,1,1,1,0,,,0,2,1,1,90,,0,0,0,0,0,,0,,0,,3,2,26,92.3,0,"Delaney, Damien - CRY",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,21,21,0,0,,FA,0,0,,,,,0,0,0,0,0,0
SWA,"Montero, Jefferson",0,1,1.2,1,0,2,0,0,1,0,0,0,18,0,0,4,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,1,0,0,10,1,5,13,0,1,7,1,1,0,0,0,4,4,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,77,,0,0,0,0,0,,0,,0,,18,18,22,81.8,0,"Montero, Jefferson - SWA",M,1.2,1,1,,0,0,0,0,8,0,1,0,1,1.2,1,0,4,0,0,,FA,1,0,,,,,0,0,2,2,1,0
SWA,"Sigurdsson, Gylfi",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,86,,0,0,0,0,0,,0,,0,,10,10,42,83.3,0,"Sigurdsson, Gylfi - SWA",M,0,0,0,,0,0,0.2,2,11,1,1,0,5,5.2,5,0,4,1,1,,FA,1,0,,,,,0,0,4,3,1,0
TOT,"Chadli, Nacer",0,0,0,0,0,1,0,0,1,0,0,0,28,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,7,0,4,2,4,4,0,0,0,0,0,1,1,1,2,0,0,,2,,0,1,1,0,,,0,0,0,0,90,,2,2,2,0,0,,0,,0,,9,8,32,87.5,0,"Chadli, Nacer - TOT",M,1,1,1,,0,0,1,0,7,1,0,0,1,1,1,0,15,1,1,,FA,0,0,,,,,1,0,0,0,0,0
MCI,"Mangala, Eliaquim",0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,4,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,5,4,0,0,0,4,0,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,6,5,35,85.7,0,"Mangala, Eliaquim - MCI",D,0,0,0,,0,0,0,0,3,0,0,0,1,1,1,10,10,0,0,,FA,0,0,,,,,0,0,1,1,1,1
LEIC,"Mahrez, Riyad",0,0,0,0,0,2,0,0,1,0,0,0,12,0,0,2,0,1,0,0,1,0,0,3,2,0,2,0,0,0,0,0,0,0,5,4,5,9,0,0,10,0,0,0,0,1,3,3,1,1.1,1,1,0,0,,1,,0,1,1,0,,,0,2,0,0,82,,0,0,0,0,0,,0,,0,,16,16,17,70.6,0,"Mahrez, Riyad - LEIC",M,1.1,1,1,,0,0,0.7,0,4,2,0,0,3,3.3,3,0,10,2.2,2,,FA,1,0,,,,,0,0,3,2,1,0
LEIC,"Drinkwater, Daniel",0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,4,0,0,0,8,0,3,5,3,3,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,2,0,0,90,,0,0,0,0,0,,0,,0,,10,9,32,81.3,0,"Drinkwater, Daniel - LEIC",M,0,0,0,,0,0,0,0,9,0,0,0,1,1,1,0,10,0,0,,FA,0,0,,,,,0,0,2,2,1,0
WBA,"Yacob, Claudio",0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4,0,0,0,4,0,1,10,1,1,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,1,0,90,,0,0,0,0,0,,0,,0,,10,10,32,75,0,"Yacob, Claudio - WBA",M,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,,FA,0,0,,,,,1,0,5,3,0,0
MCI,"Sagna, Bacary",0,0,0,0,0,1,0,0,4,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,12,11,35,77.1,0,"Sagna, Bacary - MCI",D,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,10,10,0,0,,FA,0,0,,,,,0,0,1,1,1,0
CRY,"Zaha, Wilfried",0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,8,2,7,11,0,2,5,2,2,0,0,0,2,2,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,1,76,,0,0,0,0,0,,0,,0,,21,21,19,73.7,0,"Zaha, Wilfried - CRY",M,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,19,0,0,,FA,1,0,,,,,0,0,1,0,0,0
NEW,"Anita, Vurnon",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,4,0,1,90,,0,0,0,0,0,,0,,0,,9,9,41,85.4,0,"Anita, Vurnon - NEW",M,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,,FA,0,0,,,,,0,0,1,1,0,0
TOT,"Mason, Ryan",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,2,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,1,0,69,,0,0,0,0,0,,0,,0,,12,12,48,83.3,0,"Mason, Ryan - TOT",M,0,0,0,,0,0,0.3,1,1,1,0,0,3,3.9,3,0,10,1.3,1,,FA,1,0,,,,,1,0,2,0,0,0
CHE,"Cahill, Gary",0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,,0,,0,1,1,0,,,0,2,0,1,90,,0,0,0,0,0,,0,,0,,7,7,29,79.3,0,"Cahill, Gary - CHE",D,0,0,0,,0,0,0,0,2,0,0,0,1,1,1,18,18,0,0,,FA,0,0,,,,,0,0,0,0,0,0
BOUR,"Elphick, Tommy",0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,3,2,3,3,0,0,0,1,1,0,0,0,1,1,0,,0,,0,1,1,0,,,0,3,0,1,90,,0,0,0,0,0,,0,,0,,11,9,24,66.7,0,"Elphick, Tommy - BOUR",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,18,18,0,0,,FA,0,0,,,,,0,0,0,0,0,0
WAT,"PrÌ_dl, Sebastian",0,0,0,0,0,1,0,0,2,0,0,0,36,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,4,0,0,1,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,5,0,0,90,,0,0,0,0,0,,0,,0,,3,3,39,92.3,0,"PrÌ_dl, Sebastian - WAT",D,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,,FA,0,0,,,,,1,0,0,0,0,0
EVE,"Stones, John",0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,3,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,1,0,90,,0,0,0,0,0,,0,,0,,6,5,31,83.9,0,"Stones, John - EVE",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,17,17,0,0,,FA,0,0,,,,,0,0,2,2,1,0
WBA,"Dawson, Craig",0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,6,6,0,0,2,3,0,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,5,0,0,90,,0,0,0,0,0,,0,,0,,10,10,18,77.8,0,"Dawson, Craig - WBA",D,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,16,16,0,0,,FA,0,0,,,,,1,0,2,1,0,0
NEW,"Coloccini, Fabricio",0,0,0,0,0,0,0,0,2,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,6,4,31,93.5,0,"Coloccini, Fabricio - NEW",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,19,19,0,0,,FA,0,0,,,,,0,0,2,2,0,0
WBA,"Fletcher, Darren",0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,4,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,15,15,32,56.3,0,"Fletcher, Darren - WBA",M,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,,FA,0,0,,,,,1,0,1,1,0,0
WAT,"Deeney, Troy",0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,4,5,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,2,2,0,0,4,7,0,1,6,1,1,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,13,13,20,75,0,"Deeney, Troy - WAT",F,0,0,0,,0,0,0.3,1,9,1,0,0,4,4,4,0,6,1,1,,FA,0,0,,,,,1,0,0,0,0,0
MUN,"Rooney, Wayne",0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,90,,3,3,3,0,0,,0,,0,,13,13,36,77.8,0,"Rooney, Wayne - MUN",F,0,0,0,,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,,FA,0,0,,,,,0,0,0,0,1,0
EVE,"Galloway, Brendan",0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,6,0,1,5,1,1,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,88,,0,0,0,0,0,,0,,0,,14,14,17,76.5,0,"Galloway, Brendan - EVE",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,16,16,0,0,,FA,1,0,,,,,0,0,3,1,1,0
SOU,"Targett, Matt",0,0,0,0,0,1,0,0,2,0,0,0,21,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,0,0,5,5,0,4,1,1,1,0,0,0,0,0,0,0,0,3,3,0,,0,,0,1,1,0,,,0,1,0,1,90,,0,0,0,0,0,,0,,0,,11,11,24,87.5,0,"Targett, Matt - SOU",D,0,0,0,,0,0,1,0,5,1,0,0,1,1,1,10,10,1,1,,FA,0,0,,,,,0,0,0,0,0,1
WBA,"Berahino, Saido",0,0,0,0,0,1,0,0,2,0,0,0,15,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,4,3,1,11,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,89,,0,0,0,0,0,,0,,0,,14,14,17,88.2,0,"Berahino, Saido - WBA",F,0,0,0,,0,0,0,0,5,0,0,0,2,2,2,0,16,0,0,,FA,1,0,,,,,1,0,1,1,0,0
WBA,"Olsson, Jonas",0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,13,7,0,0,0,4,0,5,6,2,2,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,9,3,15,80,0,"Olsson, Jonas - WBA",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,16,16,0,0,,FA,0,0,,,,,1,0,1,0,0,1
CRY,"McArthur, James",0,1,1.1,1,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,1,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,2,1,1,80,,0,0,0,0,0,,0,,0,,4,4,38,92.1,0,"McArthur, James - CRY",M,1.1,1,1,,0,0,0,0,11,0,0,0,0,0,0,0,19,0,0,,FA,1,0,,,,,0,0,1,0,0,1
ARS,"Giroud, Olivier",0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,,0,,0,1,1,0,,,0,0,0,0,90,,1,1,1,0,0,,0,,0,,15,14,24,58.3,0,"Giroud, Olivier - ARS",F,1,1,1,,0,0,0.3,1,5,1,0,0,3,3,3,0,11,1,1,,FA,0,0,,,,,0,0,0,0,1,0
LEIC,"Albrighton, Marc",0,1,1,1,0,2,0,0,1,0,0,0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,1,3,6,0,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,13,13,23,60.9,0,"Albrighton, Marc - LEIC",M,1,1,1,,0,0,0,1,9,0,0,0,2,2,2,0,10,0,0,,FA,0,0,,,,,0,0,2,2,1,0
NOR,"Hoolahan, Wes",0,2,2.9,2,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,62,,0,0,0,0,0,,0,,0,,14,14,39,87.2,0,"Hoolahan, Wes - NOR",M,2.9,2,2,,0,0,0,0,16,0,0,0,0,0,0,0,5,0,0,,FA,1,0,,,,,0,0,0,0,1,0
STK,"Diouf, Mame Biram",0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,1,5,1,1,0,0,0,0,0,1,1,1,2,0,2,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,14,13,18,44.4,0,"Diouf, Mame Biram - STK",F,1,1,1,,0,0,1,0,2,5,0,0,5,5,5,0,13,5,5,,FA,0,0,,,,,1,0,2,1,0,0
NOR,"Martin, Russell",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,6,6,27,77.8,0,"Martin, Russell - NOR",D,1,1,1,,0,0,1,0,2,1,0,0,1,1,1,6,6,1,1,,FA,0,0,,,,,0,0,1,1,1,0
WAT,"Ighalo, Odion",0,0,0,0,0,0,0,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,15,0,2,5,2,2,0,0,0,3,3,0,0,0,0,0,0,,0,,0,1,1,1,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,8,8,18,88.9,0,"Ighalo, Odion - WAT",F,0,0,0,,0,0,0.3,1,5,2,0,0,6,6,6,0,6,2,2,,FA,0,0,,,,,1,0,2,1,0,0
MCI,"AgÌ_ero, Sergio",0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,4,1,8,0,2,5,2,2,0,0,0,1,1,1,1.1,1,0,0,0,,0,,0,1,1,0,,,0,0,0,0,83,,1,1.1,1,0,0,,0,,0,,6,6,19,94.7,0,"AgÌ_ero, Sergio - MCI",F,1.1,1,1,,0,0,0.6,1,10,4,0,0,7,7.6,7,0,6,4.3,4,,FA,1,0,,,,,0,0,0,0,1,0
