Team,Name,6S,A,A/90M,A/G,ABS,ACr,AFKG,AHW,AL,AOG,APKG,APL,APa,AR,ASOP,ASh,AW,BCC,BCM,BCS,BCr,BS,CC,CF,CF.1,CIB,CK,CS,CSD,CSF,CSLM,CSM,ClA,ClS,CoA,CoS,Cr,DL,DP,DPt,DW,FC,FC/G,FKG,FKM,FKS,FS,FS/G,G,G/90M,G/G,GA,GAD,GAF,GAIB,GAM,GAOB,GON,GP,GS,HB,HCA,HCS,HT,Int,IntB,L,Min,OO,Off,Off/90M,Off/G,PKA,PKD,PKF,PKG,PKGA,PKM,PKS,PL,PLC,Pa,Pc%,Pen,Player,Pos,Pt/90M,Pt/G,Pts,Pu,RC,RCR,SA,SB,SFTP,SOG,SOP,SYC,Sh,Sh/90M,Sh/G,ShA,ShA.1,ShG/90M,ShG/G,Sm,Sta,SubOff,SubOn,Sv,Sv%,SvIB,SvOB,T,TLM,Tk,TkW,W,YC
LEIC,"Mahrez, Riyad",0.0,0,0.0,0.0,0,0.0,0,0,3,0,0,0,12,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,0.0,9,0,0.0,5,0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,1,0.0,0.0,,1.0,,0,1,1,0.0,,,0.0,1,0,1,80,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,19.0,19.0,22,54.5,0,"Mahrez, Riyad - LEIC",M,0.0,0.0,0.0,,0,0,1.0,0.0,6,1.0,0.0,0,1.0,1.1,1.0,0,23,1.1,1.0,,FA,1,0,,,,,0,0.0,2.0,2.0,0,0
MCI,"Bony, Wilfried",0.0,0,0.0,0.0,0,0.0,0,0,4,0,0,0,22,0.0,0,1,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,9,0,1.0,6,1,1.0,0.0,0.0,0.0,2,2.0,1,1.0,1.0,1,0.0,1.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,1.0,1.0,1.0,1.0,0,,0.0,,1.0,,6.0,6.0,24,91.7,0,"Bony, Wilfried - MCI",F,1.0,1.0,1.0,,0,0,0.3,2.0,8,2.0,0.0,0,6.0,6.0,6.0,0,11,2.0,2.0,,FA,0,0,,,,,0,0.0,0.0,0.0,1,0
SOU,"Long, Shane",0.0,0,0.0,0.0,0,0.0,0,0,8,0,0,0,13,0.0,0,1,4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,12,0,6.0,5,3,3.0,0.0,0.0,0.0,1,1.0,2,2.0,2.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,4.0,4.0,4.0,0.0,0,,0.0,,0.0,,10.0,10.0,20,65.0,0,"Long, Shane - SOU",F,2.0,2.0,2.0,,0,0,0.5,0.0,6,2.0,1.0,0,4.0,4.0,4.0,0,8,2.0,2.0,,FA,0,0,,,,,0,0.0,0.0,0.0,1,1
ARS,"Giroud, Olivier",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,20,0.0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,4,0,0.0,8,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,4,0.0,4.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,12.0,12.0,28,71.4,0,"Giroud, Olivier - ARS",F,0.0,0.0,0.0,,0,0,0.3,0.0,5,1.0,0.0,0,3.0,3.0,3.0,0,14,1.0,1.0,,FA,0,0,,,,,0,0.0,0.0,0.0,0,0
MUN,"Carrick, Michael",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,31,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0,0.0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2,0.0,0.0,,2.0,,0,1,1,0.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,10.0,10.0,40,77.5,0,"Carrick, Michael - MUN",M,0.0,0.0,0.0,,0,0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,0,13,0.0,0.0,,FA,0,0,,,,,0,0.0,2.0,1.0,0,0
WAT,"Ighalo, Odion",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,17,0.0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,3.0,1.0,0.0,9,0,3.0,6,3,3.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,2,0.0,2.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,11.0,10.0,18,94.4,0,"Ighalo, Odion - WAT",F,1.0,1.0,1.0,,0,0,0.2,1.0,4,1.0,0.0,0,5.0,5.0,5.0,0,17,1.0,1.0,,FA,0,0,,,,,1,0.0,3.0,2.0,0,0
ARS,"Flamini, Mathieu",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,43,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,3,0,1.0,3,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,3,0.0,0.0,,3.0,,0,1,1,0.0,,,0.0,2,0,1,73,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,7.0,7.0,49,87.8,0,"Flamini, Mathieu - ARS",M,0.0,0.0,0.0,,0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0.0,0,8,0.0,0.0,,FA,1,0,,,,,0,0.0,2.0,2.0,0,0
SOU,Cuco Martina,0.0,0,0.0,0.0,0,1.0,0,0,1,0,0,0,13,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2,1,0.0,0.0,1.0,2,0,0.0,5,0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,1.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,18.0,17.0,23,56.5,0,Cuco Martina - SOU,D,1.0,1.0,1.0,,0,0,1.0,0.0,1,1.0,0.0,0,1.0,1.0,1.0,8,8,1.0,1.0,,FA,0,0,,,,,0,0.0,4.0,2.0,1,0
SWA,"Britton, Leon",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,39,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1,0,0.0,6,0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,89,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,4.0,4.0,42,92.9,0,"Britton, Leon - SWA",M,0.0,0.0,0.0,,0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0,9,0.0,0.0,,FA,1,0,,,,,0,0.0,5.0,3.0,1,0
STK,"Cameron, Geoff",0.0,0,0.0,0.0,0,0.0,0,0,2,0,0,0,24,0.0,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,2,1,1.0,1.0,1.0,3,0,1.0,6,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,75,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,16.0,15.0,36,66.7,0,"Cameron, Geoff - STK",D,0.0,0.0,0.0,,0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0,9,0.0,0.0,,FA,1,0,,,,,0,0.0,1.0,1.0,1,0
NOR,"Bassong, Sebastien",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,25,0.0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,2,1.0,1.0,0.0,2,0,1.0,3,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,3.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,7.0,31,80.6,0,"Bassong, Sebastien - NOR",D,0.0,0.0,0.0,,0,0,0.0,0.0,1,0.0,0.0,0,1.0,1.0,1.0,15,15,0.0,0.0,,FA,0,0,,,,,0,0.0,0.0,0.0,0,0
WBA,"Lambert, Rickie",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,22,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1,0,1.0,2,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,1.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,17.0,17.0,34,64.7,0,"Lambert, Rickie - WBA",F,0.0,0.0,0.0,,0,0,0.5,0.0,10,1.0,0.0,0,2.0,2.0,2.0,0,7,1.0,1.0,,FA,0,0,,,,,0,0.0,0.0,0.0,0,0
SUN,"Jones, Billy",0.0,0,0.0,0.0,0,0.0,0,0,3,0,0,0,13,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,1.0,7,0,4.0,6,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,4,4.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,7.0,16,81.3,0,"Jones, Billy - SUN",D,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,19,19,0.0,0.0,,FA,0,0,,,,,0,0.0,4.0,3.0,0,1
SOU,"Bertrand, Ryan",0.0,1,1.0,1.0,0,1.0,0,0,0,0,0,0,14,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,2,2,4.0,3.0,4.0,3,0,1.0,5,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,13.0,13.0,18,77.8,0,"Bertrand, Ryan - SOU",D,1.0,1.0,1.0,,0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0.0,8,8,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,1.0,1,0
SWA,"Ayew, André",0.0,0,0.0,0.0,0,0.0,0,0,2,0,0,0,28,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,4,0,0.0,5,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,10.0,10.0,32,87.5,0,"Ayew, André - SWA",M,0.0,0.0,0.0,,0,0,0.0,0.0,9,0.0,0.0,0,1.0,1.0,1.0,0,9,0.0,0.0,,FA,0,0,,,,,0,0.0,0.0,0.0,1,0
SUN,"Borini, Fabio",0.0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,19,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,3.0,3,0,0.0,4,0,0.0,0.0,0.0,0.0,2,2.0,1,1.0,1.0,4,0.0,4.0,,0.0,,0,1,1,0.0,,,0.0,2,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,8.0,22,86.4,0,"Borini, Fabio - SUN",F,1.0,1.0,1.0,,0,0,1.0,0.0,3,3.0,0.0,0,3.0,3.0,3.0,0,19,3.0,3.0,,FA,0,0,,,,,0,0.0,1.0,1.0,0,0
NOR,"Bennett, Ryan",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,20,0.0,0,0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,4,0.0,0.0,0.0,2,0,0.0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,3.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,10.0,7.0,26,76.9,0,"Bennett, Ryan - NOR",D,0.0,0.0,0.0,,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,15,15,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,0.0,0,0
WHU,"Collins, James",0.0,0,0.0,0.0,0,0.0,0,0,3,0,0,0,13,0.0,0,0,4,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,6,0.0,0.0,0.0,6,0,5.0,4,2,2.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,1,1.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,9.0,6.0,19,68.4,0,"Collins, James - WHU",D,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1.0,15,15,0.0,0.0,,FA,0,0,,,,,1,0.0,0.0,0.0,0,1
NEW,"Coloccini, Fabricio",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,14,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,0.0,0.0,7,0,2.0,5,2,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1,1.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,6.0,6.0,19,73.7,0,"Coloccini, Fabricio - NEW",D,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,20,20,0.0,0.0,,FA,0,0,,,,,0,0.0,3.0,3.0,0,0
WAT,Nyom,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,15,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,1.0,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2,2.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,13.0,12.0,21,71.4,0,Nyom - WAT,D,0.0,0.0,0.0,,0,0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,17,17,0.0,0.0,,WW,0,0,,,,,1,0.0,2.0,2.0,0,0
WHU,"Antonio, Michail",0.0,1,1.0,1.0,0,0.0,0,0,3,0,0,0,10,0.0,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,0.0,8,1,3.0,8,3,3.0,0.0,0.0,0.0,4,4.0,0,0.0,0.0,1,0.0,0.0,,1.0,,0,1,1,1.0,,,0.0,0,0,0,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,14.0,14.0,18,55.6,0,"Antonio, Michail - WHU",M,1.0,1.0,1.0,,0,0,0.0,0.0,3,0.0,0.0,0,1.0,1.0,1.0,0,15,0.0,0.0,,WW,0,0,,,,,1,0.0,0.0,0.0,0,0
NOR,"Odjidja-Ofoe, Vadis",0.0,0,0.0,0.0,0,2.0,0,0,1,0,0,0,27,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,3.0,4,0,1.0,3,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,2,0.0,0.0,,2.0,,0,1,1,0.0,,,0.0,0,0,1,73,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,7.0,7.0,32,84.4,0,"Odjidja-Ofoe, Vadis - NOR",M,0.0,0.0,0.0,,0,0,1.0,0.0,14,1.0,0.0,0,1.0,1.2,1.0,0,14,1.2,1.0,,WW,1,0,,,,,0,0.0,2.0,1.0,0,0
NOR,"Brady, Robbie",0.0,0,0.0,0.0,0,2.0,0,0,1,0,0,0,13,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,4.0,2,0,0.0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2,0.0,0.0,,2.0,,0,1,1,0.0,,,0.0,0,0,1,79,,2.0,2.3,2.0,0.0,0,,0.0,,0.0,,13.0,13.0,21,61.9,0,"Brady, Robbie - NOR",M,0.0,0.0,0.0,,0,0,0.3,0.0,8,1.0,0.0,0,3.0,3.4,3.0,0,14,1.1,1.0,,WW,1,0,,,,,0,0.0,2.0,2.0,0,0
EVE,"Lennon, Aaron",0.0,0,0.0,0.0,0,2.0,0,0,0,0,0,0,29,0.0,0,4,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,2.0,2.0,5.0,2,0,0.0,4,0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,69,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,10.0,10.0,30,96.7,0,"Lennon, Aaron - EVE",M,0.0,0.0,0.0,,0,0,1.0,0.0,13,1.0,0.0,0,1.0,1.3,1.0,0,4,1.3,1.0,,WW,1,0,,,,,0,0.0,1.0,1.0,1,0
SOU,"van Dijk, Virgil",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,30,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,2,0,2.0,1,2,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,6.0,4.0,34,88.2,0,"van Dijk, Virgil - SOU",D,0.0,0.0,0.0,,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,8,8,0.0,0.0,,WW,0,0,,,,,0,0.0,1.0,0.0,1,0
WBA,"Yacob, Claudio",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,25,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,5.0,8,2,2.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,1,0.0,0.0,,1.0,,0,1,1,0.0,,,0.0,4,1,1,81,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,7.0,7.0,30,83.3,0,"Yacob, Claudio - WBA",M,0.0,0.0,0.0,,0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0.0,0,7,0.0,0.0,,FA,1,0,,,,,0,0.0,4.0,2.0,0,1
STK,"Johnson, Glen",0.0,1,1.0,1.0,0,0.0,0,0,0,0,0,0,12,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2,2,1.0,1.0,0.0,0,0,0.0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,4,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,10.0,10.0,17,70.6,0,"Johnson, Glen - STK",D,1.0,1.0,1.0,,0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0.0,11,11,0.0,0.0,,WW,0,0,,,,,0,0.0,3.0,2.0,1,0
AVL,"Okore, Jores",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,23,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,3,1.0,1.0,0.0,0,0,0.0,4,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,1,1.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,3.0,26,88.5,0,"Okore, Jores - AVL",D,0.0,0.0,0.0,,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,10,10,0.0,0.0,,FA,0,0,,,,,1,0.0,0.0,0.0,0,0
ARS,"Walcott, Theo",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,17,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,1.0,8,0,1.0,3,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,3,0.0,0.0,,3.0,,0,1,1,0.0,,,0.0,1,0,1,78,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,13.0,13.0,21,81.0,0,"Walcott, Theo - ARS",F,0.0,0.0,0.0,,0,0,0.5,0.0,7,1.0,0.0,0,2.0,2.3,2.0,0,9,1.2,1.0,,FA,1,0,,,,,0,0.0,1.0,0.0,0,0
AVL,Carles Gil,0.0,0,0.0,0.0,0,2.0,0,0,0,0,0,0,26,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,5.0,4,0,0.0,4,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,1,0.0,0.0,,1.0,,0,1,0,0.0,,,0.0,0,0,0,52,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,12.0,12.0,28,92.9,0,Carles Gil - AVL,M,0.0,0.0,0.0,,0,0,0.0,0.0,12,0.0,0.0,0,1.0,1.7,1.0,0,8,0.0,0.0,,FA,0,1,,,,,0,0.0,2.0,2.0,0,0
CRY,"Ledley, Joe",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,22,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,3,3,1.0,1.0,0.0,2,0,0.0,6,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,74,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,8.0,29,75.9,0,"Ledley, Joe - CRY",M,0.0,0.0,0.0,,0,0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,0,9,0.0,0.0,,FA,1,0,,,,,1,0.0,2.0,2.0,0,0
NOR,"Mulumbu, Youssouf",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,27,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,1.0,5,0,2.0,2,2,2.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,2,0.0,0.0,,2.0,,0,1,1,0.0,,,0.0,3,0,1,73,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,4.0,4.0,27,100.0,0,"Mulumbu, Youssouf - NOR",M,0.0,0.0,0.0,,0,0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0,14,0.0,0.0,,FA,1,0,,,,,0,0.0,1.0,1.0,0,0
BOUR,"Murray, Glenn",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,14,0.0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1,1,4.0,1.0,0.0,6,0,2.0,5,2,2.0,0.0,0.0,0.0,3,3.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,71,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,12.0,12.0,20,70.0,0,"Murray, Glenn - BOUR",F,0.0,0.0,0.0,,0,0,0.5,0.0,5,1.0,0.0,0,2.0,2.5,2.0,0,8,1.3,1.0,,FA,1,0,,,,,1,0.0,1.0,1.0,0,0
LIV,"Benteke, Christian",0.0,0,0.0,0.0,0,0.0,0,0,7,0,0,0,11,0.0,0,1,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0,2.0,8,2,2.0,0.0,0.0,0.0,2,2.0,1,1.7,1.0,0,0.0,0.0,,0.0,,0,1,0,0.0,,,0.0,0,0,0,52,,3.0,5.2,3.0,0.0,0,,0.0,,0.0,,15.0,15.0,21,52.4,0,"Benteke, Christian - LIV",F,1.7,1.0,1.0,,0,0,0.7,0.0,5,2.0,0.0,0,3.0,5.2,3.0,0,5,3.5,2.0,,FA,0,1,,,,,0,0.0,1.0,1.0,0,0
MCI,"Otamendi, Nicolás",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,32,0.0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,3,0,1.0,4,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,1,1.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,62,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,3.0,2.0,34,94.1,0,"Otamendi, Nicolás - MCI",D,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.5,1.0,9,9,0.0,0.0,,WW,1,0,,,,,0,0.0,2.0,0.0,1,0
SWA,"Cork, Jack",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,37,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1,0,0.0,5,0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,0,0.0,,,0.0,1,0,0,45,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,10.0,10.0,45,82.2,0,"Cork, Jack - SWA",M,0.0,0.0,0.0,,0,0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,0,6,0.0,0.0,,FA,0,1,,,,,0,0.0,2.0,2.0,0,0
