Team,Name,6S,A,A/90M,A/G,ABS,ACr,AFKG,AHW,AL,AOG,APKG,APL,APa,AR,ASOP,ASh,AW,BCC,BCM,BCS,BCr,BS,CC,CF,CF.1,CIB,CK,CS,CSD,CSF,CSLM,CSM,ClA,ClS,CoA,CoS,Cr,DL,DP,DPt,DW,FC,FC/G,FKG,FKM,FKS,FS,FS/G,G,G/90M,G/G,GA,GAD,GAF,GAIB,GAM,GAOB,GON,GP,GS,HB,HCA,HCS,HT,Int,IntB,L,Min,OO,Off,Off/90M,Off/G,PKA,PKD,PKF,PKG,PKGA,PKM,PKS,PL,PLC,Pa,Pc%,Pen,Player,Pos,Pt/90M,Pt/G,Pts,Pu,RC,RCR,SA,SB,SFTP,SOG,SOP,SYC,Sh,Sh/90M,Sh/G,ShA,ShA.1,ShG/90M,ShG/G,Sm,Sta,SubOff,SubOn,Sv,Sv%,SvIB,SvOB,T,TLM,Tk,TkW,W,YC
SWA,"Ayew, Andrթ",0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,1,6,1,1,0,0,0,3,3,1,1,1,2,0,0,,2,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,13,13,31,80.6,0,"Ayew, Andrթ - SWA",M,1,1,1,,0,0,1,0,7,3,0,0,3,3,3,0,12,3,3,,FA,0,0,,,,,1,0,2,2,0,0
AVL,"Bacuna, Leandro",0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,2,1,2,0,1,1,0,0,0,2,1,1,0,2,5,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,16,15,29,79.3,0,"Bacuna, Leandro - AVL",D,0,0,0,,0,0,0,1,7,0,0,0,1,1,1,11,11,0,0,,FA,0,0,,,,,0,0,3,2,1,1
LEIC,"Schlupp, Jeffrey ",0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,2,1,3,2,0,4,5,1,1,0,0,0,2,2,0,0,0,2,2,0,,0,,0,1,1,0,,,0,2,1,0,90,,0,0,0,0,0,,0,,0,,18,18,31,71,0,"Schlupp, Jeffrey - LEIC",M,0,0,0,,0,0,0,0,5,0,0,0,1,1,1,11,11,0,0,,FA,0,0,,,,,0,0,2,2,1,1
LIV,"Skrtel, Martin",0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6,4,0,0,0,2,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,90,,0,0,0,0,0,,0,,0,,5,3,46,93.5,0,"Skrtel, Martin - LIV",D,0,0,0,,0,0,1,0,2,1,0,0,1,1,1,7,7,1,1,,FA,0,0,,,,,0,0,2,2,1,1
AVL,"Lescott, Joleon",0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,,0,,0,1,1,0,,,0,5,2,1,90,,0,0,0,0,0,,0,,0,,9,6,35,85.7,0,"Lescott, Joleon - AVL",D,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,20,20,0,0,,FA,0,0,,,,,0,0,1,1,0,0
SOU,"Fonte, Jose",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,10,8,0,0,0,1,0,4,5,1,1,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,4,0,0,90,,0,0,0,0,0,,0,,0,,12,10,36,72.2,0,"Fonte, Jose - SOU",D,0,0,0,,0,0,0,0,3,0,0,0,1,1,1,9,9,0,0,,FA,0,0,,,,,1,0,4,2,0,1
NEW,"Coloccini, Fabricio",0,0,0,0,0,0,0,0,2,0,0,0,38,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,4,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,6,5,43,88.4,0,"Coloccini, Fabricio - NEW",D,0,0,0,,0,0,0.5,1,1,1,0,0,2,2,2,14,14,1,1,,FA,0,0,,,,,1,0,0,0,0,0
SOU,"Yoshida, Maya",0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,2,0,0,5,0,0,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,3,1,0,90,,0,0,0,0,0,,0,,0,,9,7,41,87.8,0,"Yoshida, Maya - SOU",D,0,0,0,,0,0,1,0,0,1,0,0,1,1,1,9,9,1,1,,FA,0,0,,,,,1,0,0,0,0,0
WHU,"Kouyatթ, Cheikhou",0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,,0,,0,1,1,0,,,0,2,0,0,90,,1,1,1,0,0,,0,,0,,12,12,30,66.7,0,"Kouyatթ, Cheikhou - WHU",M,1,1,1,,0,0,1,0,4,1,0,0,1,1,1,0,22,1,1,,FA,0,0,,,,,0,0,3,2,1,0
SWA,"Taylor, Neil",0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,2,2,2,2,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,7,4,37,94.6,0,"Taylor, Neil - SWA",D,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,12,12,0,0,,FA,0,0,,,,,1,0,1,1,0,0
WBA,"Gardner, Craig",0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,1,0,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,1,1,0,0,7,4,0,6,5,3,3,0,0,0,3,3,0,0,0,3,0,0,,3,,0,1,1,0,,,0,1,0,1,90,,0,0,0,0,0,,0,,0,,14,14,24,70.8,0,"Gardner, Craig - WBA",M,0,0,0,,0,0,0,0,5,0,0,0,2,2,2,0,20,0,0,,FA,0,0,,,,,0,0,2,1,0,1
STK,"Cameron, Geoff",0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,4,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,3,1,1,90,,0,0,0,0,0,,0,,0,,15,14,40,67.5,0,"Cameron, Geoff - STK",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,8,8,0,0,,FA,0,0,,,,,0,0,2,2,0,0
STK,"Afellay, Ibrahim",0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,1,4,6,0,6,2,3,3,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,1,78,,0,0,0,0,0,,0,,0,,15,14,42,88.1,0,"Afellay, Ibrahim - STK",M,0,0,0,,0,0,0,1,8,0,0,0,1,1.2,1,0,7,0,0,,WW,1,0,,,,,0,0,0,0,0,1
BOUR,"Gosling, Dan",0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,2,3,3,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,0,0,1,84,,0,0,0,0,0,,0,,0,,7,7,52,86.5,0,"Gosling, Dan - BOUR",M,0,0,0,,0,0,0,0,10,0,0,0,1,1.1,1,0,7,0,0,,FA,1,0,,,,,0,0,1,1,0,1
SWA,"Williams, Ashley",0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,4,6,1,1,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,1,0,0,90,,0,0,0,0,0,,0,,0,,9,9,39,76.9,0,"Williams, Ashley - SWA",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,,FA,0,0,,,,,1,0,4,2,0,1
LIV,"Benteke, Christian",0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,9,0,2,10,2,2,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,20,20,31,58.1,0,"Benteke, Christian - LIV",F,0,0,0,,0,0,0,1,5,0,0,0,1,1,1,0,7,0,0,,FA,0,0,,,,,0,0,0,0,1,0
LEIC,"King, Andy ",0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,2,5,2,2,0,0,0,0,0,0,0,0,2,0,0,,2,,0,1,1,0,,,0,4,0,0,90,,0,0,0,0,0,,0,,0,,9,9,38,78.9,0,"King, Andy - LEIC",M,0,0,0,,0,0,0,0,6,0,0,0,2,2,2,0,11,0,0,,FA,0,0,,,,,0,0,2,1,1,0
SUN,"Lens, Jeremain",0,1,1,1,0,0,0,0,1,0,0,0,11,0,0,1,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,1,3,7,0,0,7,0,0,0,0,0,3,3,0,0,0,4,0,0,,4,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,21,21,18,61.1,0,"Lens, Jeremain - SUN",F,1,1,1,,0,0,0,0,5,0,0,0,1,1,1,0,20,0,0,,WW,0,0,,,,,0,0,1,1,0,0
TOT,"Kane, Harry",0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,7,0,1,7,1,1,0,0,0,1,1,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,16,16,29,65.5,0,"Kane, Harry - TOT",F,0,0,0,,0,0,0,2,8,0,0,0,3,3,3,0,10,0,0,,FA,0,0,,,,,0,0,1,1,0,0
WAT,Nyom,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,2,1,3,3,0,1,9,1,1,0,0,0,2,2,0,0,0,2,2,0,,0,,0,1,1,0,,,0,3,2,0,90,,0,0,0,0,0,,0,,0,,14,14,21,61.9,0,Nyom - WAT,D,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,10,10,0,0,,WW,0,0,,,,,1,0,5,5,0,0
CRY,"Souarթ, Pape",0,1,1,1,0,1,0,0,0,0,0,0,15,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,5,1,1,3,1,0,2,6,2,2,0,0,0,4,4,0,0,0,1,1,0,,0,,0,1,1,1,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,11,9,18,83.3,0,"Souarթ, Pape - CRY",D,1,1,1,,0,0,0,0,7,0,0,0,0,0,0,17,17,0,0,,FA,0,0,,,,,0,0,1,1,1,0
LEIC,"Vardy, Jamie ",0,0,0,0,0,1,0,0,4,0,0,0,14,0,0,3,4,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,3,11,0,6,7,3,3,0,0,0,2,2,1,1.1,1,2,0,2,,0,,0,1,1,0,,,0,0,0,0,82,,0,0,0,0,0,,0,,0,,13,13,20,70,0,"Vardy, Jamie - LEIC",F,1.1,1,1,,0,0,0.6,0,7,3,0,0,5,5.5,5,0,11,3.3,3,,FA,1,0,,,,,0,0,0,0,1,1
AVL,"Veretout, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,2,0,0,0,3,0,2,4,2,2,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,0,0,71,,0,0,0,0,0,,0,,0,,7,7,47,87.2,0,"Veretout, Jordan - AVL",M,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,,WW,1,0,,,,,0,0,3,3,1,0
MUN,"Rooney, Wayne",0,0,0,0,0,0,0,0,1,0,0,1,29,0,0,2,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,90,,1,1,1,0,0,,0,,0,,11,11,35,82.9,0,"Rooney, Wayne - MUN",F,0,0,0,,0,0,0,0,14,0,0,0,2,2,2,0,9,0,0,,FA,0,0,,,,,0,0,1,1,1,0
LEIC,"Mahrez, Riyad ",0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,4,0,1,0,1,0,0,0,1,2,0,2,0,0,0,0,0,1,1,4,3,5,2,0,0,7,0,0,0,0,0,4,4,2,2.3,2,2,0,0,,2,,0,1,1,0,,,0,1,0,0,77,,0,0,0,1,1,,1,,0,,8,8,25,80,0,"Mahrez, Riyad - LEIC",M,2.3,2,2,,0,0,0.5,1,6,3,1,0,6,7,6,0,10,3.5,3,,FA,1,0,,,,,0,0,0,0,1,0
AVL,"Richards, Micah",0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9,7,2,1,0,2,0,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,,0,,0,1,1,0,,,0,7,1,0,90,,0,0,0,0,0,,0,,0,,7,5,25,84,0,"Richards, Micah - AVL",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,11,11,0,0,,FA,0,0,,,,,0,0,3,2,1,0
CHE,"Terry, John",0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,4,6,1,1,0,0,0,2,2,0,0,0,2,2,0,,0,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,2,2,35,94.3,0,"Terry, John - CHE",D,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,17,17,0,0,,FA,0,0,,,,,1,0,3,2,0,1
WHU,"Reid, Winston",0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,6,4,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,9,7,26,73.1,0,"Reid, Winston - WHU",D,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,22,22,0,0,,FA,0,0,,,,,0,0,0,0,1,0
ARS,"Giroud, Olivier",0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,3,7,0,2,8,2,2,0,0,0,1,1,0,0,0,2,0,2,,0,,0,1,1,0,,,0,0,0,1,90,,1,1,1,0,0,,0,,0,,13,13,24,75,0,"Giroud, Olivier - ARS",F,0,0,0,,0,0,0.4,1,4,2,0,0,5,5,5,0,8,2,2,,FA,0,0,,,,,0,0,1,1,0,0
ARS,"Mertesacker, Per",0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,4,0,1,90,,1,1,1,0,0,,0,,0,,8,7,37,83.8,0,"Mertesacker, Per - ARS",D,0,0,0,,0,0,1,0,2,1,0,0,1,1,1,8,8,1,1,,FA,0,0,,,,,0,0,3,3,0,0
EVE,"Lukaku, Romelu",0,1,1,1,0,0,0,0,9,0,0,0,13,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,7,1,1,0,0,0,2,2,0,0,0,2,0,2,,0,,0,1,1,0,,,0,0,0,0,89,,3,3,3,0,0,,0,,0,,14,14,24,54.2,0,"Lukaku, Romelu - EVE",F,1,1,1,,0,0,0.5,0,7,1,0,0,2,2,2,0,11,1,1,,FA,1,0,,,,,1,0,0,0,0,0
WBA,"Chester, James",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,1,1,2,3,0,4,4,1,1,0,0,0,0,0,0,0,0,3,3,0,,0,,0,1,1,0,,,0,1,0,1,90,,0,0,0,0,0,,0,,0,,8,7,26,88.5,0,"Chester, James - WBA",D,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,20,20,0,0,,WW,0,0,,,,,0,0,3,1,0,1
SWA,Federico FernՍndez,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,0,0,4,0,1,7,1,1,0,0,0,0,0,0,0,0,2,2,0,,0,,1,1,1,0,,,0,2,0,0,90,,0,0,0,0,0,,0,,0,,7,5,28,85.7,0,Federico FernՍndez - SWA,D,0,0,0,,0,0,0,0,1,0,0,0,1,1,1,12,12,0,0,,FA,0,0,,,,,1,0,3,3,0,0
MUN,"Darmian, Matteo",0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,3,0,0,2,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,1,0,,,0,0,0,0,81,,0,0,0,0,0,,0,,0,,10,8,36,86.1,0,"Darmian, Matteo - MUN",D,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,6,6,0,0,,WW,1,0,,,,,0,0,3,3,1,0
ARS,"Debuchy, Mathieu",0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,1,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,1,6,1,1,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,1,0,1,67,,0,0,0,0,0,,0,,0,,16,15,36,80.6,0,"Debuchy, Mathieu - ARS",D,0,0,0,,0,0,0,1,11,0,0,0,1,1.3,1,6,6,0,0,,FA,1,0,,,,,0,0,0,0,0,0
LIV,"Gomez, Joseph",0,1,1,1,0,0,0,0,5,0,0,0,17,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,7,6,0,0,0,8,0,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,1,0,,,0,2,0,0,90,,0,0,0,0,0,,0,,0,,10,9,22,77.3,0,"Gomez, Joseph - LIV",D,1,1,1,,0,0,0,0,5,0,0,0,0,0,0,7,7,0,0,,FA,0,0,,,,,0,0,3,2,1,1
SWA,"Montero, Jefferson",0,0,0,0,0,2,0,0,2,0,0,0,13,0,0,2,2,1,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,8,6,7,5,0,0,10,0,0,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,0,71,,0,0,0,0,0,,0,,0,,15,15,20,65,0,"Montero, Jefferson - SWA",M,0,0,0,,0,0,1,0,8,2,0,0,2,2.5,2,0,9,2.5,2,,FA,1,0,,,,,1,0,1,1,0,0
SOU,"Wanyama, Victor",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,0,,2,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,10,8,42,83.3,0,"Wanyama, Victor - SOU",M,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,,FA,0,0,,,,,1,0,0,0,0,0
LEIC,"Morgan, Wes ",0,0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,6,0,3,3,3,3,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,1,,,0,2,1,0,90,,0,0,0,0,0,,0,,0,,7,6,31,80.6,0,"Morgan, Wes - LEIC",D,0,0,0,,0,0,0,1,1,0,0,0,1,1,1,11,11,0,0,,FA,0,0,,,,,0,0,1,1,1,0
WAT,"Anya, Ikechi",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,,0,1,1,0,,,0,3,0,0,90,,0,0,0,0,0,,0,,0,,9,8,32,81.3,0,"Anya, Ikechi - WAT",M,0,0,0,,0,0,0,1,13,0,0,0,2,2,2,0,10,0,0,,FA,0,0,,,,,1,0,0,0,0,0
WAT,"Cathcart, Craig",0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,10,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,,0,1,1,0,,,0,8,3,0,90,,0,0,0,0,0,,0,,0,,7,3,15,80,0,"Cathcart, Craig - WAT",D,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,10,10,0,0,,FA,0,0,,,,,1,0,2,2,0,0
WBA,"Lambert, Rickie",0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,1,1,0,0,2,2,2,0,0,0,3,0,3,,0,,0,1,1,0,,,0,0,0,1,74,,1,1.2,1,0,0,,0,,0,,13,13,32,65.6,0,"Lambert, Rickie - WBA",F,0,0,0,,0,0,0,0,10,0,0,0,2,2.4,2,0,16,0,0,,FA,1,0,,,,,0,0,0,0,0,0
SWA,"Sigurdsson, Gylfi",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,7,0,1,4,1,1,0,0,1,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,0,0,0,90,,0,0,0,0,0,,0,,0,,11,11,25,84,0,"Sigurdsson, Gylfi - SWA",M,0,0,0,,0,0,0.3,2,8,1,0,0,3,3,3,0,12,1,1,,FA,0,0,,,,,1,0,2,2,0,0
TOT,"Davies, Ben",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,6,3,1,1,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,,0,,0,1,1,0,,,0,3,0,1,90,,0,0,0,0,0,,0,,0,,13,10,27,74.1,0,"Davies, Ben - TOT",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,,FA,0,0,,,,,0,0,0,0,0,0
STK,"Walters, Jonathan",0,0,0,0,0,1,0,0,6,0,0,0,11,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,8,0,0,0,0,0,2,2,0,0,0,1,0,0,,1,,0,1,1,0,,,0,0,0,1,90,,2,2,2,0,0,,0,,0,,15,15,22,50,0,"Walters, Jonathan - STK",F,0,0,0,,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,,FA,0,0,,,,,0,0,0,0,0,0
BOUR,"Wilson, Callum",0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,1,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,1,0,3,14,0,2,3,2,2,0,0,0,2,2,0,0,0,1,0,1,,0,,0,1,1,0,,,0,0,0,1,90,,0,0,0,0,0,,0,,0,,15,15,15,86.7,0,"Wilson, Callum - BOUR",F,0,0,0,,0,0,0.5,1,8,1,0,0,2,2,2,0,7,1,1,,FA,0,0,,,,,0,0,0,0,0,0
TOT,"Dier, Eric",0,0,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,,1,,0,1,1,0,,,0,2,0,1,77,,0,0,0,0,0,,0,,0,,9,9,43,79.1,0,"Dier, Eric - TOT",D,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,FA,1,0,,,,,0,0,4,4,0,1
SWA,"Gomis, Bafթtimbi",0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,2,0,1,8,1,1,0,0,0,3,3,1,1.1,1,2,0,2,,0,,0,1,1,0,,,0,0,0,0,79,,4,4.6,4,1,1,,1,,0,,7,7,21,81,0,"Gomis, Bafթtimbi - SWA",F,1.1,1,1,,0,0,0.4,2,7,2,0,0,5,5.7,5,0,11,2.3,2,,FA,1,0,,,,,1,0,0,0,0,0
WAT,"Capoue, Etienne",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,0,3,0,1,5,1,1,0,0,0,1,1,0,0,0,2,0,0,,2,,0,1,1,0,,,0,5,1,0,90,,0,0,0,0,0,,0,,0,,5,5,25,92,0,"Capoue, Etienne - WAT",M,0,0,0,,0,0,1,0,6,1,0,0,1,1,1,0,10,1,1,,FA,0,0,,,,,1,0,3,2,0,0
TOT,"Dembթlթ, Mousa",0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,3,8,3,3,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,1,0,1,68,,1,1.3,1,0,0,,0,,0,,10,9,34,91.2,0,"Dembթlթ, Mousa - TOT",M,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,,FA,1,0,,,,,0,0,5,4,0,0
CRY,"McArthur, James",0,1,1,1,0,0,0,0,0,0,0,0,22,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,5,0,3,5,3,3,0,0,0,1,1,0,0,0,1,0,0,,1,,0,1,1,0,,,0,1,1,0,90,,0,0,0,0,0,,0,,0,,5,5,26,84.6,0,"McArthur, James - CRY",M,1,1,1,,0,0,0,0,6,0,0,0,0,0,0,0,17,0,0,,FA,0,0,,,,,0,0,1,1,1,0
SOU,"Targett, Matt",0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,1,0,1,5,0,0,4,0,0,0,0,0,1,1,0,0,0,2,2,0,,0,,0,1,1,0,,,0,3,1,0,90,,0,0,0,0,0,,0,,0,,11,10,25,72,0,"Targett, Matt - SOU",D,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,9,9,0,0,,FA,0,0,,,,,1,0,3,3,0,0
